代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.92,10.97,10.86,10.88,10.96,-0.73,681086519.0
000010,*ST美丽,4.57,4.71,4.5,4.58,4.6,-0.43,242368410.0
000021,深科技,32.5,33.7,31.8,32.43,33.63,-3.57,4664584692.0
000063,中兴通讯,35.6,35.81,35.18,35.35,36.25,-2.48,2229283026.0
000100,TCL科技,4.51,4.53,4.45,4.47,4.57,-2.19,1404750006.0
000166,申万宏源,4.93,4.99,4.92,4.93,4.95,-0.4,495627180.0
000301,东方盛虹,11.45,11.47,10.72,10.81,11.48,-5.84,415391019.0
000333,美的集团,76.43,76.98,75.93,76.0,77.06,-1.38,1777663110.0
000338,潍柴动力,24.34,24.67,23.67,23.8,25.37,-6.19,3371606198.0
000408,藏格矿业,74.8,75.98,72.41,72.44,77.98,-7.1,2781811394.0
000425,徐工机械,10.58,10.59,10.2,10.25,10.75,-4.65,1107375795.0
000538,云南白药,56.7,57.08,56.55,56.73,56.86,-0.23,331528571.0
000568,泸州老窖,106.0,106.8,105.13,105.4,106.85,-1.36,520557068.0
000617,中油资本,9.92,10.71,9.76,10.71,9.74,9.96,5737992566.0
000630,铜陵有色,6.25,6.34,6.03,6.08,6.5,-6.46,2645550902.0
000636,风华高科,21.86,22.93,21.4,22.53,22.5,0.13,2050275010.0
000651,格力电器,38.8,38.98,38.44,38.56,39.02,-1.18,1207171579.0
000657,中钨高新,53.2,53.46,50.97,51.39,54.44,-5.6,3830422987.0
000725,京东方Ａ,4.15,4.16,4.08,4.09,4.2,-2.62,2139925058.0
000776,广发证券,19.29,19.33,19.03,19.11,19.47,-1.85,700461769.0
000792,盐湖股份,35.0,35.1,33.5,33.75,35.6,-5.2,3520693487.0
000807,云铝股份,30.36,30.72,28.9,29.1,30.94,-5.95,2846331060.0
000838,*ST发展,2.29,2.32,2.21,2.22,2.31,-3.9,103220306.0
000858,五 粮 液,103.01,103.41,102.51,102.53,103.72,-1.15,1176973860.0
000895,双汇发展,28.4,28.79,28.35,28.43,28.51,-0.28,324370786.0
000938,紫光股份,25.85,27.5,25.73,26.77,26.3,1.79,4963290052.0
000958,电投产融,6.68,6.76,6.66,6.68,6.73,-0.74,232295950.0
000977,浪潮信息,61.0,62.46,60.69,61.4,62.36,-1.54,2381260626.0
000988,华工科技,113.24,122.51,113.24,119.99,114.78,4.54,14849466686.0
001280,中国铀业,83.0,83.3,80.4,80.91,84.49,-4.24,1090816667.0
001289,龙源电力,18.15,18.57,18.0,18.33,18.26,0.38,166873674.0
001309,德明利,357.0,362.0,342.1,345.0,374.0,-7.75,6826999556.0
001389,广合科技,119.0,120.08,114.8,115.73,119.68,-3.3,1102361565.0
002001,新 和 成,35.8,35.96,34.11,34.3,35.06,-2.17,1745886185.0
002008,大族激光,64.4,64.4,62.48,63.0,65.13,-3.27,1610287721.0
002027,分众传媒,6.8,6.81,6.71,6.76,6.87,-1.6,589056851.0
002028,思源电气,215.68,218.5,210.21,211.1,219.63,-3.88,1767859654.0
002049,紫光国微,73.23,73.37,72.06,72.5,74.6,-2.82,1007753489.0
002050,三花智控,45.6,45.7,44.69,44.98,46.41,-3.08,3287793666.0
002080,中材科技,42.86,43.1,41.67,41.94,44.01,-4.7,1353088240.0
002102,ST能特,3.47,3.52,3.36,3.37,3.49,-3.44,290444984.0
002142,宁波银行,30.28,30.59,30.11,30.2,30.35,-0.49,697387175.0
002156,通富微电,46.38,47.08,45.72,45.95,47.4,-3.06,3234933136.0
002179,中航光电,34.9,35.19,34.35,34.56,35.43,-2.46,1079959896.0
002185,华天科技,13.75,13.93,13.47,13.54,13.93,-2.8,1565517290.0
002202,金风科技,30.0,31.17,29.65,29.81,31.0,-3.84,9581179570.0
002230,科大讯飞,50.7,51.02,50.01,50.36,51.58,-2.37,1742837453.0
002241,歌尔股份,24.48,24.58,24.05,24.15,24.9,-3.01,1461768898.0
002281,光迅科技,82.04,86.65,81.81,84.42,83.6,0.98,5089562780.0
002311,海大集团,55.32,55.5,54.41,54.94,55.51,-1.03,399942484.0
002352,顺丰控股,36.85,37.04,36.5,36.57,37.12,-1.48,584724640.0
002353,杰瑞股份,101.76,103.45,97.4,97.99,102.8,-4.68,1890774192.0
002371,北方华创,457.59,465.19,454.01,461.63,462.45,-0.18,2352971888.0
002379,宏桥控股,30.04,30.3,27.54,27.54,30.6,-10.0,1402750551.0
002384,东山精密,104.0,114.11,104.0,111.72,107.38,4.04,9174257942.0
002409,雅克科技,89.38,89.6,84.5,85.15,91.04,-6.47,1587282123.0
002415,海康威视,31.9,32.0,31.13,31.25,32.17,-2.86,1363673588.0
002428,云南锗业,39.99,40.73,38.86,39.51,40.75,-3.04,1371369922.0
002460,赣锋锂业,65.45,66.4,63.13,63.44,66.65,-4.82,2849957966.0
002463,沪电股份,88.55,90.0,85.77,86.33,91.0,-5.13,9490715090.0
002466,天齐锂业,50.15,50.47,48.71,48.93,51.15,-4.34,1602630481.0
002475,立讯精密,48.38,48.8,47.85,48.04,49.34,-2.63,4422841914.0
002484,江海股份,29.85,29.85,28.41,28.6,29.86,-4.22,572749199.0
002493,荣盛石化,12.63,12.7,11.48,11.52,12.76,-9.72,1753993763.0
002565,顺灏股份,16.51,17.48,16.51,17.16,16.21,5.86,5466364939.0
002594,比亚迪,100.99,103.88,100.47,102.31,101.69,0.61,5450382395.0
002600,领益智造,14.0,14.06,13.81,13.85,14.25,-2.81,943771193.0
002602,世纪华通,16.7,16.84,16.44,16.65,17.04,-2.29,1494087690.0
002648,卫星化学,26.76,26.76,25.9,26.45,26.06,1.5,2028705680.0
002653,海思科,50.99,52.04,50.5,51.63,51.37,0.51,194319134.0
002709,天赐材料,43.54,43.73,41.03,41.36,44.33,-6.7,3548552604.0
002714,牧原股份,49.51,49.79,48.56,48.8,49.69,-1.79,1732381115.0
002736,国信证券,12.31,12.38,12.21,12.25,12.46,-1.69,745736253.0
002816,*ST和科,23.78,24.03,23.21,23.36,24.03,-2.79,41100473.0
002837,英维克,103.0,106.48,103.0,104.07,106.68,-2.45,3802381170.0
002851,麦格米特,106.5,108.0,103.53,104.06,109.98,-5.38,1817169125.0
002916,深南电路,255.0,258.1,248.0,249.99,264.93,-5.64,2851474833.0
002938,鹏鼎控股,53.5,54.54,52.9,53.25,54.9,-3.01,1504847906.0
003816,中国广核,4.13,4.2,4.11,4.13,4.15,-0.48,655826520.0
159516,半导体设备ETF国泰,1.678,1.693,1.662,1.67,1.709,-2.28,862648795
159558,半导体设备ETF易方达,1.961,1.983,1.949,1.957,2.004,-2.35,189162838
300014,亿纬锂能,67.19,69.66,66.72,67.06,67.51,-0.67,3865937357.0
300015,爱尔眼科,10.15,10.17,10.08,10.11,10.21,-0.98,433684575.0
300024,机器人,16.35,16.35,16.05,16.13,16.5,-2.24,230025399.0
300033,同花顺,316.2,326.04,315.31,322.33,320.88,0.45,2754397380.0
300054,鼎龙股份,46.59,47.2,45.68,45.95,47.4,-3.06,823864388.0
300059,东方财富,21.34,21.6,21.25,21.33,21.51,-0.84,4646582554.0
300124,汇川技术,69.29,69.98,69.12,69.23,70.0,-1.1,1508186505.0
300136,信维通信,64.41,65.94,63.88,64.33,66.23,-2.87,2961144346.0
300152,*ST动力,2.46,2.46,2.41,2.41,2.5,-3.6,63145872.0
