代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.09,11.11,10.99,11.01,11.09,-0.72,797678406.0
000010,*ST美丽,4.12,4.32,4.06,4.07,4.08,-0.25,299311878.0
000021,深科技,28.46,29.21,28.38,29.0,28.77,0.8,1787344180.0
000063,中兴通讯,35.2,35.86,35.16,35.33,35.4,-0.2,2164790699.0
000100,TCL科技,4.32,4.35,4.28,4.3,4.33,-0.69,1026436957.0
000166,申万宏源,4.75,4.76,4.71,4.74,4.75,-0.21,278471639.0
000301,东方盛虹,11.81,12.6,11.73,12.17,11.54,5.46,643089100.0
000333,美的集团,78.18,79.25,77.84,78.65,77.9,0.96,2181684923.0
000338,潍柴动力,27.13,27.13,26.35,26.5,27.4,-3.28,2514129347.0
000408,藏格矿业,86.4,86.4,84.1,84.85,87.94,-3.51,1160714566.0
000425,徐工机械,10.17,10.17,9.89,9.95,10.2,-2.45,1430717775.0
000538,云南白药,55.4,55.68,55.12,55.29,55.52,-0.41,370502852.0
000568,泸州老窖,101.0,101.5,100.56,101.2,103.05,-1.8,935095082.0
000617,中油资本,9.73,9.76,9.43,9.43,9.73,-3.08,2001337908.0
000630,铜陵有色,6.31,6.52,6.31,6.43,6.32,1.74,1931076777.0
000636,风华高科,22.0,22.29,21.83,21.99,22.22,-1.04,1244653187.0
000651,格力电器,37.25,37.25,36.93,36.95,37.32,-0.99,1440862486.0
000657,中钨高新,53.5,57.09,53.37,56.12,51.9,8.13,10784247438.0
000725,京东方Ａ,4.01,4.04,4.0,4.02,4.03,-0.25,1245028832.0
000776,广发证券,19.84,20.24,19.76,20.11,19.88,1.16,1270379200.0
000792,盐湖股份,38.8,39.88,37.59,37.89,38.51,-1.61,3904474536.0
000807,云铝股份,35.85,36.83,35.77,36.67,36.42,0.69,1630263972.0
000838,*ST发展,1.85,1.87,1.76,1.82,1.85,-1.62,116299241.0
000858,五 粮 液,101.5,102.25,101.2,101.86,103.44,-1.53,1704502562.0
000895,双汇发展,28.61,28.78,28.28,28.4,28.71,-1.08,221331821.0
000938,紫光股份,27.93,28.38,27.66,27.7,28.09,-1.39,2886003914.0
000958,电投产融,6.04,6.11,6.03,6.09,6.04,0.83,148294286.0
000977,浪潮信息,68.98,69.68,67.85,68.23,68.28,-0.07,4252957946.0
000988,华工科技,113.0,117.58,112.79,116.68,112.32,3.88,11075499101.0
001280,中国铀业,83.0,83.99,82.08,82.45,83.17,-0.87,704023747.0
001289,龙源电力,15.46,15.53,15.33,15.36,15.48,-0.78,93246531.0
001309,德明利,510.0,519.24,490.0,513.69,516.8,-0.6,7819481310.0
001389,广合科技,137.02,149.22,137.02,149.22,135.65,10.0,1548802319.0
002001,新 和 成,37.64,37.84,35.9,36.19,37.62,-3.8,1697715740.0
002008,大族激光,88.4,89.71,86.27,87.56,86.67,1.03,4449362493.0
002027,分众传媒,6.27,6.28,6.1,6.21,6.29,-1.27,1062052936.0
002028,思源电气,215.97,218.87,212.11,213.8,215.88,-0.96,2206301727.0
002049,紫光国微,70.9,73.71,70.61,72.89,70.99,2.68,1548504670.0
002050,三花智控,45.4,45.93,45.03,45.54,45.78,-0.52,3263459711.0
002080,中材科技,48.24,50.38,47.73,49.3,48.85,0.92,2750799833.0
002102,ST能特,2.9,2.9,2.83,2.87,2.9,-1.03,109454949.0
002142,宁波银行,31.31,31.45,31.0,31.14,31.3,-0.51,449545594.0
002156,通富微电,48.31,49.17,47.89,48.18,48.02,0.33,4604930157.0
