代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.84,10.84,10.67,10.71,10.88,-1.56,1167995856.0
000010,*ST美丽,3.99,4.42,3.83,4.42,4.02,9.95,590454991.0
000021,深科技,30.68,32.26,30.68,31.2,30.68,1.69,3292600217.0
000063,中兴通讯,36.43,37.76,36.4,36.97,36.75,0.6,3322085606.0
000100,TCL科技,4.72,4.88,4.7,4.74,4.75,-0.21,2014872412.0
000166,申万宏源,4.92,4.93,4.81,4.81,4.95,-2.83,665134263.0
000301,东方盛虹,14.58,14.7,13.47,13.71,14.58,-5.97,1208093702.0
000333,美的集团,76.0,76.52,75.37,76.16,76.56,-0.52,2165428071.0
000338,潍柴动力,26.18,27.12,25.92,26.42,26.46,-0.15,3068207963.0
000408,藏格矿业,80.05,82.72,79.76,80.97,80.05,1.15,1472045698.0
000425,徐工机械,11.86,12.1,11.75,11.99,11.98,0.08,1210595474.0
000538,云南白药,55.78,55.83,55.03,55.43,55.95,-0.93,588421048.0
000568,泸州老窖,106.81,106.81,103.0,103.64,107.5,-3.59,1626140054.0
000617,中油资本,9.15,9.2,8.9,8.92,9.47,-5.81,1722021469.0
000630,铜陵有色,7.5,7.92,7.46,7.74,7.76,-0.26,2989791057.0
000636,风华高科,23.13,24.7,23.09,23.9,23.85,0.21,2692040387.0
000651,格力电器,37.0,37.03,36.6,36.89,37.09,-0.54,1580902095.0
000657,中钨高新,62.31,68.83,62.0,66.48,64.94,2.37,6360751546.0
000725,京东方Ａ,4.29,4.38,4.26,4.32,4.32,0.0,2942662127.0
000776,广发证券,20.42,20.45,19.9,19.97,20.53,-2.73,1051393131.0
000792,盐湖股份,35.46,37.08,35.2,36.23,35.84,1.09,3365812933.0
000807,云铝股份,33.3,35.2,33.18,34.24,32.46,5.48,4201737734.0
000838,*ST发展,2.42,2.5,2.39,2.48,2.45,1.22,59613623.0
000858,五 粮 液,102.0,102.01,100.75,101.02,102.55,-1.49,1850959672.0
000895,双汇发展,26.7,26.71,26.39,26.6,26.77,-0.64,281648713.0
000938,紫光股份,23.6,24.06,23.4,23.56,23.86,-1.26,1138809633.0
000958,电投产融,6.51,6.63,6.5,6.57,6.59,-0.3,189099518.0
000977,浪潮信息,57.9,59.53,57.77,58.33,58.73,-0.68,1772833995.0
000988,华工科技,93.85,103.48,93.85,101.55,95.83,5.97,11774585346.0
001280,中国铀业,90.33,97.17,90.03,94.5,93.05,1.56,2196240226.0
001289,龙源电力,16.96,17.2,16.7,17.19,17.08,0.64,178334495.0
001309,德明利,240.0,251.57,238.68,251.57,228.7,10.0,4878285276.0
001389,广合科技,107.32,109.63,104.0,104.71,107.73,-2.8,933309711.0
002001,新 和 成,33.11,33.95,32.9,33.3,33.89,-1.74,2412141702.0
002008,大族激光,69.8,70.82,67.46,70.05,70.45,-0.57,2908487270.0
002027,分众传媒,6.75,6.78,6.63,6.67,6.78,-1.62,838995072.0
002028,思源电气,216.44,231.89,216.44,224.89,219.4,2.5,2718743201.0
002049,紫光国微,74.6,76.38,73.99,74.48,75.13,-0.87,1222844931.0
002050,三花智控,45.95,47.97,45.8,47.5,46.58,1.98,5124019743.0
002080,中材科技,46.0,47.89,46.0,46.65,46.83,-0.38,1390430299.0
002102,ST能特,3.36,3.42,3.34,3.36,3.4,-1.18,123190482.0
002142,宁波银行,32.0,32.19,31.61,31.95,32.14,-0.59,792918103.0
002156,通富微电,47.19,49.78,47.19,48.19,48.04,0.31,3930341923.0
002179,中航光电,34.56,35.27,34.45,35.07,34.93,0.4,949702150.0
002185,华天科技,13.91,14.56,13.87,14.1,14.13,-0.21,2263445902.0
002202,金风科技,25.87,27.98,25.87,27.01,26.33,2.58,5751431236.0
002230,科大讯飞,51.46,52.51,51.22,51.72,52.15,-0.82,2283367039.0
002241,歌尔股份,24.78,25.21,24.7,24.73,25.24,-2.02,1515974545.0
