排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,被动元件概念,BK0976,2505.13,62.09,2.54,865948864000,7.72,21,8,高斯贝尔,10.04
2,反转股,BK1716,605.26,12.04,2.03,160061993000,5.96,5,4,超声电子,10.0
3,MLCC,BK0890,4795.46,80.89,1.72,1051691376000,5.26,20,19,双星新材,10.06
4,昨日涨停_含一字,BK1050,167497.15,1699.01,1.02,382519488000,7.83,20,20,瑞尔特,10.05
5,铜缆高速连接,BK1168,2717.98,25.0,0.93,1329637296000,6.07,17,24,神宇股份,19.98
6,昨日首板,BK1630,6624.52,60.3,0.92,331158160000,9.21,14,16,中新赛克,10.01
7,昨日涨停,BK0815,202.49,1.6,0.8,378629104000,8.75,19,20,中新赛克,10.01
8,光纤概念,BK1660,1209.73,6.21,0.52,4079943296000,3.34,31,50,铭普光磁,10.02
9,昨日连板_含一字,BK1051,96106.66,364.82,0.38,39123106000,5.64,5,4,瑞尔特,10.05
10,光通信模块,BK1136,3928.28,2.59,0.07,6754258944000,5.58,42,75,铭普光磁,10.02
11,纳米银,BK0855,3752.63,2.31,0.06,113938690000,6.72,3,4,超声电子,10.0
12,数字阅读,BK0959,1533.08,-0.44,-0.03,172770342000,2.36,4,13,掌阅科技,6.64
13,全息技术,BK0699,2721.18,-4.43,-0.16,209286970000,2.95,2,8,风语筑,10.03
14,F5G概念,BK1088,4933.04,-8.6,-0.17,2076787616000,2.92,8,18,铭普光磁,10.02
15,6G概念,BK0964,2085.07,-5.05,-0.24,3463882672000,2.88,18,31,金信诺,7.12
16,卫星互联网,BK0921,1861.28,-5.32,-0.29,2693782736000,1.69,29,73,澳弘电子,10.01
17,PCB,BK0877,4073.21,-13.57,-0.33,6590943232000,4.32,65,134,协和电子,10.0
18,5G概念,BK0714,2052.14,-7.49,-0.36,14749063680000,2.97,99,226,高斯贝尔,10.04
19,B股,BK0636,894.97,-3.27,-0.36,677210352000,0.18,14,52,海立Ｂ股,4.68
20,军民融合,BK0808,1906.33,-7.32,-0.38,3267562096000,2.81,59,120,通达股份,10.08
21,航母概念,BK0715,978.04,-3.84,-0.39,1139223744000,1.65,13,19,光电股份,10.02
22,超导概念,BK0679,6347.01,-26.32,-0.41,685355088000,3.06,8,18,百利电气,5.56
23,毫米波概念,BK1124,2148.24,-8.95,-0.41,1209660704000,4.11,13,43,崇达技术,10.03
24,科技风格,BK1713,893.14,-3.75,-0.42,20703551488000,1.61,34,65,风华高科,10.0
25,通信技术,BK1650,1045.23,-5.33,-0.51,15131056640000,3.09,107,273,高斯贝尔,10.04
26,大飞机,BK0814,1756.81,-9.02,-0.51,2002302848000,2.37,28,74,通达股份,10.08
27,航天航空,BK0480,52759.25,-276.18,-0.52,1335531184000,2.17,18,38,博云新材,7.44
28,裸眼3D,BK1142,1197.34,-6.67,-0.55,345982112000,3.07,3,19,风语筑,10.03
29,智能电视,BK0656,1273.82,-7.11,-0.56,289864208000,1.57,3,10,银河电子,9.93
30,CPO概念,BK1128,8817.59,-50.86,-0.57,7850775040000,3.68,29,63,铭普光磁,10.02
31,WiFi,BK0915,1544.76,-8.84,-0.57,796291712000,1.87,8,24,神宇股份,19.98
32,权重股,BK1662,1025.31,-6.44,-0.62,41597336832000,0.3,16,33,盛合晶微,4.18
33,2025三季报预减,BK1199,1154.61,-7.47,-0.64,58752493000,2.91,2,6,成电光信,10.54
34,抽水蓄能,BK1003,1801.7,-11.91,-0.66,1759194704000,1.55,10,31,百利电气,5.56
35,VPN,BK0885,1095.24,-7.48,-0.68,322035200000,3.27,4,15,ST信源,8.7
36,央视50_,BK0610,2365.63,-16.49,-0.69,17145035008000,0.42,11,38,东软载波,9.2
37,超清视频,BK0859,2106.68,-14.55,-0.69,2941695504000,2.07,21,75,高斯贝尔,10.04
38,ST股,BK0511,6511.18,-46.43,-0.71,736027520000,1.86,50,147,ST荣科,15.62
39,EDA概念,BK0946,1445.97,-10.3,-0.71,329214960000,1.96,3,10,嘉立创,10.0
40,证金持股,BK0718,1389.43,-10.27,-0.73,21093151744000,0.24,9,25,上汽集团,5.11
41,AI语料,BK1172,1026.51,-7.77,-0.75,441476192000,4.12,11,25,掌阅科技,6.64
42,AIPC,BK1164,2534.51,-19.48,-0.76,2643257632000,2.25,13,48,神宇股份,19.98
43,军工,BK0490,77365.74,-597.39,-0.77,5930325248000,3.05,114,314,通达股份,10.08
44,GDR,BK0868,983.05,-7.77,-0.78,1498403824000,0.87,2,8,欣旺达,3.36
45,国资云概念,BK1008,1479.41,-11.73,-0.79,440068208000,2.1,3,17,特发信息,6.06
46,绿色电力,BK1024,1284.33,-10.38,-0.8,6462311424000,1.63,47,127,闽东电力,9.98
47,影视概念,BK0847,927.83,-7.44,-0.8,527293968000,2.94,12,52,中视传媒,10.02
48,昨日连板,BK0816,42355.88,-353.3,-0.83,35232715000,8.34,4,4,闽东电力,9.98
49,复合集流体,BK1113,1844.4,-15.5,-0.83,479271952000,4.56,6,24,双星新材,10.06
50,荣耀概念,BK1177,2169.8,-18.41,-0.84,5088333568000,3.15,9,46,崇达技术,10.03
51,IPv6,BK0897,1360.2,-11.52,-0.84,577017792000,1.51,3,9,大唐电信,1.75
52,大盘成长,BK1665,1006.58,-8.82,-0.87,18742883328000,1.49,23,78,长飞光纤,8.78
53,空间站概念,BK0994,2074.86,-18.29,-0.87,376397376000,2.44,5,19,雷科防务,2.06
54,核污染防治,BK0983,1700.72,-14.97,-0.87,435850736000,1.42,8,24,再升科技,8.33
55,商业航天,BK0963,2338.43,-21.07,-0.89,6009866240000,2.55,72,248,高斯贝尔,10.04
56,IGBT概念,BK1048,980.92,-8.95,-0.9,1940543456000,1.81,7,35,博敏电子,10.01
57,短剧互动游戏,BK1151,1189.41,-10.92,-0.91,616446096000,3.72,10,36,掌阅科技,6.64
58,无线充电,BK0960,3182.67,-29.34,-0.91,2077754784000,2.42,10,32,王子新材,5.84
59,3D摄像头,BK0901,1533.83,-14.19,-0.92,655084240000,1.75,3,6,中光学,1.77
60,通用航空,BK0625,5384.01,-50.6,-0.93,890737440000,1.61,9,27,博云新材,7.49
61,碳化硅,BK0977,2102.56,-19.92,-0.94,1475033296000,3.02,11,36,三孚股份,10.01
62,特高压,BK0918,2639.53,-24.93,-0.94,1850431744000,2.31,19,72,通达股份,10.08
63,红利破净股,BK1636,1070.96,-10.46,-0.97,14342761984000,0.27,7,32,民生银行,1.37
64,高压快充,BK1144,1461.93,-14.67,-0.99,782422000000,3.29,10,48,风华高科,10.0
65,风能,BK0595,2562.87,-25.7,-0.99,8814637056000,1.88,57,191,闽东电力,9.98
66,MiniLED,BK0902,2441.38,-24.36,-0.99,1926035920000,2.6,15,52,博敏电子,10.01
67,汽车整车,BK1029,1371.69,-13.84,-1.0,1561377824000,1.68,3,23,众泰汽车,9.84
68,无人机,BK0704,2518.5,-25.44,-1.0,3678712752000,2.91,51,179,通达股份,10.08
69,电子车牌,BK0982,1252.2,-13.06,-1.03,127649302000,2.15,1,15,远 望 谷,9.99
70,可燃冰,BK0818,1511.71,-15.89,-1.04,218626633000,1.07,2,7,德石股份,2.63
71,安防概念,BK0667,3178.3,-33.3,-1.04,2168885920000,2.3,32,109,中新赛克,10.01
72,卫星导航,BK0629,6056.51,-64.81,-1.06,1167103376000,1.56,18,60,合众思壮,5.24
73,中特估,BK1139,1184.27,-12.91,-1.08,26576305920000,0.33,17,61,中国电信,1.62
74,网络安全,BK0655,4320.79,-47.33,-1.08,4793626112000,1.79,25,108,中新赛克,10.01
75,电子纸概念,BK1057,989.61,-10.77,-1.08,534753792000,2.49,2,10,莱宝高科,3.24
76,DRG/DIP,BK1054,879.74,-9.72,-1.09,125350324000,1.97,1,18,ST荣科,15.62
77,显示技术,BK1651,923.75,-10.15,-1.09,857240880000,2.55,6,40,双星新材,10.06
78,茅指数,BK0999,686.52,-7.81,-1.12,12806205440000,0.85,9,33,科沃斯,3.15
79,UWB概念,BK0880,1694.24,-19.33,-1.13,443865696000,3.12,3,16,合众思壮,5.24
80,可控核聚变,BK1163,2345.82,-27.02,-1.14,2319997504000,1.83,19,72,远 望 谷,9.99
81,上证50_,BK0611,2073.98,-23.82,-1.14,28498425600000,0.32,11,38,中国电信,1.62
82,超级电容,BK0703,5347.02,-62.03,-1.15,1014415504000,3.3,11,33,风华高科,10.0
83,屏下摄像,BK0947,860.64,-10.05,-1.15,517888048000,2.44,0,8,深天马Ａ,0.0
84,电网概念,BK1647,800.54,-9.5,-1.17,2940047104000,3.04,44,182,通达股份,10.08
85,智能电网,BK0581,2007.4,-23.87,-1.18,2634715552000,2.97,36,164,通达股份,10.08
86,智慧灯杆,BK1069,1759.19,-21.26,-1.19,348235376000,3.12,4,24,华体科技,6.0
87,大盘股,BK1663,971.69,-11.86,-1.21,72004173824000,0.62,60,235,长飞光纤,8.78
88,时空大数据,BK1130,1363.18,-16.7,-1.21,271737024000,3.32,5,22,华胜天成,9.99
89,边缘计算,BK0860,2027.7,-24.87,-1.21,3226526448000,1.38,23,101,东软载波,9.2
90,量子科技,BK0710,3229.43,-39.9,-1.22,3287822400000,1.15,16,66,富士达,4.65
91,混合现实,BK1141,1798.79,-22.29,-1.22,1471545472000,2.98,5,28,风语筑,10.03
92,氮化镓,BK0916,1816.45,-22.42,-1.22,1380954496000,2.66,6,41,铭普光磁,10.02
93,超级品牌,BK0811,2073.29,-25.89,-1.23,7245813504000,0.98,7,25,上汽集团,5.11
94,上证180_,BK0612,1709.96,-21.33,-1.23,50122682368000,0.48,36,141,上汽集团,5.11
95,知识产权,BK0839,2038.31,-25.63,-1.24,337558464000,4.41,10,32,东软载波,9.2
96,HS300_,BK0500,11883.19,-149.17,-1.24,67698649600000,0.61,55,237,三环集团,5.66
97,行业龙头,BK1661,921.13,-11.63,-1.25,30479445248000,0.6,20,74,中际旭创,4.03
98,数字水印,BK1129,947.3,-11.95,-1.25,94758625000,3.14,2,16,ST信源,8.7
99,电子竞技,BK0853,1332.36,-16.95,-1.26,2868975472000,2.28,5,28,雷柏科技,1.83
