排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,光伏主材,BK1318,11210.44,646.99,6.12,158487341000,2.25,2,0,通威股份,10.02
2,其他种植业,BK1516,878.24,40.48,4.83,38986895000,3.13,5,0,新赛股份,10.06
3,管材,BK1466,1797.58,78.11,4.54,33883047000,1.82,6,1,雄塑科技,11.72
4,其他运输设备,BK1522,1842.06,77.17,4.37,76407244000,1.5,9,1,凤凰B股,9.91
5,风电整机,BK1314,1565.34,64.76,4.32,154158860000,3.19,5,0,运达股份,8.4
6,综合电力设备商,BK1323,1245.18,50.38,4.22,201706543000,1.33,2,0,东方电气,6.69
7,线缆部件及其他,BK1312,3554.55,143.62,4.21,336480752000,5.58,37,3,风范股份,10.02
8,硅料硅片,BK1319,1794.35,71.21,4.13,94319274000,2.68,4,1,大全能源,8.0
9,林业Ⅲ,BK1502,4160.8,160.36,4.01,18662540000,7.88,4,0,平潭发展,6.35
10,林业Ⅱ,BK1255,4160.8,160.36,4.01,18662540000,7.88,4,0,平潭发展,6.35
11,风电设备,BK1032,1283.14,49.42,4.01,381045520000,3.2,30,1,中环海陆,11.31
12,输变电设备,BK1311,4044.78,155.71,4.0,546907264000,4.64,30,1,顺钠股份,9.99
13,体育Ⅲ,BK1564,857.15,32.94,4.0,16491526000,3.36,3,0,久事动娱,8.75
14,体育Ⅱ,BK1273,857.15,32.94,4.0,16491526000,3.36,3,0,久事动娱,8.75
15,风电零部件,BK1313,1913.67,72.65,3.95,226886665000,3.22,25,1,中环海陆,11.31
16,特种纸,BK1545,2384.81,88.91,3.87,69039638000,3.3,13,0,凯恩股份,9.98
17,熟食,BK1584,2097.55,77.87,3.86,21986002000,1.81,2,0,煌上煌,9.96
18,农用机械,BK1404,1602.81,58.89,3.81,45986248000,3.88,9,1,新研股份,10.25
19,涂料油墨,BK1430,3399.27,123.01,3.75,75933440000,3.76,15,2,百合花,10.0
20,光伏电池组件,BK1315,2295.26,81.08,3.66,310317712000,2.55,20,2,国晟科技,9.96
21,电网设备,BK0457,35532.1,1230.66,3.59,1654526432000,4.07,134,9,风范股份,10.02
22,航天装备Ⅲ,BK1385,4606.5,158.1,3.55,347543776000,1.82,9,0,航天环宇,7.21
23,航天装备Ⅱ,BK1232,4606.5,158.1,3.55,347543776000,1.82,9,0,航天环宇,7.21
24,粘胶,BK1416,1404.34,48.08,3.55,21160519000,3.16,3,0,ST海龙,5.42
25,化学工程,BK1476,2360.3,79.2,3.47,70576207000,1.22,5,1,利柏特,10.01
26,民爆制品,BK1427,4253.64,141.69,3.45,121779808000,1.64,13,0,高争民爆,10.0
27,其他石化,BK1570,2704.98,88.26,3.37,113042072000,1.74,14,0,康普顿,9.99
28,钢铁管材,BK1368,603.72,19.67,3.37,26379261000,1.72,3,0,武进不锈,5.27
29,医美服务,BK1499,597.2,18.84,3.26,5666351000,0.99,1,0,*ST美谷,3.26
30,印刷包装机械,BK1406,2144.12,67.57,3.25,48945566000,2.72,12,0,炜冈科技,6.55
31,水泥制品,BK1463,1937.21,61.0,3.25,27939062000,1.63,9,0,龙泉股份,5.15
32,电网自动化设备,BK1309,6436.08,200.54,3.22,478031136000,2.59,28,2,杭州柯林,10.78
33,火电设备,BK1321,1439.57,44.55,3.19,25017618000,3.87,4,0,海陆重工,5.3
34,电能综合服务,BK1373,3386.43,104.61,3.19,213904209000,1.62,15,0,乐山电力,10.05
35,园林工程,BK1473,3237.24,96.78,3.08,42251448000,2.94,13,3,杭州园林,7.54
36,通信工程及服务,BK1588,2582.67,76.21,3.04,86598823000,4.25,16,3,华星创业,5.96
37,配电设备,BK1310,3356.84,97.47,2.99,211167071000,2.87,27,1,百利电气,10.09
38,食用菌,BK1517,1240.44,35.87,2.98,11640754000,2.84,4,0,博闻科技,4.89
39,运动服装,BK1355,2584.12,73.92,2.94,14652710000,4.52,4,0,三夫户外,4.0
40,光伏设备,BK1031,1126.43,32.11,2.93,1328004928000,2.41,59,8,国晟科技,9.96
41,特钢Ⅲ,BK1370,2015.68,57.19,2.92,176925619000,1.11,11,1,沙钢股份,9.89
42,特钢Ⅱ,BK1227,2015.68,57.19,2.92,176925619000,1.11,11,1,沙钢股份,9.89
43,光伏辅材,BK1316,2244.05,63.62,2.92,161211539000,2.03,15,2,福莱特,10.02
44,环保设备Ⅲ,BK1387,3276.95,92.5,2.9,141476672000,3.03,23,3,盈峰环境,10.06
45,环保设备Ⅱ,BK1234,3276.95,92.5,2.9,141476672000,3.03,23,3,盈峰环境,10.06
46,大气治理,BK1388,2946.82,82.45,2.88,16520228000,2.14,6,1,ST雪浪,8.16
47,电工仪器仪表,BK1308,2456.99,68.74,2.88,81940225000,2.51,12,2,迦南智能,9.7
48,光伏发电,BK1375,3305.05,92.25,2.87,127951024000,3.18,12,1,晶科科技,5.28
49,固废治理,BK1389,2893.96,80.72,2.87,325119648000,1.75,31,3,大地海洋,15.12
50,摩托车及其他,BK1263,3624.05,101.07,2.87,240044063000,1.03,16,3,凤凰B股,9.91
51,金属制品,BK1396,5062.19,139.9,2.84,712512320000,7.25,66,14,中大力德,9.99
52,种植业,BK1261,2273.52,62.38,2.82,134609263000,2.81,20,1,新赛股份,10.06
53,鞋帽及其他,BK1354,627.52,16.93,2.77,37565130000,2.88,8,3,红蜻蜓,7.33
54,涂料,BK1469,918.78,24.48,2.74,23317349000,1.52,2,0,*ST亚士,3.94
55,环保,BK0728,519.35,13.64,2.7,820957360000,1.82,121,12,盈峰环境,10.06
