代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.96,10.99,10.9,10.91,10.96,-0.46,607501376.0
000010,*ST美丽,3.54,3.55,3.46,3.46,3.54,-2.26,53706285.0
000021,深科技,29.02,32.29,28.95,32.29,29.35,10.02,7683213776.0
000063,中兴通讯,37.2,37.78,37.11,37.16,37.53,-0.99,1947656301.0
000100,TCL科技,4.62,4.64,4.56,4.56,4.63,-1.51,1411097041.0
000166,申万宏源,5.06,5.09,5.01,5.02,5.06,-0.79,387107123.0
000301,东方盛虹,12.85,12.89,12.51,12.56,12.99,-3.31,300464615.0
000333,美的集团,79.51,80.0,78.91,79.05,79.8,-0.94,2024367758.0
000338,潍柴动力,27.41,27.68,26.7,26.79,28.07,-4.56,3271019282.0
000408,藏格矿业,84.36,85.35,82.48,82.82,85.33,-2.94,1284688390.0
000425,徐工机械,12.09,12.09,11.77,11.79,12.17,-3.12,991108390.0
000538,云南白药,56.74,57.22,56.46,56.5,56.74,-0.42,355946662.0
000568,泸州老窖,116.01,117.52,115.11,116.25,115.62,0.54,1080706361.0
000617,中油资本,8.84,8.87,8.73,8.74,8.82,-0.91,381837604.0
000630,铜陵有色,7.11,7.2,7.03,7.05,7.22,-2.35,2546070121.0
000636,风华高科,22.3,22.35,21.26,21.27,22.53,-5.59,1271652609.0
000651,格力电器,38.43,38.52,38.26,38.37,38.43,-0.16,757267269.0
000657,中钨高新,53.53,55.38,52.31,52.41,55.33,-5.28,4238153299.0
000725,京东方Ａ,4.21,4.23,4.17,4.18,4.23,-1.18,2253914035.0
000776,广发证券,21.19,21.32,21.1,21.13,21.13,0.0,675326011.0
000792,盐湖股份,33.65,33.91,33.4,33.66,34.01,-1.03,1681057420.0
000807,云铝股份,30.82,31.08,29.97,30.2,31.24,-3.33,1895284056.0
000838,*ST发展,2.58,2.6,2.54,2.57,2.56,0.39,73413197.0
000858,五 粮 液,104.7,106.88,104.17,106.06,104.62,1.38,2557578441.0
000895,双汇发展,26.52,26.6,26.37,26.41,26.52,-0.41,126145785.0
000938,紫光股份,25.4,25.88,25.36,25.5,25.62,-0.47,1081072053.0
000958,电投产融,6.53,6.53,6.41,6.41,6.49,-1.23,172034190.0
000977,浪潮信息,63.51,65.99,63.51,65.33,64.77,0.86,3883368238.0
000988,华工科技,75.7,75.96,74.9,74.93,76.64,-2.23,1939836765.0
001280,中国铀业,91.3,91.73,88.61,89.0,92.64,-3.93,1754950669.0
001289,龙源电力,15.69,15.82,15.55,15.57,15.73,-1.02,72437761.0
001309,德明利,235.86,254.26,235.01,249.29,239.88,3.92,3084333738.0
001389,广合科技,99.33,99.99,97.53,97.62,100.19,-2.57,555447116.0
002001,新 和 成,30.16,30.22,29.27,29.43,30.25,-2.71,1115087419.0
002008,大族激光,51.12,55.26,51.07,54.5,53.11,2.62,2953251504.0
002027,分众传媒,7.32,7.39,7.28,7.28,7.34,-0.82,727765354.0
002028,思源电气,215.99,217.85,212.03,212.63,218.49,-2.68,1627380493.0
002049,紫光国微,77.86,78.85,77.49,77.49,78.51,-1.3,1069260672.0
002050,三花智控,52.15,53.9,51.91,53.48,52.67,1.54,6977349027.0
002080,中材科技,49.87,49.98,47.5,47.81,49.87,-4.13,3865640860.0
002102,ST能特,3.45,3.47,3.41,3.41,3.44,-0.87,69251661.0
002142,宁波银行,31.33,31.53,31.15,31.2,31.37,-0.54,472340061.0
002156,通富微电,48.2,49.67,47.8,48.51,49.0,-1.0,3465249051.0
002179,中航光电,34.53,34.8,34.23,34.29,34.51,-0.64,891056387.0
002185,华天科技,14.03,14.64,13.94,14.35,14.27,0.56,3161539137.0
002202,金风科技,25.05,25.29,24.85,24.9,25.13,-0.92,2521739350.0
002230,科大讯飞,56.88,57.67,56.81,57.12,57.8,-1.18,3126377990.0
002241,歌尔股份,26.17,26.45,26.11,26.16,26.35,-0.72,1168406936.0
