排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,昨日打二板以上表现,BK1645,15815.27,1347.86,9.32,61467522000,21.54,5,0,秦安股份,10.02
2,昨日连板_含一字,BK1051,53233.32,3447.67,6.93,113583442000,17.9,13,3,蓝盾光电,19.99
3,昨日连板,BK0816,29799.78,1313.03,4.61,87473946000,17.48,8,3,京投发展,10.02
4,举牌,BK0685,3050.51,110.16,3.75,100092584000,1.4,10,2,德龙汇能,10.01
5,光纤概念,BK1660,1141.85,40.9,3.71,3610240544000,3.02,64,6,至纯科技,9.99
6,租售同权,BK0822,668.35,23.68,3.67,311879744000,2.3,16,0,市北高新,10.11
7,CPO概念,BK1128,8629.27,298.74,3.59,6983034112000,3.89,60,6,炬光科技,20.0
8,高带宽内存,BK1152,2672.83,90.82,3.52,2319216576000,5.13,26,2,至纯科技,9.99
9,近期新高,BK1674,1454.68,48.48,3.45,325392112000,11.8,17,7,蓝盾光电,19.99
10,全息技术,BK0699,2952.77,95.58,3.35,224177660000,3.33,10,1,风语筑,9.96
11,题材股,BK1717,1357.46,43.62,3.32,1017176912000,12.91,30,13,蓝盾光电,19.99
12,纳米银,BK0855,3651.43,113.54,3.21,116360267000,5.88,7,0,英唐智控,7.89
13,昨日涨停_含一字,BK1050,134851.96,4181.78,3.2,659903136000,8.21,41,19,蓝盾光电,19.99
14,光通信模块,BK1136,3795.72,115.48,3.14,6167597312000,4.63,88,9,至纯科技,9.99
15,光刻机,BK0884,5049.37,146.12,2.98,1586635264000,4.72,35,5,炬光科技,20.0
16,复合集流体,BK1113,1939.31,52.74,2.8,493299168000,4.06,29,1,可川科技,10.01
17,最近多板,BK1638,2332.37,62.68,2.76,1934765728000,9.34,116,43,蓝盾光电,19.99
18,东方财富热股,BK1637,3391.68,89.17,2.7,13231127808000,6.5,68,32,蓝盾光电,19.99
19,青蒿素,BK0872,2128.23,55.52,2.68,326318672000,2.6,8,3,德龙汇能,10.01
20,昨日涨停,BK0815,177525.03,4609.75,2.67,643724848000,10.86,38,19,京投发展,10.02
21,HJT电池,BK0908,2994.15,76.75,2.63,674056848000,2.98,34,3,金辰股份,9.98
22,激光雷达,BK1002,2588.47,66.32,2.63,984395568000,3.31,34,8,炬光科技,20.0
23,第三代半导体,BK0952,2423.44,58.22,2.46,3107882208000,4.32,96,11,瑞纳智能,17.25
24,F5G概念,BK1088,4727.71,110.41,2.39,2004506000000,2.18,21,4,通宇通讯,9.99
25,钙钛矿电池,BK1094,1012.55,23.34,2.36,854349376000,3.05,43,3,皇氏集团,9.95
26,存储芯片,BK1137,2987.66,67.99,2.33,12123692288000,4.75,120,10,至纯科技,9.99
27,昨日高换手,BK1632,560.26,12.71,2.32,1160214448000,18.19,52,25,达实智能,9.92
28,6G概念,BK0964,2108.97,47.82,2.32,3401653536000,2.54,37,3,通宇通讯,9.99
29,昨日首板,BK1630,5802.62,131.47,2.32,469454320000,8.98,23,12,城地香江,9.98
30,托育服务,BK1074,910.47,20.39,2.29,26685287000,1.56,6,0,ST易联众,4.07
31,BC电池,BK1148,1268.22,28.28,2.28,603653632000,2.29,26,1,杰普特,5.54
32,TOPCon电池,BK1097,909.62,19.95,2.24,698117680000,3.03,34,5,皇氏集团,9.95
33,PCB,BK0877,4038.21,88.6,2.24,5927174912000,4.35,150,14,宝鼎科技,10.0
34,铜缆高速连接,BK1168,2536.55,55.18,2.22,1280114080000,2.9,37,2,太辰光,6.63
35,发电机概念,BK1014,1699.54,36.61,2.2,183734681000,1.64,20,3,宗申动力,9.99
36,通信技术,BK1650,1040.76,22.35,2.19,15122967040000,2.84,333,47,湖北广电,9.95
37,彩票概念,BK0671,2645.96,55.79,2.15,154780075000,2.1,14,4,鸿博股份,9.97
38,ERP概念,BK1133,1377.69,28.72,2.13,259650214000,3.65,16,6,威士顿,19.99
39,混合现实,BK1141,1921.0,39.17,2.08,1445204544000,3.34,28,5,风语筑,9.96
40,先进封装,BK1101,3468.29,70.05,2.06,3234217152000,4.62,55,6,骄成超声,10.67
41,中芯概念,BK0935,2770.27,55.96,2.06,4902194688000,3.43,61,4,至纯科技,9.99
42,高市净率,BK1722,1137.5,22.9,2.05,15071661824000,4.87,155,44,宝鹰股份,10.11
43,氮化镓,BK0916,1930.07,38.83,2.05,1555167088000,3.38,42,6,海能实业,6.76
44,土壤修复,BK1070,1014.01,20.26,2.04,230839346000,3.07,25,7,清新环境,10.15
45,蓝宝石,BK0674,4082.35,80.89,2.02,770600096000,3.46,17,1,晶升股份,4.93
46,工业母机,BK1004,2266.19,44.59,2.01,1919502928000,2.62,69,14,巨轮智能,9.93
47,半导体概念,BK0917,2878.08,56.34,2.0,22820300288000,3.3,449,64,金 螳 螂,10.08
48,碳化硅,BK0977,2204.3,42.59,1.97,1457805872000,3.07,39,7,天岳先进,8.11
