代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.97,10.99,10.75,10.78,10.94,-1.46,1046564895.54
000021,深科技,39.85,42.96,39.85,42.91,40.77,5.25,6952080328.11
000063,中兴通讯,37.5,38.12,37.12,37.64,38.0,-0.95,5690613089.72
000100,TCL科技,4.6,5.12,4.59,5.12,4.65,10.11,10656098123.69
000166,申万宏源,4.59,4.61,4.55,4.57,4.6,-0.65,496856656.58
000301,东方盛虹,12.37,12.63,12.22,12.27,12.45,-1.45,216608416.66
000333,美的集团,78.97,79.85,78.54,79.22,78.96,0.33,2647888308.23
000338,潍柴动力,28.25,29.93,28.08,29.28,28.11,4.16,3084218383.37
000408,藏格矿业,77.15,77.94,75.68,77.18,76.34,1.1,882494842.0
000425,徐工机械,9.13,9.27,9.05,9.25,9.19,0.65,1046968749.71
000538,云南白药,49.42,49.45,48.85,48.91,49.41,-1.01,297028520.31
000568,泸州老窖,83.01,83.48,81.89,82.94,83.28,-0.41,776895716.58
000617,中油资本,7.36,7.4,7.25,7.36,7.36,0.0,581780437.1
000630,铜陵有色,7.56,7.7,7.33,7.56,7.57,-0.13,4521019014.29
000636,风华高科,69.98,74.09,68.88,74.06,70.61,4.89,11924155972.08
000651,格力电器,37.33,37.4,37.02,37.15,37.29,-0.38,1354371903.61
000657,中钨高新,89.0,92.12,88.0,89.53,92.5,-3.21,9670875908.13
000725,京东方Ａ,6.06,6.71,6.05,6.71,6.1,10.0,12134264342.14
000776,广发证券,21.49,21.7,21.25,21.42,21.5,-0.37,1523558805.95
000792,盐湖股份,31.28,31.55,30.51,30.87,31.15,-0.9,2388289083.79
000807,云铝股份,25.47,25.57,24.67,25.0,25.38,-1.5,2134606210.02
000838,*ST发展,1.68,1.7,1.6,1.6,1.68,-4.76,43158534.4
000858,五 粮 液,78.3,78.7,77.25,77.49,78.33,-1.07,1727945965.35
000895,双汇发展,23.6,23.62,23.01,23.05,23.54,-2.08,285650734.32
000938,紫光股份,26.48,28.0,26.36,27.21,26.78,1.61,3474251845.72
000958,电投产融,6.29,6.31,5.9,5.93,6.31,-6.02,487752183.36
000977,浪潮信息,61.61,65.13,61.5,64.5,62.3,3.53,4372826942.11
000988,华工科技,161.65,172.8,161.0,170.51,164.0,3.97,12974799618.82
001280,中国铀业,73.11,73.71,72.3,73.1,73.97,-1.18,680017611.52
001289,龙源电力,17.65,17.95,17.23,17.37,17.61,-1.36,141131051.47
001309,德明利,642.0,720.0,633.5,709.62,655.66,8.23,11617412998.16
001389,广合科技,190.6,206.66,190.6,205.8,194.95,5.57,2272333775.05
002001,新 和 成,27.94,28.85,27.85,28.5,27.65,3.07,1445500906.0
002008,大族激光,139.35,143.0,130.08,135.84,136.62,-0.57,14259891349.56
002027,分众传媒,5.2,5.21,5.09,5.12,5.2,-1.54,881318480.97
002028,思源电气,180.01,188.98,180.01,186.93,174.48,7.14,3214404564.74
002049,紫光国微,76.71,80.82,76.05,80.0,76.71,4.29,3142258293.5
002050,三花智控,44.7,45.15,44.11,44.6,45.12,-1.15,4142558079.6
002080,中材科技,76.26,82.41,75.76,82.41,74.92,10.0,6698619785.08
002142,宁波银行,31.59,31.74,31.11,31.44,31.58,-0.44,675913920.59
002156,通富微电,62.72,69.0,62.01,67.22,62.93,6.82,11841057603.98
002179,中航光电,37.75,40.15,37.3,38.82,38.11,1.86,2148807038.8
002185,华天科技,17.5,19.19,17.45,19.05,17.82,6.9,9683233890.16
002202,金风科技,21.67,22.1,21.42,21.98,21.77,0.96,2309292632.12
002230,科大讯飞,41.27,41.95,40.58,41.59,41.28,0.75,1782809795.43
002241,歌尔股份,23.11,23.96,23.07,23.68,23.35,1.41,1960428006.06
002281,光迅科技,225.01,246.0,224.47,242.0,230.01,5.21,11945945353.66
002311,海大集团,41.5,42.15,40.9,41.58,42.5,-2.16,359746988.71
002352,顺丰控股,32.36,32.56,32.11,32.2,32.46,-0.8,569878450.83
002353,杰瑞股份,151.0,159.99,150.53,157.65,152.51,3.37,2255418904.71
002371,北方华创,660.39,705.0,657.0,704.22,672.19,4.77,7737166593.57
002379,宏桥控股,16.82,17.48,16.4,17.01,16.82,1.13,555480117.97
002384,东山精密,255.12,266.03,251.0,256.92,249.06,3.16,25196207229.59
002409,雅克科技,137.0,149.22,136.0,147.92,137.76,7.38,5422421737.95
002415,海康威视,31.85,32.87,31.7,32.36,32.2,0.5,2607765210.69
002428,云南锗业,97.97,100.3,96.12,99.26,101.2,-1.92,9872188718.61
002460,赣锋锂业,71.6,73.48,70.79,71.32,71.45,-0.18,4212762689.53
002463,沪电股份,138.0,149.9,137.1,146.55,140.64,4.2,14460550533.78
002466,天齐锂业,64.49,65.82,63.6,64.04,63.99,0.08,4567795652.54
002475,立讯精密,66.45,67.66,65.6,67.32,67.26,0.09,10067605182.6
002484,江海股份,97.12,104.94,97.01,104.93,95.4,9.99,6259376657.04
002493,荣盛石化,11.56,12.15,11.46,11.9,11.65,2.15,665663505.53
002594,比亚迪,89.0,89.3,87.0,87.47,89.64,-2.42,4335318667.7
002600,领益智造,15.5,16.33,15.4,15.85,15.69,1.02,3437411059.73
002602,世纪华通,13.26,13.29,12.88,13.08,13.25,-1.28,1736161394.77
002648,卫星化学,21.99,22.6,21.78,22.4,22.33,0.31,1018597557.32
002653,海思科,48.2,48.39,47.5,47.8,48.39,-1.22,133693108.58
002709,天赐材料,51.75,53.38,51.51,52.85,52.28,1.09,6019294291.51
002714,牧原股份,34.95,35.0,34.19,34.66,35.05,-1.11,1323382954.06
002736,国信证券,10.45,10.6,10.38,10.46,10.45,0.1,302572043.79
002816,*ST和科,25.98,27.1,25.92,27.1,26.04,4.07,102949295.0
002837,英维克,72.0,75.48,72.0,74.62,73.19,1.95,4162255099.75
002851,麦格米特,169.07,179.98,168.0,178.9,163.64,9.33,10940333826.67
002916,深南电路,405.0,444.27,405.0,444.27,403.88,10.0,5194632556.2
002938,鹏鼎控股,105.54,119.01,105.54,119.01,108.19,10.0,7448793106.23
003816,中国广核,4.26,4.28,4.18,4.19,4.26,-1.64,454153927.5
159516,半导体设备ETF国泰,1.365,1.499,1.36,1.497,1.394,7.39,3255412536.801
159558,半导体设备ETF易方达,3.196,3.523,3.196,3.518,3.275,7.42,957457730.457
300014,亿纬锂能,66.5,67.78,65.85,67.54,66.88,0.99,9117769314.0
300015,爱尔眼科,8.29,8.31,8.19,8.3,8.28,0.24,491279086.0
300033,同花顺,217.99,220.03,216.3,217.35,218.62,-0.58,2413413426.0
300054,鼎龙股份,84.88,93.0,84.5,91.13,84.5,7.85,5976785446.0
300059,东方财富,19.04,19.25,18.86,19.04,19.12,-0.42,5225743454.0
300124,汇川技术,69.35,69.81,68.18,69.75,70.24,-0.7,2115825445.0
300136,信维通信,104.66,112.9,103.2,105.56,100.16,5.39,16016435729.0
300223,北京君正,162.23,172.53,161.36,171.7,162.02,5.97,7760233037.0
300274,阳光电源,150.0,152.32,146.8,149.15,152.49,-2.19,8995881851.0
300285,国瓷材料,68.2,80.5,66.9,78.5,67.43,16.42,12795434691.0
300308,中际旭创,1228.0,1276.13,1220.05,1276.11,1248.09,2.25,27272022889.0
300394,天孚通信,318.0,329.97,315.0,329.33,324.71,1.42,15113944017.0
300408,三环集团,150.0,159.0,148.36,155.46,150.22,3.49,12455443360.0
300433,蓝思科技,47.8,51.65,47.8,51.21,48.35,5.92,9939845758.0
300442,润泽科技,78.51,81.57,78.0,81.17,79.37,2.27,2712707353.0
300475,香农芯创,198.98,245.29,197.0,245.29,204.41,20.0,11599691817.0
300476,胜宏科技,348.0,368.1,346.1,361.7,355.48,1.75,16001187297.0
300498,温氏股份,12.86,12.95,12.62,12.69,12.9,-1.63,533505482.0
300502,新易盛,545.7,558.5,537.11,557.88,549.0,1.62,21349679550.0
300555,ST路通,12.07,13.98,11.99,13.87,12.06,15.01,71663517.0
300567,精测电子,200.0,217.99,197.01,215.76,204.83,5.34,2201190422.0
300604,长川科技,236.0,265.0,236.0,264.01,240.4,9.82,7877377085.0
300620,光库科技,379.1,404.98,379.1,395.2,392.49,0.69,6222320478.0
300661,圣邦股份,124.5,132.96,124.0,131.55,127.5,3.18,2572455635.0
300666,江丰电子,288.0,304.4,285.01,301.57,299.61,0.65,9224904827.0
300750,宁德时代,400.0,403.3,395.58,399.0,403.53,-1.12,9965557905.0
300751,迈为股份,218.57,228.5,217.81,225.0,220.4,2.09,2651304733.0
300757,罗博特科,682.58,682.58,646.46,660.21,650.0,1.57,5204562142.0
300760,迈瑞医疗,142.69,144.24,142.49,143.35,142.9,0.31,773093740.0
300857,协创数据,239.52,267.0,237.5,266.99,237.5,12.42,9183938922.0
300999,金龙鱼,25.18,25.19,24.66,24.69,25.18,-1.95,217432740.0
301165,锐捷网络,63.0,66.45,62.57,65.39,63.89,2.35,746027398.0
301200,大族数控,319.3,333.0,319.0,328.08,326.0,0.64,1767329818.0
301217,铜冠铜箔,178.19,192.58,177.0,181.69,178.17,1.98,9466492782.0
301308,江波龙,525.07,586.66,520.53,571.68,540.23,5.82,14390572446.0
301377,鼎泰高科,539.0,598.68,536.01,590.0,553.58,6.58,3156266853.0
301511,德福科技,166.0,175.75,156.8,162.8,169.63,-4.03,7857705106.0
301526,国际复材,37.2,43.6,37.18,40.23,38.68,4.01,9783266981.0
301666,大普微-UW,656.14,707.18,652.0,693.01,673.6,2.88,4692014696.0
302132,中航成飞,60.5,60.7,59.42,60.2,60.9,-1.15,487605783.0
589130,科创芯片ETF易方达,1.449,1.561,1.445,1.56,1.477,5.62,187593568.0
600000,浦发银行,9.48,9.55,9.22,9.24,9.46,-2.33,719849153.0
600010,包钢股份,2.44,2.45,2.39,2.4,2.47,-2.83,1531766171.0
600011,华能国际,7.86,7.94,7.73,7.92,7.88,0.51,1377595553.0
600015,华夏银行,6.88,6.92,6.78,6.82,6.86,-0.58,412766096.0
600016,民生银行,3.6,3.61,3.54,3.56,3.59,-0.84,754494202.0
600018,上港集团,4.94,4.97,4.91,4.97,4.95,0.4,238322459.0
600019,宝钢股份,5.86,5.87,5.7,5.77,5.85,-1.37,584737986.0
600023,浙能电力,6.14,6.19,6.02,6.04,6.14,-1.63,375046710.0
600025,华能水电,9.56,9.57,9.4,9.44,9.54,-1.05,277052896.0
600026,中远海能,18.1,19.69,18.0,19.69,17.9,10.0,2028316755.0
600028,中国石化,4.88,4.91,4.83,4.85,4.97,-2.41,1067148374.0
600029,南方航空,5.5,5.51,5.38,5.45,5.39,1.11,588166352.0
600030,中信证券,27.28,27.56,27.16,27.37,27.25,0.44,4915372668.0
600031,三一重工,18.55,18.93,18.45,18.91,18.65,1.39,1322835921.0
600036,招商银行,38.68,38.85,38.14,38.23,38.57,-0.88,2530773389.0
600039,四川路桥,8.31,8.38,8.21,8.35,8.35,0.0,124117529.0
600050,中国联通,4.36,4.37,4.3,4.35,4.37,-0.46,683756336.0
600089,特变电工,24.11,24.11,23.27,23.44,24.11,-2.78,3267670500.0
600104,上汽集团,10.6,10.63,10.45,10.56,10.65,-0.85,815333244.0
600111,北方稀土,51.2,51.2,50.01,50.32,51.98,-3.19,6520927839.0
600115,中国东航,4.12,4.13,4.02,4.08,4.03,1.24,981607230.0
600118,中国卫星,74.51,77.77,74.11,75.79,75.26,0.7,3450954936.0
600150,中国船舶,35.98,37.16,35.88,37.15,35.99,3.22,4153456208.0
600160,巨化股份,45.61,47.77,44.88,47.7,46.7,2.14,5387546014.0
600176,中国巨石,49.0,54.6,49.0,54.6,49.64,9.99,7036662812.0
600183,生益科技,180.0,191.0,176.0,180.15,179.4,0.42,21243646919.0
600188,兖矿能源,20.65,20.81,19.94,20.05,20.82,-3.7,1244287143.0
600236,桂冠电力,9.5,9.92,9.3,9.81,9.58,2.4,228810758.0
600276,恒瑞医药,47.37,47.66,46.78,46.99,47.35,-0.76,2440284436.0
600302,ST标准,10.25,10.25,9.6,9.6,10.11,-5.04,59247167.0
600309,万华化学,70.0,71.12,69.0,70.79,70.07,1.03,2328817794.0
600346,恒力石化,17.52,18.4,17.5,17.82,17.77,0.28,829623987.0
600362,江西铜业,47.0,48.75,45.7,48.46,46.5,4.22,3343748474.0
600378,昊华科技,57.0,63.8,55.14,63.8,58.0,10.0,6959652993.0
600406,国电南瑞,23.54,23.56,23.12,23.32,23.54,-0.93,1456848561.0
600460,士兰微,37.84,41.15,37.84,40.83,38.28,6.66,8105496511.0
