代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.76,10.79,10.63,10.66,10.76,-0.93,963695781.21
000021,深科技,42.11,43.88,41.5,42.65,43.98,-3.02,9412125495.17
000063,中兴通讯,35.23,38.3,34.45,38.3,34.82,9.99,8163250331.56
000100,TCL科技,4.6,4.69,4.48,4.59,4.68,-1.92,4476875502.36
000166,申万宏源,4.46,4.47,4.34,4.36,4.45,-2.02,426413700.61
000301,东方盛虹,12.17,12.39,11.87,12.2,12.24,-0.33,218576700.65
000333,美的集团,79.6,79.78,78.61,78.95,80.03,-1.35,1913267192.53
000338,潍柴动力,33.7,35.5,33.7,35.31,34.5,2.35,3302575369.95
000408,藏格矿业,80.26,80.87,77.0,77.68,80.79,-3.85,1240337894.1
000425,徐工机械,9.28,9.34,9.1,9.22,9.36,-1.5,1069109044.75
000538,云南白药,49.08,49.87,48.74,48.82,49.73,-1.83,500714218.08
000568,泸州老窖,90.09,90.86,88.99,89.02,91.98,-3.22,1008528741.55
000617,中油资本,7.72,7.83,7.61,7.77,7.74,0.39,596612258.23
000630,铜陵有色,6.44,6.84,6.29,6.75,6.46,4.49,3373533670.61
000636,风华高科,44.6,48.64,44.5,48.64,44.22,10.0,7325594523.67
000651,格力电器,38.4,38.49,37.8,37.88,38.61,-1.89,1432603891.98
000657,中钨高新,64.68,70.38,64.21,68.97,64.83,6.39,7407010187.35
000725,京东方Ａ,5.72,5.78,5.51,5.68,5.72,-0.7,18529038147.54
000776,广发证券,18.88,18.93,18.38,18.55,18.87,-1.7,868127950.18
000792,盐湖股份,31.66,32.13,30.75,31.2,31.38,-0.57,2364490031.77
000807,云铝股份,29.3,29.52,28.42,28.77,29.84,-3.59,2069063516.54
000838,*ST发展,1.8,1.88,1.76,1.86,1.8,3.33,51396464.35
000858,五 粮 液,82.56,82.83,81.3,81.49,83.89,-2.86,2969342510.0
000895,双汇发展,24.57,25.09,24.44,24.72,24.68,0.16,329074151.69
000938,紫光股份,27.99,29.11,27.16,28.92,28.02,3.21,4751272845.83
000958,电投产融,6.0,6.2,5.9,6.03,5.88,2.55,332139013.65
000977,浪潮信息,64.3,66.66,63.07,66.41,64.52,2.93,4017547543.32
000988,华工科技,158.01,167.1,155.71,165.63,159.88,3.6,13287162036.49
001280,中国铀业,73.26,75.35,72.77,74.91,73.44,2.0,539358789.63
001289,龙源电力,17.9,19.1,17.7,18.1,17.9,1.12,307681342.55
001309,德明利,655.02,669.5,633.89,657.35,665.0,-1.15,7184730580.58
001389,广合科技,181.05,186.88,176.88,185.3,182.09,1.76,1510157166.66
002001,新 和 成,29.85,30.47,29.75,30.05,30.66,-1.99,796589294.41
002008,大族激光,132.88,137.85,132.55,135.98,131.31,3.56,6207185500.13
002027,分众传媒,5.48,5.49,5.36,5.41,5.48,-1.28,827089807.22
002028,思源电气,198.45,206.85,196.55,204.9,197.82,3.58,2583353701.47
002049,紫光国微,84.51,86.73,83.38,86.3,85.06,1.46,5232115444.1
002050,三花智控,50.7,50.8,47.28,48.61,51.02,-4.72,10518986921.37
002080,中材科技,70.8,76.95,70.8,76.51,70.75,8.14,3770152170.38
002142,宁波银行,30.6,30.79,30.28,30.54,30.68,-0.46,657163761.81
002156,通富微电,69.5,70.88,67.6,69.3,71.52,-3.1,13569689525.84
