代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.89,10.95,10.79,10.94,10.88,0.55,809739890.0
000010,*ST美丽,4.48,4.51,4.38,4.47,4.45,0.45,187711269.0
000021,深科技,29.2,30.38,29.14,29.43,28.74,2.4,3086383362.0
000063,中兴通讯,33.0,33.84,33.0,33.45,32.92,1.61,2103146782.0
000100,TCL科技,4.37,4.4,4.31,4.34,4.36,-0.46,1439537179.0
000166,申万宏源,4.73,4.81,4.72,4.77,4.73,0.85,359786225.0
000301,东方盛虹,10.3,10.88,10.29,10.8,10.26,5.26,372519491.0
000333,美的集团,74.5,74.97,73.95,74.8,74.23,0.77,1376467588.0
000338,潍柴动力,24.81,25.6,24.39,24.52,23.71,3.42,3241925867.0
000408,藏格矿业,78.43,79.33,77.32,78.13,75.84,3.02,2066939775.0
000425,徐工机械,10.61,10.71,10.47,10.56,10.33,2.23,891355283.0
000538,云南白药,55.69,55.7,55.28,55.39,55.49,-0.18,288784212.0
000568,泸州老窖,103.65,103.88,103.0,103.84,103.39,0.44,524534834.0
000617,中油资本,10.46,11.1,10.23,10.83,10.8,0.28,5190475136.0
000630,铜陵有色,5.95,6.03,5.88,5.91,5.81,1.72,2347297282.0
000636,风华高科,20.3,20.65,19.9,20.15,20.1,0.25,1099177091.0
000651,格力电器,37.68,38.15,37.55,38.13,37.6,1.41,990516783.0
000657,中钨高新,51.14,51.78,48.77,49.55,49.74,-0.38,4050456067.0
000725,京东方Ａ,4.03,4.04,3.98,3.99,4.0,-0.25,1760085995.0
000776,广发证券,18.4,18.77,18.35,18.65,18.36,1.58,648092731.0
000792,盐湖股份,37.3,37.37,35.85,36.77,36.41,0.99,3926112824.0
000807,云铝股份,28.74,29.0,28.27,28.41,27.81,2.16,1499770830.0
000838,*ST发展,2.23,2.26,2.19,2.24,2.19,2.28,60704716.0
000858,五 粮 液,101.35,102.58,100.88,102.45,101.34,1.1,1107451813.0
000895,双汇发展,27.29,27.56,26.51,27.27,27.62,-1.27,554112920.0
000938,紫光股份,25.69,26.7,25.67,26.34,25.7,2.49,2794206612.0
000958,电投产融,6.46,6.69,6.46,6.63,6.51,1.84,347018888.0
000977,浪潮信息,58.06,60.22,58.0,59.54,58.06,2.55,2406515507.0
000988,华工科技,113.66,118.44,113.5,115.74,112.0,3.34,11968326898.0
001280,中国铀业,78.93,81.2,78.93,80.99,78.01,3.82,1014133499.0
001289,龙源电力,19.29,19.5,18.68,19.18,19.05,0.68,324514452.0
001309,德明利,354.94,378.0,350.43,375.17,349.63,7.3,7412965511.0
001389,广合科技,105.75,109.6,105.45,106.47,102.88,3.49,846960345.0
002001,新 和 成,34.21,34.54,33.66,34.23,34.57,-0.98,1480789537.0
002008,大族激光,63.0,66.06,62.74,63.89,61.76,3.45,2176775151.0
002027,分众传媒,6.55,6.56,6.43,6.45,6.52,-1.07,722109821.0
002028,思源电气,209.99,215.7,208.34,212.86,205.0,3.83,1882960400.0
002049,紫光国微,67.9,69.35,67.82,68.98,67.4,2.34,849611517.0
002050,三花智控,42.87,43.94,42.7,43.49,42.57,2.16,3621125126.0
002080,中材科技,41.0,42.58,40.9,41.19,40.3,2.21,1512998766.0
002102,ST能特,3.14,3.19,3.11,3.17,3.12,1.6,150693397.0
002142,宁波银行,30.18,30.39,29.77,30.35,30.03,1.07,362131666.0
002156,通富微电,42.5,44.04,42.3,43.52,42.08,3.42,2667506949.0
002179,中航光电,33.15,33.92,33.13,33.73,33.05,2.06,675515315.0
002185,华天科技,12.38,12.83,12.38,12.66,12.34,2.59,1218450176.0
002202,金风科技,27.85,28.78,27.83,28.31,27.58,2.65,5607516975.0
002230,科大讯飞,47.15,47.95,47.1,47.57,46.83,1.58,1626959072.0
002241,歌尔股份,22.6,23.44,22.6,23.33,22.5,3.69,2055581854.0
002281,光迅科技,82.88,87.86,82.5,86.45,79.87,8.24,6384928539.0
002311,海大集团,52.2,52.8,51.55,52.48,52.02,0.88,327328822.0
002352,顺丰控股,35.83,36.49,35.74,36.43,35.71,2.02,659254630.0
002353,杰瑞股份,101.17,105.3,99.7,100.31,99.0,1.32,2847965578.0
002371,北方华创,449.9,467.6,448.39,464.2,444.0,4.55,4041525504.0
002379,宏桥控股,26.05,26.9,25.7,26.23,25.59,2.5,611561844.0
