代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.85,10.98,10.84,10.97,10.84,1.2,760107689.0
000010,*ST美丽,3.53,3.62,3.49,3.6,3.52,2.27,82242053.0
000021,深科技,29.21,29.3,27.9,28.35,29.87,-5.09,2786760807.0
000063,中兴通讯,37.0,37.12,36.51,37.12,37.26,-0.38,2950244798.0
000100,TCL科技,4.76,4.94,4.75,4.92,4.79,2.71,2581419892.0
000166,申万宏源,5.01,5.09,5.0,5.08,5.02,1.2,568064974.0
000301,东方盛虹,12.74,12.83,12.5,12.7,12.56,1.11,323624968.0
000333,美的集团,78.1,79.88,78.01,79.81,77.91,2.44,3080223023.0
000338,潍柴动力,24.43,25.28,24.31,25.19,24.31,3.62,3580214293.0
000408,藏格矿业,87.32,88.17,85.66,86.77,87.3,-0.61,1264916530.0
000425,徐工机械,11.42,11.73,11.31,11.66,11.3,3.19,1505157939.0
000538,云南白药,55.8,56.41,55.65,56.35,56.0,0.63,473518658.0
000568,泸州老窖,121.52,127.37,121.0,126.3,122.3,3.27,2809728295.0
000617,中油资本,8.85,8.97,8.82,8.96,8.89,0.79,424012557.0
000630,铜陵有色,8.08,8.09,7.49,7.66,7.84,-2.3,7501068855.0
000636,风华高科,19.82,20.75,19.79,20.72,20.0,3.6,973886202.0
000651,格力电器,38.26,38.88,38.18,38.88,38.36,1.36,1466888422.0
000657,中钨高新,47.88,48.44,45.77,46.88,47.02,-0.3,2984010866.0
000725,京东方Ａ,4.3,4.42,4.29,4.39,4.31,1.86,3262242003.0
000776,广发证券,21.3,21.68,21.22,21.62,21.43,0.89,830819291.0
000792,盐湖股份,33.79,33.9,32.84,33.17,33.26,-0.27,2110937112.0
000807,云铝股份,32.92,33.34,32.41,32.8,32.54,0.8,1819245478.0
000838,*ST发展,2.51,2.66,2.43,2.66,2.42,9.92,151463073.0
000858,五 粮 液,106.5,109.41,106.28,108.52,107.28,1.16,4088740226.0
000895,双汇发展,25.92,26.44,25.83,26.31,25.9,1.58,393793531.0
000938,紫光股份,24.7,24.81,24.41,24.81,24.89,-0.32,984865031.0
000958,电投产融,6.52,6.57,6.5,6.56,6.52,0.61,163369307.0
000977,浪潮信息,60.5,60.5,59.1,59.9,61.12,-2.0,2262736257.0
000988,华工科技,77.4,77.89,74.82,76.46,78.15,-2.16,3706214470.0
001280,中国铀业,97.0,97.2,90.55,91.8,94.89,-3.26,2257805145.0
001289,龙源电力,15.5,15.75,15.48,15.74,15.53,1.35,85721566.0
001309,德明利,248.8,248.8,240.65,245.48,252.59,-2.81,1887434794.0
001389,广合科技,105.67,106.39,100.3,103.07,107.8,-4.39,1097170183.0
002001,新 和 成,27.46,28.05,27.17,27.7,27.4,1.09,793875521.0
002008,大族激光,50.25,50.96,48.88,50.39,50.42,-0.06,1476236500.0
002027,分众传媒,7.3,7.39,7.26,7.33,7.34,-0.14,1005987903.0
002028,思源电气,199.5,203.51,196.93,201.83,199.5,1.17,1863769190.0
002049,紫光国微,80.3,80.35,77.8,78.8,81.29,-3.06,2129928995.0
002050,三花智控,51.9,51.99,51.06,51.66,52.33,-1.28,5694679424.0
002080,中材科技,40.61,42.12,39.17,41.22,40.9,0.78,2285173647.0
002102,ST能特,3.36,3.43,3.35,3.42,3.37,1.48,111680865.0
002142,宁波银行,30.6,31.85,30.55,31.7,30.7,3.26,1153275026.0
002156,通富微电,49.8,49.95,48.2,49.05,50.89,-3.62,4124405166.0
002179,中航光电,34.8,35.25,34.71,35.01,34.99,0.06,889715710.0
002185,华天科技,14.48,14.48,14.0,14.29,14.72,-2.92,3671427994.0
002202,金风科技,26.81,27.97,26.66,27.28,27.16,0.44,8107434234.0
002230,科大讯飞,57.42,58.28,56.35,56.93,58.12,-2.05,3878533159.0
002241,歌尔股份,26.2,26.67,26.07,26.66,26.36,1.14,2343142230.0
002281,光迅科技,71.0,71.86,68.0,69.7,71.72,-2.82,2949705530.0
002311,海大集团,51.65,53.98,51.3,53.67,51.53,4.15,796196265.0
002352,顺丰控股,37.6,38.58,37.5,38.47,37.67,2.12,1414447754.0
002353,杰瑞股份,95.12,97.33,89.83,93.28,94.2,-0.98,2467320994.0
002371,北方华创,468.03,476.0,464.5,470.6,472.99,-0.51,2851083497.0
002379,宏桥控股,30.01,30.89,29.14,29.95,30.0,-0.17,437261099.0
002384,东山精密,76.2,76.2,71.88,72.94,77.02,-5.3,3798601217.0
002409,雅克科技,90.65,90.67,88.09,89.29,91.1,-1.99,813870640.0
002415,海康威视,31.61,31.97,31.25,31.93,31.86,0.22,1512058964.0
002428,云南锗业,35.88,35.95,34.7,35.34,35.6,-0.73,1025997315.0
002460,赣锋锂业,67.7,68.08,66.13,67.15,67.9,-1.1,2162739780.0
002463,沪电股份,68.58,68.59,65.99,66.35,69.58,-4.64,4351382374.0
002466,天齐锂业,53.32,53.65,52.12,52.75,53.47,-1.35,1757713155.0
002475,立讯精密,52.01,52.05,50.65,51.9,52.46,-1.07,6390867495.0
002484,江海股份,28.88,29.03,28.22,28.86,29.15,-0.99,658700755.0
002493,荣盛石化,14.1,14.28,13.83,14.05,13.99,0.43,537049417.0
002565,顺灏股份,16.71,18.62,16.66,17.87,16.93,5.55,4916106981.0
002594,比亚迪,86.99,89.33,86.45,89.14,87.37,2.03,3322530225.0
002600,领益智造,14.92,15.05,14.8,15.05,14.95,0.67,1226786459.0
002602,世纪华通,20.15,20.44,19.25,19.53,20.38,-4.17,4529849830.0
002648,卫星化学,22.72,22.82,22.16,22.67,22.57,0.44,1042565039.0
002653,海思科,47.35,48.16,46.3,47.07,47.5,-0.91,171519343.0
002709,天赐材料,40.8,40.83,39.7,40.35,40.79,-1.08,1351938401.0
002714,牧原股份,45.75,46.96,45.48,46.86,45.68,2.58,2503880763.0
002736,国信证券,12.24,12.47,12.19,12.45,12.24,1.72,419795945.0
002816,*ST和科,26.07,26.8,25.34,25.41,26.07,-2.53,83628947.0
002837,英维克,109.78,111.39,103.89,106.31,109.77,-3.15,5877470705.0
002851,麦格米特,123.0,124.7,120.35,122.49,123.5,-0.82,1593375135.0
002916,深南电路,229.01,236.36,225.84,230.0,232.38,-1.02,1599793076.0
002938,鹏鼎控股,62.46,63.66,60.17,61.74,63.0,-2.0,1918912011.0
003816,中国广核,3.84,3.93,3.83,3.92,3.84,2.08,1108815702.0
159516,半导体设备ETF国泰,1.783,1.815,1.771,1.799,1.805,-0.33,1085817333
159558,半导体设备ETF易方达,2.096,2.124,2.078,2.105,2.117,-0.57,160849526
300014,亿纬锂能,62.69,64.17,62.09,63.95,63.13,1.3,2615721536.0
300015,爱尔眼科,11.0,11.29,10.95,11.23,11.04,1.72,946498991.0
300024,机器人,17.4,17.46,17.16,17.3,17.39,-0.52,388819361.0
300033,同花顺,350.89,363.0,349.54,359.49,353.23,1.77,4330568320.0
300054,鼎龙股份,43.36,44.56,42.95,43.75,43.72,0.07,598833115.0
300059,东方财富,22.6,23.12,22.52,22.89,22.7,0.84,6780586033.0
300124,汇川技术,75.29,75.78,74.3,75.57,75.43,0.19,1639991239.0
300136,信维通信,87.72,88.99,78.0,78.85,89.47,-11.87,15910827782.0
300152,*ST动力,2.12,2.16,2.12,2.16,2.15,0.47,34097552.0
300223,北京君正,131.33,132.52,126.01,132.15,133.73,-1.18,3344808570.0
300274,阳光电源,150.0,154.13,148.66,152.27,149.88,1.59,8731891434.0
300285,国瓷材料,31.65,31.94,30.42,31.02,30.99,0.1,818284686.0
300308,中际旭创,570.0,574.55,525.13,560.0,589.7,-5.04,29004521608.0
300394,天孚通信,272.01,277.0,252.0,266.66,270.0,-1.24,11771295611.0
300408,三环集团,50.33,53.2,49.58,53.0,49.53,7.01,2033293065.0
300433,蓝思科技,37.1,37.58,36.25,36.96,37.36,-1.07,2586982143.0
300442,润泽科技,86.0,86.66,80.11,82.18,88.4,-7.04,6261269741.0
300475,香农芯创,150.05,150.46,141.01,144.53,153.53,-5.86,4561089012.0
300476,胜宏科技,262.2,264.0,253.0,256.5,265.25,-3.3,7196907552.0
300498,温氏股份,15.79,16.04,15.65,16.02,15.74,1.78,1072594966.0
300502,新易盛,410.0,415.0,381.67,399.2,429.1,-6.97,23699601614.0
300555,ST路通,14.52,14.69,14.43,14.46,14.52,-0.41,33004816.0
300567,精测电子,127.27,134.1,126.0,130.15,128.49,1.29,1834517875.0
300594,ST朗进,27.12,27.19,25.85,26.38,26.85,-1.75,119264972.0
300604,长川科技,127.51,132.22,127.23,129.64,129.15,0.38,2601551755.0
300620,光库科技,169.0,177.98,160.8,177.48,170.0,4.4,4696259403.0
300661,圣邦股份,71.36,71.5,68.51,69.73,71.8,-2.88,1275107339.0
300750,宁德时代,350.96,366.65,347.51,365.03,347.91,4.92,17369398062.0
300751,迈为股份,337.0,343.99,316.0,328.6,335.0,-1.91,5865607939.0
300757,罗博特科,426.01,435.0,407.0,419.58,424.8,-1.23,5322028627.0
300760,迈瑞医疗,187.98,193.22,187.37,192.66,188.15,2.4,1602704046.0
300857,协创数据,203.57,206.48,198.88,205.85,207.3,-0.7,1984066636.0
300999,金龙鱼,29.2,29.65,29.05,29.6,29.23,1.27,375985302.0
301165,锐捷网络,79.11,79.5,75.08,76.63,80.63,-4.96,626435982.0
301200,大族数控,159.01,159.01,153.5,158.23,159.47,-0.78,371161794.0
301217,铜冠铜箔,30.99,31.15,30.34,30.79,31.28,-1.57,334652388.0
301308,江波龙,300.13,305.8,295.21,302.0,306.03,-1.32,3371678374.0
301377,鼎泰高科,174.01,175.49,165.6,173.35,175.54,-1.25,515070863.0
301511,德福科技,29.2,29.28,28.65,29.14,29.27,-0.44,289576784.0
301526,国际复材,9.42,10.02,8.93,9.76,9.49,2.85,2915701299.0
302132,中航成飞,76.57,79.28,76.5,78.3,76.97,1.73,836466681.0
589130,科创芯片ETF易方达,1.036,1.04,1.013,1.028,1.051,-2.19,25062413
600000,浦发银行,10.0,10.15,9.98,10.13,10.02,1.1,678972138.0
600010,包钢股份,2.44,2.47,2.43,2.46,2.45,0.41,1634033579.0
600011,华能国际,6.84,6.96,6.83,6.96,6.85,1.61,447390472.0
600015,华夏银行,6.42,6.49,6.4,6.48,6.42,0.93,361523986.0
600016,民生银行,3.73,3.8,3.73,3.79,3.73,1.61,1401073801.0
600018,上港集团,4.96,5.07,4.95,5.06,4.96,2.02,471040996.0
600019,宝钢股份,7.0,7.22,6.99,7.22,7.02,2.85,1124177177.0
600023,浙能电力,4.91,4.98,4.91,4.97,4.92,1.02,374442765.0
600025,华能水电,8.98,9.14,8.97,9.12,8.98,1.56,236604369.0
600026,中远海能,16.0,16.8,15.88,16.76,15.87,5.61,1193489844.0
600028,中国石化,6.35,6.54,6.31,6.5,6.3,3.17,1580214759.0
600029,南方航空,7.63,8.33,7.62,8.18,7.65,6.93,1347710745.0
600030,中信证券,27.85,28.39,27.84,28.38,27.97,1.47,4440800888.0
600031,三一重工,22.91,23.3,22.8,23.26,23.08,0.78,1988180784.0
600036,招商银行,38.3,39.02,38.26,39.01,38.3,1.85,3961153583.0
600039,四川路桥,9.77,9.92,9.75,9.8,9.78,0.2,179653838.0
600050,中国联通,4.8,4.87,4.78,4.87,4.81,1.25,1001151746.0
600089,特变电工,29.2,29.59,28.66,29.1,29.3,-0.68,8220231766.0
600104,上汽集团,14.21,14.44,14.19,14.43,14.26,1.19,941455665.0
600111,北方稀土,50.99,52.15,50.2,51.07,50.81,0.51,5162378639.0
600115,中国东航,5.73,6.28,5.71,6.28,5.71,9.98,1477764770.0
600118,中国卫星,93.96,98.0,93.33,97.5,94.35,3.34,9300702062.0
