排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,锂矿概念,BK1173,1941.17,61.98,3.3,4107003920000,2.06,32,4,融捷股份,10.0
2,氦气概念,BK0949,3090.05,92.65,3.09,333305888000,3.61,15,2,和远气体,10.01
3,黄金概念,BK0547,20491.21,526.01,2.63,3351509072000,2.61,54,16,深中华A,10.06
4,2026一季报扭亏,BK1682,1017.45,24.89,2.51,459699984000,4.69,9,2,博汇股份,20.02
5,碳基材料,BK1006,1205.78,26.15,2.22,196557200000,2.41,15,5,福达合金,9.99
6,稀缺资源,BK0519,36974.05,762.81,2.11,5351049984000,1.75,63,15,融捷股份,10.0
7,铜缆高速连接,BK1168,2571.97,50.25,1.99,1282029200000,3.49,35,5,精达股份,10.04
8,小金属概念,BK0695,4378.13,84.6,1.97,5386195456000,1.98,92,24,福达合金,9.99
9,复合集流体,BK1113,1903.91,35.21,1.88,484122224000,4.07,24,6,可川科技,10.01
10,被动元件概念,BK0976,2445.89,45.14,1.88,855724368000,5.42,25,5,国瓷材料,7.85
11,昨日连板_含一字,BK1051,61046.06,1106.04,1.85,21107615000,4.94,2,3,汉森制药,10.04
12,F5G概念,BK1088,4771.07,86.82,1.85,2055789920000,2.22,18,7,瑞斯康达,10.01
13,MLCC,BK0890,4970.28,88.77,1.82,970358672000,4.66,28,5,国瓷材料,7.85
14,纳米银,BK0855,3522.22,61.95,1.79,109704976000,4.25,6,1,欧菲光,3.81
15,麒麟电池,BK1092,1828.59,30.75,1.71,1927210368000,1.18,6,1,科创新源,6.78
16,智慧灯杆,BK1069,1687.69,28.02,1.69,145608082000,3.01,20,7,勤上股份,10.13
17,超级电容,BK0703,5432.07,87.12,1.63,1005461792000,2.91,30,9,诺德股份,10.04
18,刀片电池,BK0951,3175.96,49.98,1.6,1009716880000,2.05,9,4,星云股份,6.0
19,反转股,BK1716,628.57,9.9,1.6,351736832000,2.75,15,7,哈森股份,10.01
20,柔性屏(折叠屏),BK1160,2234.46,35.08,1.59,1723755136000,3.14,53,22,科森科技,10.03
21,机器人执行器,BK1145,1983.52,30.77,1.58,640629808000,1.71,25,9,深科达,19.99
22,MicroLED,BK0948,1387.11,21.53,1.58,901273360000,3.0,27,6,国星光电,9.95
23,液冷服务器,BK1138,2029.16,29.88,1.49,6773281536000,2.55,112,45,飞龙股份,10.0
24,钛白粉概念,BK0805,1331.36,19.41,1.48,193554053000,1.18,9,3,国城矿业,8.19
25,船舶制造,BK0729,1173.28,17.16,1.48,742054352000,0.73,11,4,杭齿前进,10.02
26,举牌,BK0685,3011.83,43.64,1.47,98781026000,1.41,6,7,可川科技,10.01
27,CPO概念,BK1128,8796.57,125.09,1.44,7120319744000,3.69,54,18,可川科技,10.01
28,植物照明,BK1007,1140.98,16.08,1.43,177458254000,2.79,15,2,国星光电,9.95
29,数字货币,BK0883,1643.11,23.0,1.42,887712720000,2.46,57,24,楚天龙,9.97
30,碳化硅,BK0977,2194.41,30.77,1.42,1469772064000,2.75,33,13,士兰微,9.99
31,氮化镓,BK0916,1887.99,26.23,1.41,1509045488000,3.03,33,15,士兰微,9.99
32,6G概念,BK0964,2053.87,27.73,1.37,3390920688000,1.76,33,10,瑞斯康达,10.01
33,光通信模块,BK1136,3809.17,51.32,1.37,6307184896000,3.77,74,26,可川科技,10.01
34,电子烟,BK0865,2703.94,35.84,1.34,1379539984000,2.76,34,19,共达电声,9.99
35,石墨烯,BK0617,2745.25,36.06,1.33,1059734288000,2.61,49,20,沃特股份,9.99
36,ST股,BK0511,6304.06,82.43,1.32,745292512000,1.56,142,43,*ST泉为,17.61
37,IGBT概念,BK1048,1028.62,13.23,1.3,2085988976000,1.85,29,14,士兰微,9.99
38,PCB,BK0877,3971.43,50.82,1.3,5936967936000,4.16,118,54,白银有色,9.93
39,动力电池回收,BK1052,886.51,11.3,1.29,2880737328000,2.24,35,12,中化国际,8.25
40,HJT电池,BK0908,2929.07,36.62,1.27,657596848000,1.83,26,11,*ST泉为,17.61
41,裸眼3D,BK1142,1201.95,14.9,1.26,369440560000,3.23,18,4,国星光电,9.95
42,固态电池,BK0968,2467.25,30.71,1.26,6442988288000,2.18,159,61,可川科技,10.01
43,汽车一体化压铸,BK1093,1286.51,15.93,1.25,316094128000,1.76,18,7,三祥新材,5.77
44,PEEK材料概念,BK1156,1753.77,21.53,1.24,873940736000,2.98,28,15,沃特股份,9.99
45,苹果概念,BK0666,5270.38,64.19,1.23,5221298944000,2.5,91,35,共达电声,9.99
46,工业气体,BK0981,2785.38,33.56,1.22,769241680000,1.98,23,7,和远气体,10.01
47,可控核聚变,BK1163,2309.25,27.8,1.22,2284466832000,1.36,59,24,白银有色,9.93
48,第三代半导体,BK0952,2387.04,27.94,1.18,3116425568000,3.25,72,39,士兰微,9.99
49,特斯拉概念,BK0644,6530.26,75.81,1.17,6617114624000,2.11,151,58,精达股份,10.04
50,通信技术,BK1650,1029.53,11.49,1.13,15020541184000,2.39,258,116,可川科技,10.01
51,无线耳机,BK0893,2478.14,27.7,1.13,3067126928000,2.69,51,28,共达电声,9.99
52,5G概念,BK0714,2015.62,22.53,1.13,14466110208000,2.22,217,102,瑞斯康达,10.01
53,钙钛矿电池,BK1094,982.17,10.9,1.12,841635648000,2.45,34,11,*ST泉为,17.61
54,LED概念,BK0580,4750.31,52.04,1.11,2196453520000,2.97,61,26,士兰微,9.99
55,汽车热管理,BK1089,1901.79,20.93,1.11,963006736000,1.77,66,23,飞龙股份,10.0
56,AIPC,BK1164,2565.23,27.94,1.1,1696612704000,2.43,29,17,崇达技术,6.88
57,锂电池概念,BK0574,4141.36,44.39,1.08,11274915328000,2.15,292,130,可川科技,10.01
58,历史新高,BK1675,1868.78,19.48,1.05,461091664000,8.66,2,3,艾艾精工,8.01
59,移动支付,BK0556,11577.04,120.6,1.05,3042985232000,1.89,44,21,东信和平,9.99
60,MiniLED,BK0902,2488.21,24.97,1.01,1941583584000,2.72,45,17,国星光电,9.95
61,WiFi,BK0915,1569.34,15.59,1.0,828369472000,1.76,20,12,星网锐捷,10.02
62,燃料电池概念,BK0682,4102.32,40.39,0.99,3014036704000,1.41,97,43,和远气体,10.01
63,航母概念,BK0715,919.18,8.79,0.97,1044446240000,0.93,25,5,昊华科技,6.06
64,英伟达概念,BK1161,2154.59,20.68,0.97,3368862304000,2.64,36,26,诺德股份,10.04
65,电池技术,BK1648,900.41,8.57,0.96,14097580544000,1.9,384,176,和远气体,10.01
66,屏下摄像,BK0947,896.03,8.53,0.96,554696496000,2.72,5,3,欧菲光,3.81
67,湖北自贸,BK0926,2326.2,21.92,0.95,661799712000,2.2,14,13,和远气体,10.01
68,显示技术,BK1651,958.32,8.92,0.94,914305248000,2.65,25,19,国星光电,9.95
69,稀土永磁,BK0578,3500.15,32.67,0.94,1196056128000,1.73,34,12,赤峰黄金,7.22
70,噪声防治,BK1082,1774.0,16.52,0.94,50162104000,2.63,5,4,祥源新材,3.62
71,资源开采概念,BK1017,1628.82,15.16,0.94,439081728000,1.07,16,5,龙高股份,4.91
72,IPv6,BK0897,1349.7,12.49,0.93,595140320000,1.4,5,8,星网锐捷,10.02
73,新材料,BK0523,39353.0,357.58,0.92,7155447296000,2.68,244,140,亿利达,9.98
74,碳纤维,BK1171,1619.57,14.72,0.92,541210000000,1.9,34,9,沃特股份,9.99
75,TOPCon电池,BK1097,896.09,8.13,0.92,684437248000,1.79,27,12,福达合金,9.99
76,3D打印,BK0619,8463.28,76.84,0.92,1433187136000,2.74,45,33,沃特股份,9.99
77,跨境支付,BK1071,1468.54,13.2,0.91,13337376256000,0.28,39,23,楚天龙,9.97
78,小米汽车,BK1155,1565.89,13.97,0.9,4569590272000,1.64,70,34,飞龙股份,10.0
79,消费电子概念,BK1646,1017.99,9.04,0.9,9476874496000,3.04,121,73,士兰微,9.99
80,钠离子电池,BK0988,1665.51,14.68,0.89,3115861616000,1.53,58,15,万润新能,8.64
81,无线充电,BK0960,3215.47,28.19,0.88,2127235392000,1.85,24,15,王子新材,4.69
82,尾气治理,BK0932,1916.48,16.48,0.87,332230288000,2.47,23,11,和远气体,10.01
83,科技风格,BK1713,929.68,8.04,0.87,21302881024000,1.57,63,36,国瓷材料,7.85
84,电子身份证,BK1075,1040.83,8.77,0.85,269582800000,3.3,25,13,楚天龙,9.97
85,AI眼镜,BK1178,2235.16,18.77,0.85,3892605920000,2.47,82,50,可川科技,10.01
86,新能源车,BK0900,2372.25,19.75,0.84,15249287168000,1.86,431,248,杭齿前进,10.02
87,数字水印,BK1129,918.18,7.53,0.83,93220254000,2.42,13,4,众合科技,3.82
88,全息技术,BK0699,2781.74,22.84,0.83,218718897000,2.31,8,3,高德红外,3.28
89,军民融合,BK0808,1842.51,15.17,0.83,3094521328000,1.66,119,53,杭齿前进,10.02
90,周期股,BK1639,933.68,7.57,0.82,24147602944000,0.76,61,35,招商轮船,7.15
91,大盘成长,BK1665,1050.3,8.54,0.82,20052348160000,1.05,62,39,赤峰黄金,7.22
92,储能概念,BK0989,2213.82,17.91,0.82,11695389696000,1.39,287,160,科森科技,10.03
93,混合现实,BK1141,1851.79,14.93,0.81,1416031472000,3.09,20,13,可川科技,10.01
94,建筑节能,BK1076,1101.12,8.88,0.81,281454192000,3.1,28,21,豪美新材,9.99
95,汽车芯片,BK0969,1566.67,12.44,0.8,2149650928000,2.3,45,27,扬杰科技,7.01
96,蓝宝石,BK0674,4033.9,32.0,0.8,773729792000,3.21,9,9,国瓷材料,7.85
97,地热能,BK0622,5893.63,47.03,0.8,119415035000,2.06,6,3,冰轮环境,4.48
98,高压快充,BK1144,1469.28,11.5,0.79,796887936000,2.37,38,17,星云股份,6.0
99,生物识别,BK0970,1652.78,12.96,0.79,1119535136000,1.91,27,22,共达电声,9.99
100,3D摄像头,BK0901,1604.42,12.35,0.78,672288576000,2.02,6,3,欧菲光,3.81
101,培育钻石,BK1023,2787.7,21.38,0.77,276521440000,3.15,12,7,中国黄金,5.85
102,空气能热泵,BK1102,1603.56,12.15,0.76,1536611856000,1.2,22,13,大元泵业,7.0
103,小米概念,BK0833,2410.55,18.14,0.76,8789169408000,2.53,139,88,共达电声,9.99
104,卫星互联网,BK0921,1852.66,14.02,0.76,2705105920000,1.17,61,33,中瓷电子,10.0
105,超导概念,BK0679,6241.78,46.28,0.75,542913152000,1.31,12,6,精达股份,10.04
106,东数西算,BK1064,1796.4,13.39,0.75,1858860992000,2.2,37,33,博汇股份,20.02
107,降解塑料,BK0909,1974.95,14.51,0.74,824759392000,1.85,34,32,沃特股份,9.99
108,量子科技,BK0710,3223.3,23.61,0.74,2457757536000,0.9,37,21,楚天龙,9.97
109,国产芯片,BK0891,4735.06,34.7,0.74,20259650048000,2.72,245,152,士兰微,9.99
110,光伏概念,BK0588,3929.47,28.44,0.73,9643212032000,1.4,262,163,福华尚纬,10.06
111,2026一季报预减,BK1681,910.66,6.57,0.73,179449909000,1.97,8,4,飞龙股份,10.0
112,民爆概念,BK1066,1521.04,10.9,0.72,357756832000,0.81,9,13,晓程科技,8.55
113,半导体概念,BK0917,2823.75,20.13,0.72,22533066752000,2.61,320,193,士兰微,9.99
114,光纤概念,BK1660,1146.17,7.93,0.7,3685122176000,2.8,46,27,通鼎互联,10.02
115,航天航空,BK0480,50125.98,342.05,0.69,1246051056000,1.21,40,16,航宇科技,7.42
116,BC电池,BK1148,1256.83,8.6,0.69,591734480000,1.25,20,6,ST云网,8.72
117,数据中心,BK0922,2021.99,13.79,0.69,11165211136000,1.55,178,112,福达合金,9.99
118,反内卷概念,BK1197,1016.24,6.93,0.69,5077461760000,1.22,86,60,江钨装备,10.01
119,荣耀概念,BK1177,2231.52,15.22,0.69,5189230848000,3.5,33,22,东田微,7.56
120,OLED,BK0840,4220.65,29.03,0.69,2728408656000,2.76,56,36,士兰微,9.99
121,同步磁阻电机,BK1131,2082.27,14.12,0.68,92536156000,2.32,6,1,佳电股份,1.86
122,核能核电,BK0577,2693.65,18.31,0.68,4825061632000,0.98,118,71,杭齿前进,10.02
123,海洋经济,BK0623,3193.39,21.16,0.67,2273700416000,1.43,62,44,肯特股份,20.01
124,军工,BK0490,75355.1,501.69,0.67,5743169280000,1.78,270,146,杭齿前进,10.02
125,氢能源,BK0864,1434.36,9.57,0.67,5692241408000,1.14,173,91,和远气体,10.01
126,人形机器人,BK1184,1649.7,10.94,0.67,6824566528000,1.87,178,104,沃特股份,9.99
127,磷化工,BK1010,972.28,6.44,0.67,1271572192000,1.48,33,15,昊华科技,6.06
128,密集调研,BK1700,1086.59,7.12,0.66,2150027648000,2.11,18,15,斯迪克,6.72
129,工业母机,BK1004,2163.17,14.26,0.66,1864324496000,1.79,47,36,宇环数控,10.01
130,减速器,BK1100,1704.46,11.19,0.66,1082333600000,1.88,53,29,宇环数控,10.01
131,2026中报扭亏,BK1750,959.02,6.28,0.66,6706261504000,2.93,109,91,福华尚纬,10.06
132,EDA概念,BK0946,1462.46,9.4,0.65,313855184000,1.25,4,7,概伦电子,10.8
133,虚拟机器人,BK1190,1288.72,8.36,0.65,644442464000,2.29,11,4,大智慧,4.04
134,并购重组概念,BK1181,1273.45,8.08,0.64,2850685584000,1.76,71,55,哈森股份,10.01
135,智能穿戴,BK0641,4095.6,26.17,0.64,4029074992000,2.92,77,50,士兰微,9.99
136,飞行汽车(eVTOL),BK1157,1915.49,12.26,0.64,1043669312000,1.6,49,32,金博股份,14.54
137,大飞机,BK0814,1698.4,10.57,0.63,1892386384000,1.24,67,31,航宇科技,7.42
138,EDR概念,BK1049,1695.17,10.64,0.63,357844624000,1.54,10,4,ST得润,2.9
139,无人机,BK0704,2497.02,15.41,0.62,3614785920000,2.19,133,86,共达电声,9.99
140,华为概念,BK0854,4202.97,25.37,0.61,18192434944000,2.17,415,318,楚天龙,9.97
141,氟化工概念,BK0690,5917.17,34.56,0.59,1237834432000,2.05,26,14,昊华科技,6.06
142,玻璃基板,BK1175,2604.62,15.17,0.59,1656303696000,3.11,33,20,麦格米特,8.27
143,2026一季报预增,BK1680,983.72,5.77,0.59,4479577344000,3.12,66,41,盛达资源,10.01
144,天然气,BK0843,1699.14,9.74,0.58,5964759040000,0.73,72,51,和远气体,10.01
145,华为汽车,BK0984,2104.19,12.17,0.58,1750749456000,1.33,80,42,豪美新材,9.99
146,Web3.0,BK1110,1616.35,9.31,0.58,450124224000,2.67,22,24,国光电器,10.02
147,时空大数据,BK1130,1344.46,7.75,0.58,276166256000,1.79,13,12,熙菱信息,11.47
148,包装材料,BK0733,1206.69,6.78,0.57,141460758000,1.53,14,13,上海艾录,9.12
149,低空经济,BK1166,1537.56,8.63,0.56,3956675552000,1.54,164,118,沃特股份,9.99
150,商业航天,BK0963,2330.97,12.9,0.56,5878774528000,1.99,198,106,银禧科技,9.84
151,海工装备,BK0601,2171.61,11.91,0.55,2168416160000,1.4,50,21,ST惠伦,5.05
152,发电机概念,BK1014,1650.66,8.95,0.55,178455276000,1.11,12,10,ST云动,6.15
153,2026中报预增,BK1749,1033.74,5.63,0.55,25893474304000,2.14,340,220,汉森制药,10.04
154,ETC,BK0875,1673.27,9.11,0.55,356393952000,1.9,26,14,楚天龙,9.97
155,空间站概念,BK0994,2070.99,11.38,0.55,278587376000,1.77,15,5,国机精工,2.52
156,高带宽内存,BK1152,2609.03,14.15,0.55,2229961296000,4.29,18,10,兴森科技,4.55
157,存储芯片,BK1137,2925.19,15.78,0.54,12179346176000,3.78,87,45,深科达,19.99
158,卫星导航,BK0629,6034.79,32.18,0.54,1130862656000,1.02,44,27,力合微,8.62
159,UWB概念,BK0880,1705.53,9.07,0.53,476599968000,3.26,10,8,梅安森,2.94
160,胎压监测,BK0898,2189.74,11.6,0.53,320225952000,1.73,19,8,华达科技,4.4
161,激光雷达,BK1002,2557.03,13.15,0.52,977956048000,2.42,23,18,东田微,7.56
162,智慧城市,BK0628,5292.32,26.36,0.5,2521904704000,2.32,114,96,瑞斯康达,10.01
163,高成长股,BK1721,1100.84,5.53,0.5,5580453632000,2.37,60,40,湖南白银,10.03
164,智能家居,BK0680,2897.7,14.2,0.49,3980053312000,1.73,82,79,共达电声,9.99
165,算力概念,BK1134,1874.56,9.18,0.49,11901784320000,1.52,112,110,瑞斯康达,10.01
166,有机硅概念,BK0961,1789.82,8.76,0.49,469548384000,2.59,22,13,恒星科技,6.95
167,油气资源,BK1649,816.55,3.93,0.48,6258698752000,0.75,82,64,和远气体,10.01
168,超清视频,BK0859,2108.76,10.01,0.48,2963590688000,1.99,52,41,国星光电,9.95
169,页岩气,BK0603,2599.35,12.33,0.48,3153377184000,0.4,16,12,中裕科技,5.02
170,机器人概念,BK1090,1958.93,9.19,0.47,13907436032000,1.62,399,315,飞龙股份,10.0
171,先进制造风格,BK1710,888.7,4.07,0.46,10883770880000,0.93,58,40,麦格米特,8.27
172,土壤修复,BK1070,984.63,4.48,0.46,225628037000,1.98,14,21,南大环境,14.98
173,光刻机,BK0884,4979.47,22.55,0.45,1520344048000,3.42,23,17,旭光电子,10.0
174,PVDF概念,BK1012,1308.55,5.7,0.44,493054576000,2.52,11,4,昊华科技,6.06
175,独角兽,BK0835,2025.61,8.73,0.43,4821862912000,1.8,51,48,共达电声,9.99
176,油气设服,BK0606,2050.19,8.76,0.43,2279291008000,1.47,29,21,国仪公司-U,10.39
177,股权分散,BK1699,1094.54,4.62,0.42,4115237152000,2.63,121,100,瑞斯康达,10.01
178,熔盐储能,BK1103,1040.56,4.26,0.41,110974712000,1.02,6,5,冰轮环境,4.48
179,MLOps概念,BK1132,994.7,4.02,0.41,137055451000,2.04,6,4,宇信科技,3.81
180,车联网(车路云),BK0920,1401.97,5.67,0.41,5669211904000,1.39,110,98,瑞斯康达,10.01
181,空间计算,BK1143,1455.65,5.79,0.4,164363782000,1.82,12,11,蕾奥规划,7.22
182,通用航空,BK0625,5176.29,20.26,0.39,857714224000,0.83,21,13,*ST中岩,4.4
183,充电桩,BK0700,3043.51,11.82,0.39,4927043840000,1.92,142,106,福华尚纬,10.06
184,核污染防治,BK0983,1675.93,6.27,0.38,405981024000,0.64,18,14,海伦哲,5.32
185,小盘成长,BK1667,946.85,3.63,0.38,6028709376000,2.34,194,171,飞龙股份,10.0
186,QFII重仓,BK0535,23188.0,88.74,0.38,7945357056000,3.18,403,298,新华百货,10.06
187,毫米波概念,BK1124,2138.94,7.84,0.37,1229538784000,3.24,31,21,崇达技术,6.88
188,AI手机,BK1162,1846.51,6.78,0.37,1079692320000,2.23,17,13,福蓉科技,5.3
189,参股期货,BK0524,29481.46,107.79,0.37,2885129552000,0.81,23,21,高新发展,9.99
190,互联网金融,BK0637,4900.97,17.35,0.36,20737639424000,0.4,88,93,天利科技,10.51
191,大盘股,BK1663,990.34,3.54,0.36,72492335104000,0.53,147,145,赤峰黄金,7.22
192,深圳特区,BK0549,38719.4,139.15,0.36,10789668608000,1.55,180,157,深中华A,10.06
193,特高压,BK0918,2645.11,9.13,0.35,1889022048000,1.76,54,33,川润股份,7.96
194,中芯概念,BK0935,2703.31,9.43,0.35,4747127552000,2.79,33,33,概伦电子,10.8
195,海绵城市,BK0724,949.09,3.33,0.35,245392200000,1.64,16,18,蕾奥规划,7.22
196,铁路基建,BK0592,2610.38,8.91,0.34,3031603920000,0.83,62,61,旭光电子,10.0
197,风能,BK0595,2527.86,8.69,0.34,8663778304000,1.08,125,110,杭齿前进,10.02
198,传感器,BK0905,2135.56,7.02,0.33,2475607840000,2.76,70,58,共达电声,9.99
199,交运设备,BK0429,10280.45,33.39,0.33,624512976000,0.81,23,26,必得科技,4.94
200,水利建设,BK0597,1913.3,6.25,0.33,2135813200000,1.09,59,51,亿利达,9.98
201,节能环保,BK0494,14579.47,48.32,0.33,5450876416000,1.51,230,179,和远气体,10.01
202,电网概念,BK1647,801.25,2.6,0.33,3002671008000,2.17,127,94,福达合金,9.99
203,虚拟现实,BK0722,1209.94,3.86,0.32,3916451808000,2.18,110,100,科森科技,10.03
204,专精特新,BK1005,1636.13,5.27,0.32,13178720256000,2.83,672,559,福华尚纬,10.06
205,深证100R,BK0743,1323.36,4.07,0.31,17721214208000,1.21,48,50,新易盛,6.76
206,3D玻璃,BK0881,1678.25,5.24,0.31,437094528000,2.41,8,7,*ST春兴,3.56
207,环氧丙烷,BK1011,677.47,2.11,0.31,620016240000,2.23,10,13,中化国际,8.25
208,元宇宙概念,BK1009,2062.82,6.1,0.3,4180142272000,2.08,64,74,共达电声,9.99
209,电子后视镜,BK1125,1572.47,4.77,0.3,330363968000,2.0,11,12,欧菲光,3.81
210,券商金股,BK1743,996.31,3.01,0.3,9160008960000,1.27,10,15,招商轮船,7.15
211,知识产权,BK0839,1944.75,5.91,0.3,321932832000,2.32,18,23,金博股份,14.54
212,先进封装,BK1101,3393.95,9.97,0.29,3736870768000,4.07,43,23,康美特,4.69
213,磁悬浮概念,BK0975,2131.95,5.74,0.27,810035216000,0.97,18,11,凯发电气,5.87
214,煤化工概念,BK0492,10854.25,29.53,0.27,2911575024000,1.44,41,32,三维化学,7.63
215,抽水蓄能,BK1003,1749.12,4.68,0.27,1682312480000,0.8,17,22,金盘科技,12.91
216,智慧政务,BK0886,1317.47,3.4,0.26,612352576000,1.63,35,49,楚天龙,9.97
217,安防概念,BK0667,3134.95,8.12,0.26,1700789536000,1.81,59,50,熙菱信息,11.47
218,换电概念,BK0985,1505.87,3.95,0.26,739979088000,1.13,24,16,朗威股份,8.42
219,超超临界发电,BK1087,1424.96,3.69,0.26,1175894848000,0.79,26,17,川润股份,7.96
220,智能电网,BK0581,2029.04,5.24,0.26,2650035440000,2.12,106,86,福达合金,9.99
221,物联网,BK0554,16034.84,36.47,0.23,10265969920000,2.01,191,176,瑞斯康达,10.01
222,智能驾驶,BK0802,2036.51,4.59,0.23,7448745728000,1.52,150,135,开勒股份,8.23
223,权重股,BK1662,1045.06,2.19,0.21,41607440384000,0.23,25,24,新易盛,6.76
224,近期摘帽,BK1693,1139.83,2.35,0.21,562588608000,2.84,38,28,金刚光伏,8.86
225,区块链,BK0830,1034.36,2.07,0.2,9203858944000,0.88,112,110,恒宝股份,7.29
226,化工原料,BK0512,27965.69,56.42,0.2,1435944832000,2.11,42,30,和远气体,10.01
227,网络安全,BK0655,4298.68,8.56,0.2,4821494272000,1.52,59,75,瑞斯康达,10.01
228,基金重仓,BK0536,16595.94,33.78,0.2,8772505856000,3.43,36,30,福赛科技,8.23
229,股权转让,BK0803,723.86,1.35,0.19,179411134000,2.1,23,17,电工合金,6.99
230,工程机械概念,BK0991,1585.17,3.06,0.19,1063069120000,0.72,26,28,川润股份,7.96
231,百元股,BK1059,932.72,1.65,0.18,24076643328000,2.65,119,97,中瓷电子,10.0
232,新型工业化,BK1150,1445.51,2.56,0.18,2865503168000,1.24,56,47,博杰股份,5.07
233,一带一路,BK0712,1525.2,2.8,0.18,16461662976000,0.83,246,249,杭齿前进,10.02
234,可燃冰,BK0818,1507.45,2.51,0.17,218301413000,0.84,5,3,神开股份,1.88
235,蚂蚁金服概念,BK0937,712.34,1.21,0.17,5584391680000,0.56,29,30,雄帝科技,6.77
236,中盘成长,BK1669,1050.51,1.73,0.16,9036014336000,2.21,107,97,士兰微,9.99
237,华为昇腾,BK0995,1418.05,2.16,0.15,581930880000,2.0,23,25,开勒股份,8.23
238,AI芯片,BK1127,1836.2,2.54,0.14,2793305392000,1.77,17,20,科德教育,6.4
239,数据要素,BK1135,1100.3,1.49,0.14,1938251184000,1.61,74,86,开勒股份,8.23
240,智能电视,BK0656,1231.46,1.64,0.13,288854240000,1.42,5,7,歌尔股份,6.27
241,上证50_,BK0611,2074.33,2.64,0.13,28090505728000,0.25,23,25,生益科技,5.16
242,碳交易,BK0966,1760.61,2.34,0.13,2632274144000,0.86,71,67,南大环境,14.98
243,C2M概念,BK0955,1329.78,1.58,0.12,272098000000,1.35,12,22,德尔未来,10.03
244,电子纸概念,BK1057,1027.55,1.23,0.12,587981808000,2.57,8,3,京东方Ａ,1.69
245,成渝特区,BK0534,20581.47,25.14,0.12,1923449344000,1.22,33,49,贝瑞基因,10.03
246,数字孪生,BK0861,1516.52,1.65,0.11,1010807072000,1.29,47,41,雄帝科技,6.77
247,数据安全,BK1047,910.24,0.97,0.11,1222874912000,1.4,36,45,瑞斯康达,10.01
248,微盘股,BK1158,3568.74,3.65,0.1,846604304000,2.46,200,177,圣达生物,10.04
249,体育产业,BK0708,1349.66,1.3,0.1,790605856000,1.45,33,41,康比特,7.07
250,工业互联网,BK0832,2486.53,2.15,0.09,5895943936000,1.57,96,103,瑞斯康达,10.01
251,创业板综,BK0742,1904.09,1.8,0.09,19072013824000,3.16,690,636,博汇股份,20.02
252,新能源,BK0493,17291.12,16.27,0.09,6773147648000,1.22,107,101,金博股份,14.54
253,大数据,BK0634,4904.0,3.82,0.08,5814539776000,1.84,140,143,贝瑞基因,10.03
254,上证180_,BK0612,1720.66,1.23,0.07,49573143552000,0.38,75,98,招商轮船,7.15
255,地下管网,BK1058,1127.39,0.84,0.07,378851888000,1.06,24,27,华蓝集团,6.22
256,贬值受益,BK0812,1662.72,1.17,0.07,4517998080000,1.87,87,95,艾艾精工,8.01
