排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,白银,BK1616,5599.4,447.44,8.68,127264350000,13.56,3,0,湖南白银,10.03
2,贵金属,BK0732,2837.18,160.26,5.99,748297280000,6.24,12,0,湖南白银,10.03
3,锂,BK1621,15589.59,869.59,5.91,331190832000,5.97,8,0,融捷股份,10.0
4,黄金,BK1617,7431.44,359.77,5.09,621032928000,4.29,9,0,晓程科技,8.55
5,钨,BK1625,9088.29,424.16,4.9,287892768000,4.84,4,0,中钨高新,5.73
6,涂料,BK1469,1024.0,45.77,4.68,25018582000,2.93,2,0,*ST亚士,8.88
7,能源金属,BK1015,848.34,37.55,4.63,436805744000,5.25,10,1,融捷股份,10.0
8,钼,BK1623,1500.15,63.14,4.39,156496714000,1.75,3,0,国城矿业,8.19
9,铅锌,BK1614,2632.66,95.0,3.74,201118609000,3.39,11,0,豫光金铅,6.19
10,铜,BK1615,3895.35,121.0,3.21,1967508496000,2.2,17,0,白银有色,9.93
11,镍,BK1622,4851.79,148.22,3.15,76858281000,3.37,1,0,华友钴业,3.15
12,硅料硅片,BK1319,2068.14,62.4,3.11,95665481000,2.36,4,1,华民股份,10.63
13,其他石化,BK1570,2863.12,78.18,2.81,120594947000,1.94,11,3,博汇股份,20.02
14,有色金属,BK0478,28090.61,709.81,2.59,5791729152000,2.8,121,21,福达合金,9.99
15,工业金属,BK1287,3327.64,83.1,2.56,3045622448000,2.21,51,6,白银有色,9.93
16,改性塑料,BK1437,6820.41,164.24,2.47,162696477000,2.27,16,6,沃特股份,9.99
17,金融信息服务,BK1360,5103.88,119.03,2.39,38530887000,6.84,3,0,拉卡拉,4.19
18,其他塑料制品,BK1440,4961.32,113.18,2.33,115793169000,4.6,15,6,天洋新材,10.04
19,其他金属新材料,BK1619,3649.15,80.55,2.26,220098983000,2.25,18,3,福达合金,9.99
20,制冷空调设备,BK1400,4255.35,91.94,2.21,172314117000,2.95,17,3,亿利达,9.98
21,综合环境治理,BK1391,1748.62,35.99,2.1,71401749000,2.69,10,5,南大环境,14.98
22,粘胶,BK1416,1423.61,29.27,2.1,21949917000,2.34,3,0,新乡化纤,4.22
23,航运,BK1482,1644.45,32.68,2.03,745174272000,1.96,15,5,招商轮船,7.15
24,铁矿石,BK1371,1751.44,34.65,2.02,76613108000,2.22,4,1,大中矿业,7.22
25,油气开采Ⅲ,BK1574,3511.74,68.37,1.99,1673729184000,1.67,5,0,ST洲际,2.79
26,油气开采Ⅱ,BK1276,3511.74,68.37,1.99,1673729184000,1.67,5,0,ST洲际,2.79
27,分立器件,BK1327,16174.56,307.6,1.94,631708384000,4.02,13,5,士兰微,9.99
28,逆变器,BK1320,14864.5,280.79,1.93,454521456000,1.93,9,1,艾罗能源,3.73
