排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,半导体材料,BK1325,18618.34,1645.24,9.69,1535696608000,8.97,31,0,领先股份,10.0
2,集成电路封测,BK1328,11925.43,1014.13,9.29,591979520000,12.14,13,0,华天科技,10.01
3,集成电路制造,BK1329,5424.27,446.45,8.97,2951638880000,5.86,8,0,中芯国际,13.74
4,橡胶助剂,BK1443,5817.03,476.55,8.92,60937773000,7.32,2,0,阳谷华泰,10.03
5,半导体设备,BK1326,70334.12,5034.41,7.71,2810892128000,5.33,22,0,金海通,10.0
6,半导体,BK1036,3698.83,226.69,6.53,15300330496000,6.89,176,3,领先股份,10.0
7,数字芯片设计,BK1331,33438.86,1741.64,5.49,5843384064000,5.38,51,1,兆易创新,10.0
8,文字媒体,BK1298,2394.0,115.72,5.08,26015169000,8.67,2,0,中文在线,7.61
9,分立器件,BK1327,20946.39,996.72,5.0,814145776000,7.76,17,1,长光华芯,14.12
10,印制电路板,BK1340,12967.26,602.94,4.88,2999390528000,5.98,44,3,宝鼎科技,10.01
11,电子化学品Ⅲ,BK1332,4340.8,192.43,4.64,979564400000,8.96,34,3,菲沃泰,19.99
12,电子化学品Ⅱ,BK1039,4340.8,192.43,4.64,979564400000,8.96,34,3,菲沃泰,19.99
13,通信网络设备及器件,BK1591,15558.54,686.22,4.61,3669802288000,6.43,32,5,光迅科技,10.0
14,电子,BK1201,15514.45,673.35,4.54,26245826048000,5.9,465,47,同兴达,10.01
15,元件,BK0459,63457.88,2737.47,4.51,3645230112000,6.21,60,6,宝鼎科技,10.01
16,激光设备,BK1409,20951.6,851.45,4.24,421639072000,5.2,9,1,杰普特,14.16
17,航天装备Ⅲ,BK1385,5459.21,219.57,4.19,461901936000,2.64,8,1,星网宇达,9.99
18,航天装备Ⅱ,BK1232,5459.21,219.57,4.19,461901936000,2.64,8,1,星网宇达,9.99
19,玻纤制造,BK1462,19195.4,707.04,3.82,753887760000,6.48,7,1,山东玻纤,9.43
20,光学元件,BK1334,18357.98,662.92,3.75,465073296000,5.66,24,3,茂莱光学,12.61
21,模拟芯片设计,BK1330,8152.84,292.76,3.72,752593488000,4.25,34,1,翱捷科技-U,8.58
22,被动元件,BK1339,15300.42,531.34,3.6,645839584000,6.91,16,3,江海股份,8.2
23,其他电子Ⅲ,BK1336,16884.86,572.64,3.51,540385680000,6.08,27,6,旭光电子,10.01
24,其他电子Ⅱ,BK1223,16884.86,572.64,3.51,540385680000,6.08,27,6,旭光电子,10.01
25,通信线缆及配套,BK1592,27446.53,930.71,3.51,929090160000,9.74,12,1,长飞光纤,7.62
26,有机硅,BK1431,4062.82,135.52,3.45,140979289000,8.53,9,1,东岳硅材,14.71
27,油气及炼化工程,BK1572,1582.95,51.96,3.39,62855367000,3.67,4,1,通源石油,12.92
28,光学光电子,BK1038,2307.4,69.98,3.13,1891214016000,6.67,86,12,同兴达,10.01
29,面板,BK1335,3655.3,109.27,3.08,1123182464000,7.03,38,4,同兴达,10.01
30,粘胶,BK1416,1332.04,38.53,2.98,20116568000,4.68,2,1,ST海龙,8.39
31,消费电子零部件及组装,BK1338,14155.28,372.18,2.7,3603662608000,3.01,72,16,深科技,9.99
32,消费电子,BK1037,2159.05,56.11,2.67,3889101376000,3.01,82,17,深科技,9.99
33,LED,BK1333,7949.86,204.13,2.64,302958240000,5.54,24,5,木林森,10.03
34,地面兵装Ⅲ,BK1382,3382.09,86.37,2.62,130880650000,2.88,11,1,天秦装备,14.63
35,地面兵装Ⅱ,BK1229,3382.09,86.37,2.62,130880650000,2.88,11,1,天秦装备,14.63
36,涂料,BK1469,948.37,24.18,2.62,22803380000,1.9,1,1,*ST亚士,7.41
37,厨房电器,BK1451,7938.62,200.06,2.59,33085359000,1.64,4,2,浙江美大,10.05
38,通信设备,BK0448,24310.28,610.47,2.58,5106304256000,6.36,67,22,光迅科技,10.0
39,公路货运,BK1487,4094.23,97.31,2.43,21942453000,1.03,2,2,原尚股份,10.0
40,品牌消费电子,BK1337,2658.04,62.62,2.41,285438768000,2.97,10,1,视源股份,10.0
41,磨具磨料,BK1397,10051.3,235.67,2.4,172575562000,10.55,10,4,国机精工,7.41
42,其他自动化设备,BK1410,7383.65,170.5,2.36,335654048000,2.95,21,9,罗博特科,9.69
43,其他电源设备Ⅲ,BK1322,9633.57,213.88,2.27,524835632000,3.57,20,7,中恒电气,10.01
44,玻璃玻纤,BK0546,72117.67,1575.9,2.23,810427312000,4.58,11,2,山东玻纤,9.43
45,军工电子Ⅲ,BK1386,7114.53,155.41,2.23,1163958064000,3.33,51,9,高德红外,10.0
46,军工电子Ⅱ,BK1233,7114.53,155.41,2.23,1163958064000,3.33,51,9,高德红外,10.0
47,综合包装,BK1536,1279.13,27.29,2.18,16799549000,2.58,3,2,方大新材,10.95
48,门户网站,BK1294,2720.34,57.36,2.15,112539785000,5.43,7,2,返利科技,10.0
49,非金属材料Ⅲ,BK1411,2132.96,44.89,2.15,154130417000,4.41,8,6,石英股份,10.01
50,非金属材料Ⅱ,BK1020,2132.96,44.89,2.15,154130417000,4.41,8,6,石英股份,10.01
51,仪器仪表,BK0458,21446.51,443.59,2.11,716391296000,2.87,40,22,埃科光电,20.0
52,金融信息服务,BK1360,4631.75,95.64,2.11,36165346000,3.4,2,1,仁东控股,5.85
53,通信,BK1215,7754.87,159.5,2.1,8029195008000,2.34,93,34,光迅科技,10.0
54,自动化设备,BK1237,11718.78,232.4,2.02,1555293904000,4.13,64,27,亿嘉和,10.02
55,光伏加工设备,BK1317,7413.53,143.6,1.98,270569152000,2.86,7,3,迈为股份,9.2
56,其他电源设备Ⅱ,BK1034,3177.38,60.29,1.93,752539920000,2.31,23,10,中恒电气,10.01
