代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.01,11.19,10.96,11.13,11.03,0.91,1277122415.79
000021,深科技,36.25,37.58,35.79,37.54,35.37,6.14,4120489609.35
000063,中兴通讯,37.39,39.33,37.19,39.14,36.81,6.33,12031235972.38
000100,TCL科技,4.74,4.9,4.63,4.86,4.65,4.52,5837622906.29
000166,申万宏源,4.29,4.31,4.23,4.3,4.26,0.94,333896831.98
000301,东方盛虹,11.43,11.85,11.21,11.68,11.43,2.19,225817600.04
000333,美的集团,82.5,82.99,81.75,82.36,82.85,-0.59,1819542340.73
000338,潍柴动力,30.49,30.57,29.4,30.35,29.98,1.23,3003527033.45
000408,藏格矿业,73.65,75.68,72.3,75.3,73.05,3.08,752521414.16
000425,徐工机械,9.92,9.99,9.61,9.96,9.93,0.3,1312625267.84
000538,云南白药,49.19,50.0,49.15,49.42,49.5,-0.16,387658630.66
000568,泸州老窖,84.48,84.9,83.5,84.45,84.56,-0.13,654114316.79
000617,中油资本,7.3,7.33,7.16,7.23,7.26,-0.41,464503542.8
000630,铜陵有色,6.13,6.33,6.01,6.25,5.93,5.4,2732789325.17
000636,风华高科,55.8,61.08,53.86,61.08,55.53,9.99,9320761645.33
000651,格力电器,38.02,38.08,37.59,37.88,38.11,-0.6,1501129048.25
000657,中钨高新,69.0,71.18,67.28,70.8,67.92,4.24,5582056010.68
000725,京东方Ａ,6.49,6.64,6.14,6.52,6.29,3.66,25595961243.29
000776,广发证券,18.78,18.84,18.47,18.67,18.65,0.11,699584003.43
000792,盐湖股份,28.51,29.66,28.08,29.5,28.12,4.91,2528775610.83
000807,云铝股份,26.9,27.0,26.05,26.7,26.8,-0.37,1565488712.31
000838,*ST发展,1.74,1.8,1.73,1.8,1.71,5.26,55755465.0
000858,五 粮 液,79.9,80.0,78.88,79.11,79.96,-1.06,1731012016.86
000895,双汇发展,24.22,24.64,24.06,24.08,24.15,-0.29,313708521.93
000938,紫光股份,26.16,26.41,25.67,26.38,25.91,1.81,2999097224.73
000958,电投产融,5.8,5.83,5.53,5.72,5.81,-1.55,318678386.27
000977,浪潮信息,58.79,59.5,57.91,59.46,57.89,2.71,2631144166.36
000988,华工科技,152.62,155.79,149.02,155.53,148.85,4.49,9936018965.2
001280,中国铀业,67.5,69.19,66.66,69.1,66.97,3.18,576565501.09
001289,龙源电力,18.68,18.75,17.82,18.35,18.51,-0.86,256513706.97
001309,德明利,605.55,629.25,598.5,625.74,588.1,6.4,6540883417.44
001389,广合科技,179.98,190.68,177.91,189.25,175.6,7.77,1845215698.41
002001,新 和 成,30.91,31.1,30.15,30.76,30.85,-0.29,1032745338.76
002008,大族激光,123.03,126.01,118.9,124.5,120.86,3.01,4926607563.87
002027,分众传媒,5.34,5.4,5.27,5.36,5.29,1.32,648416312.05
002028,思源电气,180.0,185.0,177.5,183.3,177.59,3.22,1865780900.15
002049,紫光国微,71.73,73.78,70.91,73.68,69.98,5.29,2068243732.46
002050,三花智控,47.37,47.85,45.7,47.49,47.38,0.23,6277778658.83
002080,中材科技,61.13,64.68,60.8,64.68,58.8,10.0,2866631629.05
002142,宁波银行,30.81,32.45,30.8,32.29,31.01,4.13,1387963056.82
002156,通富微电,63.88,64.8,61.76,64.43,62.26,3.49,8141827753.83
002179,中航光电,35.87,37.2,35.34,37.14,35.33,5.12,1507675660.43
002185,华天科技,17.39,17.73,16.81,17.64,16.8,5.0,4767252726.74
002202,金风科技,21.93,22.08,21.26,22.0,21.69,1.43,2201391717.27
002230,科大讯飞,44.31,44.9,43.96,44.51,44.12,0.88,1453150806.54
002241,歌尔股份,23.3,23.94,22.85,23.83,23.1,3.16,2688501364.9
002281,光迅科技,212.68,214.98,199.05,210.22,206.99,1.56,11979698579.11
002311,海大集团,43.75,44.85,43.55,44.2,44.13,0.16,332993751.0
002352,顺丰控股,34.51,34.65,33.81,34.04,34.58,-1.56,737509135.33
002353,杰瑞股份,151.8,153.02,144.46,151.42,147.22,2.85,2479360990.45
002371,北方华创,601.02,619.8,594.59,617.1,585.74,5.35,6210398732.26
002379,宏桥控股,17.8,17.87,16.8,17.35,17.48,-0.74,790963194.58
002384,东山精密,216.82,225.6,213.36,224.4,213.0,5.35,15773106017.18
002409,雅克科技,108.79,111.5,105.81,111.41,105.62,5.48,2296126629.86
002415,海康威视,30.57,30.83,30.2,30.49,30.3,0.63,1652717386.72
002428,云南锗业,81.0,85.25,78.8,84.67,78.64,7.67,5533967497.93
