排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,医疗研发外包,BK1600,8328.56,452.82,5.75,937795088000,4.29,29,0,万邦医药,20.0
2,胶黏剂及胶带,BK1425,2852.49,121.26,4.44,19885519000,8.55,5,0,康达新材,10.0
3,医疗服务,BK0727,1398.78,54.93,4.09,1186527440000,2.8,49,3,万邦医药,20.0
4,诊断服务,BK1602,5475.68,212.2,4.03,46339034000,3.01,5,0,金域医学,6.06
5,横向通用软件,BK1448,6345.45,241.89,3.96,536187904000,4.08,27,7,天融信,9.96
6,商用载客车,BK1531,3340.76,124.38,3.87,79795351000,2.07,5,0,安凯客车,10.14
7,摩托车,BK1521,3644.07,127.23,3.62,159601707000,0.59,9,0,征和工业,7.39
8,其他生物制品,BK1596,7613.33,236.15,3.2,584231552000,1.55,35,4,近岸蛋白,20.0
9,印制电路板,BK1340,14086.27,434.12,3.18,2848881328000,7.73,32,16,超声电子,10.01
10,综合乘用车,BK1520,2571.15,77.67,3.11,390574016000,0.78,4,1,海马汽车,9.9
11,磨具磨料,BK1397,9259.86,273.23,3.04,151407279000,9.14,12,2,黄河旋风,9.98
12,乘用车,BK1262,3554.58,94.48,2.73,1282886592000,0.91,7,1,海马汽车,9.9
13,元件,BK0459,64496.58,1701.7,2.71,3414365360000,8.11,46,20,超声电子,10.01
14,生物制品,BK1044,973.14,25.55,2.7,833831056000,1.26,51,7,近岸蛋白,20.0
15,商用车,BK1264,2514.29,63.28,2.58,248201648000,1.32,13,1,安凯客车,10.14
16,食品及饲料添加剂,BK1429,2123.28,52.31,2.53,236551272000,1.5,19,6,爱普股份,10.05
17,蓄电池及其他电池,BK1306,2219.18,54.39,2.51,75052652000,3.27,8,2,ST南都,8.35
18,摩托车及其他,BK1263,3790.27,91.21,2.47,235576062000,0.81,18,1,征和工业,7.39
19,炭黑,BK1442,1889.08,44.68,2.42,27185412000,5.65,6,0,黑猫股份,4.86
20,纺织鞋类制造,BK1347,396.78,9.29,2.4,39362910000,0.19,1,0,华利集团,2.4
21,半导体材料,BK1325,12488.67,288.23,2.36,966054000000,4.24,25,6,欧莱新材,14.12
22,氨纶,BK1412,2574.48,57.88,2.3,50766824000,0.58,1,0,华峰化学,2.3
23,激光设备,BK1409,19596.85,422.87,2.21,313600656000,4.94,8,3,英诺激光,15.73
24,电子化学品Ⅲ,BK1332,3172.85,67.27,2.17,694224896000,4.4,32,4,天通股份,10.01
25,电子化学品Ⅱ,BK1039,3172.85,67.27,2.17,694224896000,4.4,32,4,天通股份,10.01
26,原料药,BK1595,3796.51,78.7,2.12,349256048000,2.43,40,6,津药药业,10.09
27,电动乘用车,BK1519,4147.92,84.92,2.09,892312576000,1.34,3,0,赛力斯,3.28
28,膜材料,BK1439,3606.37,72.95,2.06,226495739000,4.23,18,3,双星新材,10.04
29,线下药店,BK1606,3421.39,68.5,2.04,79903207000,1.09,8,0,老百姓,3.77
30,个护小家电,BK1458,820.32,16.41,2.04,19490809000,0.78,3,1,飞科电器,3.97
31,其他自动化设备,BK1410,6877.07,136.94,2.03,315955792000,2.71,24,6,劲拓股份,9.78
32,橡胶助剂,BK1443,4442.34,87.58,2.01,45561320000,4.52,1,1,彤程新材,5.61
33,其他医疗服务,BK1599,4100.99,79.87,1.99,20314441000,2.3,4,1,诺禾致源,5.93
34,化学制药,BK0465,35084.73,680.05,1.98,2254073440000,2.21,145,13,津药药业,10.09
35,医药生物,BK1216,4518.95,87.51,1.97,6559450880000,1.82,444,57,三力制药,9.97
36,疫苗,BK1598,4027.98,77.13,1.95,167071543000,1.68,10,3,金迪克,7.49
37,化学制剂,BK1594,3707.22,69.82,1.92,1904817408000,2.15,105,7,诺诚健华,11.93
38,医疗设备,BK1605,5581.69,103.36,1.89,570723120000,1.8,36,9,乐心股份,12.48
39,纺织化学制品,BK1423,1543.9,28.58,1.89,94595083000,2.68,12,1,雅运股份,5.97
40,磁性材料,BK1618,5264.13,97.19,1.88,185304777000,1.29,12,3,春光集团,8.11
41,商用载货车,BK1530,1847.87,33.88,1.87,168406297000,1.15,8,1,一汽解放,3.49
42,成品家居,BK1537,2521.89,45.82,1.85,104862577000,1.42,13,4,恒林股份,8.4
43,面板,BK1335,3276.73,58.98,1.83,804900400000,1.62,34,7,三利谱,8.67
44,电池化学品,BK1302,10204.68,177.91,1.77,757777984000,1.67,39,4,星源材质,6.39
45,锂电专用设备,BK1304,20119.06,333.36,1.68,149425980000,2.27,16,3,尚水智能,6.26
46,电池,BK1033,1262.22,20.27,1.63,3177792400000,1.99,87,18,ST南都,8.35
47,调味发酵品Ⅲ,BK1576,4792.53,76.43,1.62,340271408000,2.38,10,5,莲花控股,10.02
48,调味发酵品Ⅱ,BK1278,4792.53,76.43,1.62,340271408000,2.38,10,5,莲花控股,10.02
49,改性塑料,BK1437,6898.93,109.83,1.62,160328271000,1.93,19,3,科拜尔,6.11
50,其他养殖,BK1510,946.56,14.88,1.6,9839779000,2.33,1,2,天山生物,6.11
51,医院,BK1601,6327.5,99.25,1.59,182078874000,2.13,11,2,澳洋健康,10.09
52,厨房电器,BK1451,8610.3,134.63,1.59,35458958000,1.41,4,2,火星人,3.06
53,仪器仪表,BK0458,21208.63,327.62,1.57,737610848000,2.68,44,19,多浦乐,19.38
54,模拟芯片设计,BK1330,6313.62,96.45,1.55,594720080000,1.98,22,13,帝奥微,13.23
55,通信应用增值服务,BK1589,4453.74,67.37,1.54,230306917000,3.24,11,6,国安股份,9.89
56,被动元件,BK1339,13078.82,196.17,1.52,565484032000,9.28,14,4,铜峰电子,6.72
57,其他运输设备,BK1522,1969.01,29.53,1.52,75974354000,1.37,9,1,绿通科技,4.91
58,其他专用设备,BK1405,5487.73,81.92,1.52,862988672000,2.22,65,22,高凯技术,20.0
59,自动化设备,BK1237,10641.11,157.29,1.5,1464217408000,2.09,69,25,英诺激光,15.73
60,中药Ⅲ,BK1608,1325.2,19.53,1.5,743954528000,1.51,56,7,三力制药,9.97
61,中药Ⅱ,BK1040,1325.2,19.53,1.5,743954528000,1.51,56,7,三力制药,9.97
62,涂料油墨,BK1430,3617.68,52.46,1.47,84352837000,3.59,15,3,东方材料,5.32
63,软件开发,BK0737,1045.74,14.95,1.45,1517026656000,2.76,87,43,天融信,9.96
64,橡胶,BK1018,1469.83,20.95,1.45,126623688000,3.17,18,3,科创新源,5.95
65,原材料供应链服务,BK1490,2967.66,42.16,1.44,108728753000,1.22,5,7,*ST瑞茂,9.88
66,非金属材料Ⅲ,BK1411,1950.38,27.7,1.44,135364887000,3.15,11,4,力量钻石,9.1
67,非金属材料Ⅱ,BK1020,1950.38,27.7,1.44,135364887000,3.15,11,4,力量钻石,9.1
68,综合环境治理,BK1391,1744.78,24.43,1.42,66458301000,2.23,10,4,正和生态,10.0
69,热力服务,BK1379,3353.53,46.59,1.41,134610053000,3.54,9,8,恒盛能源,10.02
70,特种纸,BK1545,2415.06,33.34,1.4,70978794000,3.36,12,2,恒丰纸业,5.66
71,照明设备Ⅲ,BK1460,2850.3,38.7,1.38,85619307000,1.11,11,3,联域股份,6.24
72,照明设备Ⅱ,BK1245,2850.3,38.7,1.38,85619307000,1.11,11,3,联域股份,6.24
73,医药商业,BK1042,1100.36,14.77,1.36,303002256000,1.21,28,3,百洋医药,4.45
74,玻纤制造,BK1462,17038.34,228.36,1.36,559621600000,8.3,6,2,长海股份,7.24
75,洗护用品,BK1496,548.22,7.34,1.36,18404334000,1.76,3,1,润本股份,2.4
76,棉纺,BK1349,2549.38,33.91,1.35,44594703000,1.29,8,1,鲁  泰Ａ,4.3
77,其他电子Ⅲ,BK1336,14768.3,194.89,1.34,417014768000,4.51,24,8,世华科技,6.5
78,其他电子Ⅱ,BK1223,14768.3,194.89,1.34,417014768000,4.51,24,8,世华科技,6.5
79,钛白粉,BK1421,1783.19,23.23,1.32,64170680000,1.52,4,1,钛能化学,2.88
80,个护用品,BK1251,629.35,8.13,1.31,72892315000,1.96,11,2,百亚股份,5.49
81,硅料硅片,BK1319,1860.36,23.78,1.29,87552502000,1.14,5,0,华民股份,3.41
82,钨,BK1625,7956.13,101.4,1.29,252311929000,2.0,4,0,章源钨业,1.61
83,生活用纸,BK1495,1200.65,15.27,1.29,54487981000,2.02,8,1,百亚股份,5.49
84,燃料电池,BK1305,255.43,3.22,1.28,4190068000,1.03,1,0,亿华通-U,1.28
85,工控设备,BK1407,5474.42,68.89,1.27,427422352000,1.28,26,5,美德乐,6.84
86,塑料,BK0454,21158.85,266.05,1.27,665921616000,2.83,56,21,双星新材,10.04
87,配电设备,BK1310,3370.33,42.06,1.26,204232808000,1.95,19,9,柘中股份,9.99
88,电机Ⅲ,BK1307,2271.73,27.88,1.24,225011746000,1.29,18,9,八方股份,7.27
89,电机Ⅱ,BK1030,2271.73,27.88,1.24,225011746000,1.29,18,9,八方股份,7.27
90,纺织服装设备,BK1401,3454.24,41.95,1.23,77138546000,3.96,9,3,泰坦股份,7.37
91,医疗器械,BK1041,896.34,10.85,1.23,1238062144000,1.31,115,24,乐心股份,12.48
