序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
31,688333,铂力特,117.7,10.99,11.65,189568.0,2186511458.0,15.05,120.56,104.6,106.9,106.05,1.41,6.91,315.69,6.17,32287719880.0,32287719880.0,0.07,0.0,11.12,5.63
32,920725,惠丰钻石,99.53,10.9,9.78,73107.0,704666217.84,20.04,103.99,86.0,87.5,89.75,1.08,16.55,692.56,14.99,9084600750.0,4397303578.0,0.0,0.01,-9.87,195.25
33,300369,绿盟科技,8.65,10.9,0.85,1274523.0,1078314641.94,10.0,8.88,8.1,8.38,7.8,2.44,15.77,-27.17,2.76,7011879323.0,6989683777.0,-0.12,0.12,46.61,15.64
34,688225,亚信安全,13.69,10.4,1.29,175454.0,239458667.0,6.37,14.09,13.3,13.3,12.4,2.83,4.39,-10.72,3.76,5476136900.0,5476136900.0,-0.07,-0.07,1.71,-29.43
35,301225,恒勃股份,57.12,10.27,5.32,55349.0,312224447.75,12.88,58.62,51.95,52.08,51.8,1.63,12.58,86.04,5.05,8230545379.0,2512593475.0,0.02,0.28,-6.83,-51.81
36,920016,中草香料,14.58,10.2,1.35,38422.0,55496807.65,18.14,15.4,13.0,13.13,13.23,2.83,11.22,43.58,2.86,1122396525.0,499178638.0,0.07,-1.02,8.4,-24.34
37,688046,药康生物,32.82,10.17,3.03,137767.0,440785760.0,13.36,33.29,29.31,29.31,29.79,1.54,3.36,60.74,5.93,13462311084.0,13462311084.0,0.12,0.27,68.48,116.35
38,000868,安凯客车,3.91,10.14,0.36,151314.0,58036628.8,10.42,3.91,3.54,3.55,3.55,1.59,1.61,975.93,4.57,3673502614.0,3673499681.0,0.0,0.0,9.83,-21.49
39,000812,陕西金叶,4.14,10.11,0.38,458762.0,182375947.32,11.17,4.14,3.72,3.76,3.76,1.48,6.07,69.6,2.08,3131211114.0,3130376879.0,0.0,0.0,25.08,-13.39
40,002172,澳洋健康,5.02,10.09,0.46,2411130.0,1165320728.14,13.38,5.02,4.41,4.56,4.56,1.25,31.51,79.54,19.21,3843976447.0,3841006465.0,0.0,0.0,66.78,26.45
41,600488,津药药业,5.89,10.09,0.54,1194232.0,672027089.0,13.08,5.89,5.19,5.2,5.35,1.13,10.94,74.48,2.13,6431212545.0,6431212545.0,0.0,0.0,31.77,45.79
42,300657,弘信电子,37.73,10.06,3.45,578861.0,2128791401.87,11.0,37.87,34.1,34.43,34.28,2.63,12.12,73.37,11.65,18190600624.0,18023863906.0,-0.05,-0.11,-18.79,36.41
43,603020,爱普股份,11.17,10.05,1.02,160940.0,173887946.0,12.32,11.17,9.92,10.09,10.15,1.67,4.28,35.19,1.3,4195873936.0,4195873936.0,0.0,0.0,-24.37,11.25
44,600697,欧亚集团,12.16,10.05,1.11,102327.0,123196762.0,11.4,12.16,10.9,10.94,11.05,2.14,6.59,64.88,0.86,1934510992.0,1889372342.0,0.0,0.0,18.52,-7.1
45,000981,山子高科,2.85,10.04,0.26,2712294.0,773003852.7,0.0,2.85,2.85,2.85,2.59,1.51,2.85,462.1,9.86,28492792031.0,27113064865.0,0.0,0.0,-11.49,-31.49
46,002585,双星新材,10.96,10.04,1.0,1014909.0,1104325652.42,3.01,10.96,10.66,10.72,9.96,2.17,11.45,136.64,1.49,12508895828.0,9717045996.0,0.0,0.0,-24.93,63.34
47,002560,通达股份,7.57,10.03,0.69,786817.0,591996382.47,3.92,7.57,7.3,7.5,6.88,2.51,12.42,106.63,2.08,5566006580.0,4794429069.0,0.0,0.0,-8.24,6.02
48,601123,马矿股份,16.79,10.03,1.53,287228.0,464467419.0,11.01,16.79,15.11,15.12,15.26,1.05,29.97,24.75,4.2,20729120554.0,1608956452.0,0.0,0.0,152.48,152.48
49,601086,国芳集团,17.99,10.03,1.64,1088432.0,1852252936.0,14.37,17.99,15.64,16.37,16.35,1.16,16.34,84.22,7.48,11981340000.0,11981340000.0,0.0,0.0,156.27,78.65
50,000978,桂林旅游,10.86,10.03,0.99,1578457.0,1690317683.98,5.57,10.86,10.31,10.33,9.87,1.75,33.72,414.21,4.71,5083891800.0,5083800174.0,0.0,0.0,95.68,50.0
51,600186,莲花控股,13.18,10.02,1.2,2853636.0,3639909819.0,13.77,13.18,11.53,11.7,11.98,1.27,15.95,48.5,11.72,23628637968.0,23580842675.0,0.0,0.0,-8.47,120.4
52,605580,恒盛能源,23.6,10.02,2.15,157425.0,356056943.0,12.35,23.6,20.95,21.38,21.45,0.53,5.62,35.06,6.38,6608000000.0,6608000000.0,0.0,0.0,-10.71,6.02
53,601567,三星电气,14.17,10.02,1.29,350915.0,480692244.0,10.4,14.17,12.83,12.88,12.88,2.46,2.5,18.24,1.7,19911817198.0,19911817198.0,0.0,0.0,-13.12,-38.07
54,002232,启明信息,15.28,10.01,1.39,78580.0,119071579.24,6.48,15.28,14.38,14.42,13.89,2.81,1.92,202.53,4.4,6242620392.0,6242620392.0,0.0,0.0,3.59,-18.64
55,605168,三人行,50.11,10.01,4.56,83931.0,409699389.0,11.61,50.11,44.82,45.0,45.55,0.71,3.98,66.98,3.99,10564039168.0,10564039168.0,0.0,0.0,-15.89,32.36
56,002976,瑞玛精密,25.72,10.01,2.34,137079.0,345296839.24,10.35,25.72,23.3,23.36,23.38,1.92,11.26,-154.94,3.49,5005392168.0,3130881403.0,0.0,0.0,15.28,19.29
57,002579,中京电子,18.79,10.01,1.71,1487234.0,2637352990.44,15.57,18.79,16.13,16.15,17.08,1.11,25.49,-64.06,5.0,11511103870.0,10962804849.0,0.0,0.0,-11.12,54.27
58,000823,超声电子,22.63,10.01,2.06,1145345.0,2490848828.78,8.95,22.63,20.79,20.8,20.57,0.87,19.25,59.32,2.42,13463829636.0,13463314939.0,0.0,0.0,-4.76,69.39
59,600330,天通股份,30.23,10.01,2.75,809668.0,2343183103.0,14.3,30.23,26.3,27.0,27.48,0.77,6.56,-66.03,4.96,37286722396.0,37286722396.0,0.0,0.0,-12.28,130.24
60,000993,闽东电力,15.27,10.01,1.39,561062.0,846164329.51,5.48,15.27,14.51,14.51,13.88,1.75,12.25,118.87,2.77,6992918718.0,6992918718.0,0.0,0.0,41.0,29.41
61,002912,中新赛克,25.86,10.0,2.35,17196.0,44469062.88,0.0,25.86,25.86,25.86,23.51,0.41,1.06,-17.09,2.91,4415646720.0,4195082539.0,0.0,0.0,32.21,-13.05
62,605058,澳弘电子,36.64,10.0,3.33,160174.0,555040225.0,14.47,36.64,31.82,32.68,33.31,3.49,11.21,39.49,2.95,5236776397.0,5236776397.0,0.0,0.0,-7.96,22.05
63,600088,中视传媒,14.74,10.0,1.34,428836.0,605659323.0,11.64,14.74,13.18,14.47,13.4,2.83,10.78,-108.27,4.81,5862192336.0,5862192336.0,0.0,0.0,25.34,-8.79
64,002669,康达新材,13.75,10.0,1.25,286174.0,384658997.7,11.6,13.75,12.3,12.43,12.5,2.37,9.45,72.73,1.52,4171750000.0,4162369750.0,0.0,0.0,-26.86,-8.94
65,600876,凯盛新能,9.57,10.0,0.87,412060.0,380654750.0,10.0,9.57,8.7,9.24,8.7,6.52,10.41,-3.68,2.73,6179109396.0,3786609396.0,0.0,0.0,4.93,-2.94
66,603400,华之杰,54.67,10.0,4.97,65770.0,345844369.0,12.94,54.67,48.24,49.11,49.7,1.62,18.15,80.2,5.97,7097810200.0,1980698200.0,0.0,0.0,22.14,37.85
67,000962,东方钽业,54.55,10.0,4.96,292283.0,1548286575.46,12.99,54.55,48.11,49.01,49.59,1.84,5.81,117.64,7.15,28768860478.0,27439799805.0,0.0,0.0,-21.17,65.55
68,002897,意华股份,71.39,10.0,6.49,244364.0,1621049895.38,15.95,71.39,61.04,63.99,64.9,1.31,13.25,68.95,4.9,13839592297.0,13161331041.0,0.0,0.0,-24.13,33.26
69,605069,正和生态,12.65,10.0,1.15,47704.0,60345307.0,0.0,12.65,12.65,12.65,11.5,1.23,2.25,-19.29,4.25,2677976892.0,2677976892.0,0.0,0.0,3.86,-13.95
70,603090,宏盛股份,36.55,9.99,3.32,67074.0,236523336.0,13.54,36.55,32.05,32.05,33.23,0.73,6.71,60.2,5.76,3655000000.0,3655000000.0,0.0,0.0,-41.02,-33.73
71,603657,春光科技,31.39,9.99,2.85,47366.0,146226584.0,11.35,31.39,28.15,28.47,28.54,1.01,3.5,-26.7,5.01,4243615670.0,4243615670.0,0.0,0.0,33.75,5.34
72,001212,中旗新材,35.02,9.99,3.18,58684.0,198615227.6,10.74,35.02,31.6,31.85,31.84,2.48,3.25,-1626.14,3.68,7037606032.0,6325538244.0,0.0,0.0,-30.2,-30.93
73,002346,柘中股份,19.82,9.99,1.8,131253.0,253261075.85,9.32,19.82,18.14,18.2,18.02,2.24,2.97,13.66,2.72,8752024745.0,8752024745.0,0.0,0.0,0.15,-0.05
74,603285,键邦股份,39.07,9.99,3.55,110137.0,419865627.0,9.07,39.07,35.85,35.99,35.52,1.48,17.68,44.83,3.64,6251200000.0,2433935195.0,0.0,0.0,-24.34,62.12
75,001896,豫能控股,12.99,9.99,1.18,1691097.0,2170406141.82,11.52,12.99,11.63,11.65,11.81,2.37,11.08,151.38,5.48,19819899477.0,19819899477.0,0.0,0.0,-34.43,149.81
76,600228,返利科技,10.46,9.99,0.95,255772.0,258143874.0,10.2,10.46,9.49,9.51,9.51,0.99,6.15,-76.94,11.85,4358393586.0,4351748871.0,0.0,0.0,17.26,86.45
77,600172,黄河旋风,16.53,9.98,1.5,3049164.0,4892615601.0,14.84,16.53,14.3,14.66,15.03,1.3,23.74,-53.64,70.54,23839309388.0,21229125390.0,0.0,0.0,7.27,189.49
78,603626,科森科技,19.95,9.98,1.81,405268.0,787830168.0,9.21,19.95,18.28,18.65,18.14,0.87,7.3,20.37,5.13,11069849816.0,11069849816.0,0.0,0.0,-4.27,-4.73
79,603439,三力制药,13.79,9.97,1.25,314711.0,421329933.0,8.29,13.79,12.75,13.17,12.54,2.73,7.79,74.89,3.8,5568956579.0,5568956579.0,0.0,0.0,-10.28,18.47
80,002212,天融信,7.4,9.96,0.67,550020.0,407014851.8,0.0,7.4,7.4,7.4,6.73,0.9,4.71,-15.99,0.94,8727958705.0,8634683954.0,0.0,0.0,19.55,-18.41
81,002918,蒙娜丽莎,11.7,9.96,1.06,323322.0,364715277.5,11.75,11.7,10.45,10.8,10.64,1.76,15.09,48.49,1.47,4783192982.0,2506198079.0,0.0,0.0,5.31,-17.31
82,600802,福建水泥,5.86,9.94,0.53,407910.0,224807763.0,12.01,5.86,5.22,5.35,5.33,1.0,8.9,-19.4,3.21,2685335624.0,2685335624.0,0.0,0.0,30.22,-10.67
83,002141,贤丰控股,6.97,9.94,0.63,2115785.0,1438326393.68,14.51,6.97,6.05,6.19,6.34,1.6,20.48,115.25,8.74,7199562512.0,7199562512.0,0.0,0.0,54.89,86.86
84,000980,众泰汽车,2.33,9.91,0.21,5183048.0,1172779397.91,10.38,2.33,2.11,2.21,2.12,1.29,10.28,73.08,60.22,11749136232.0,11748992005.0,0.0,0.0,6.39,-33.99
85,000572,海马汽车,4.33,9.9,0.39,535964.0,227811706.72,10.91,4.33,3.9,3.93,3.94,1.21,3.26,-36.57,4.72,7121275725.0,7110955780.0,0.0,0.0,8.25,-46.94
86,000839,国安股份,3.11,9.89,0.28,1796388.0,558290974.63,1.77,3.11,3.06,3.08,2.83,1.68,4.58,-41.12,9.99,12190659955.0,12190659955.0,0.0,0.0,5.78,17.8
87,600180,*ST瑞茂,1.89,9.88,0.17,397126.0,71646580.0,12.21,1.89,1.68,1.72,1.72,1.47,3.65,-0.97,0.59,2053725907.0,2053725907.0,0.0,0.0,57.5,-46.0
88,300400,劲拓股份,36.92,9.78,3.29,214253.0,772027661.96,15.52,37.74,32.52,32.9,33.63,1.37,8.83,78.19,12.12,8983337480.0,8953376900.0,0.08,0.03,-12.55,90.41
89,600753,ST海钦,11.91,9.77,1.06,35567.0,41172626.0,9.95,11.94,10.86,10.9,10.85,2.9,1.54,65.38,31.73,2742958454.0,2742958454.0,-0.08,-0.08,-1.16,40.28
90,688023,安恒信息,45.2,9.44,3.9,84609.0,384646157.0,6.71,46.67,43.9,45.76,41.3,2.57,8.28,-13.1,2.15,4618316464.0,4618316464.0,-0.24,-0.4,18.36,-12.08
91,688030,山石网科,17.05,9.36,1.46,82688.0,139499704.0,8.27,17.46,16.17,16.3,15.59,3.08,4.59,-72.75,4.42,3073062879.0,3073062879.0,-0.23,-0.35,-0.35,-6.16
92,920508,殷图网联,15.78,9.13,1.32,22325.0,35781552.84,20.54,17.34,14.37,14.44,14.46,5.2,7.0,-690.17,4.95,946800000.0,503475497.0,1.81,2.27,1.15,-28.92
93,600082,ST海泰,3.23,9.12,0.27,270271.0,86707173.0,7.09,3.26,3.05,3.05,2.96,5.87,4.26,-35.35,1.25,2086954118.0,2048903381.0,0.0,-0.31,12.94,-20.44
94,301071,力量钻石,65.79,9.1,5.49,349353.0,2256045049.33,16.04,67.38,57.71,59.0,60.3,1.55,18.68,92.92,3.14,16740284776.0,12305960092.0,0.03,-0.05,-28.43,85.59
95,301297,富乐德,47.27,9.09,3.94,387445.0,1768222809.49,15.83,48.29,41.43,42.87,43.33,1.45,7.22,80.35,5.7,33216032783.0,25365326197.0,-0.02,-0.06,-7.02,32.67
96,300027,ST华谊,2.05,9.04,0.17,1396489.0,277039533.05,11.17,2.07,1.86,1.87,1.88,3.78,5.44,-78.16,-97.12,5687737134.0,5260929409.0,0.0,0.0,19.19,-5.53
97,600641,先导基电,31.9,8.84,2.59,697275.0,2158107318.0,13.24,32.1,28.22,28.89,29.31,1.69,7.49,71.87,3.59,30205022848.0,29687094448.0,-0.06,-0.09,-11.41,80.84
98,300154,瑞凌股份,13.74,8.79,1.11,219919.0,299746733.2,11.64,14.1,12.63,12.69,12.63,1.96,6.97,76.79,3.61,6176888462.0,4333224003.0,0.07,-0.07,58.48,42.38
99,603261,立航科技,61.86,8.72,4.96,47880.0,281215712.0,12.04,61.9,55.05,57.0,56.9,2.24,6.18,-105.0,9.79,4794460661.0,4794460661.0,0.06,0.03,32.49,156.15
100,688260,昀冢科技,119.47,8.71,9.57,117260.0,1367618438.0,18.65,123.0,102.5,103.6,109.9,2.19,9.77,-78.54,102.76,14336400000.0,14336400000.0,0.0,0.24,-9.74,314.83
101,002082,ST万邦,9.76,8.69,0.78,155148.0,146460521.0,11.8,9.88,8.82,8.97,8.98,1.88,2.73,47.17,2.32,5970085177.0,5542195719.0,0.31,0.51,-24.75,-29.94
102,002876,三利谱,30.59,8.67,2.44,137040.0,417816162.14,7.5,30.97,28.86,28.99,28.15,4.56,9.2,37.85,2.18,5319140070.0,4556119261.0,0.0,0.07,-6.34,28.37
103,688378,奥来德,45.66,8.64,3.63,148298.0,664136250.0,11.92,45.89,40.88,42.07,42.03,1.52,5.67,33.95,5.68,11936672988.0,11936672988.0,-0.02,0.02,-20.52,68.49
104,688202,美迪西,96.99,8.56,7.65,68356.0,644225977.0,10.64,97.51,88.0,89.74,89.34,1.0,5.09,126.26,6.51,13030818326.0,13030818326.0,0.02,0.02,51.9,71.97
105,688170,德龙激光,69.99,8.55,5.51,116081.0,787547269.0,12.58,71.11,63.0,63.0,64.48,1.12,11.23,-94.75,5.93,7234166400.0,7234166400.0,0.16,0.26,-18.33,122.47
106,600491,ST龙元,1.91,8.52,0.15,1309503.0,234793125.0,14.77,1.94,1.68,1.75,1.76,1.65,8.56,-1.82,0.47,2921837694.0,2921837694.0,0.0,-1.04,64.66,-27.65
107,920071,金钛股份,28.81,8.51,2.26,138907.0,388765860.87,17.74,30.52,25.81,26.5,26.55,0.99,44.1,28.35,3.68,7346550000.0,907515000.0,-0.03,-0.62,196.4,196.4
108,603661,恒林股份,33.28,8.4,2.58,102133.0,339626505.0,12.44,33.77,29.95,30.34,30.7,4.04,7.34,19.06,1.24,4628150792.0,4628150792.0,0.0,0.0,-6.86,3.97
109,300068,ST南都,4.93,8.35,0.38,867775.0,412285220.68,9.45,4.96,4.53,4.57,4.55,1.87,10.17,-1.99,15.26,4428950784.0,4205292051.0,0.0,0.61,10.79,-68.28
110,300725,药石科技,44.55,8.34,3.43,225457.0,982167424.53,9.39,44.79,40.93,41.16,41.12,1.19,11.12,52.37,2.29,10416117042.0,9031191682.0,-0.02,-0.07,32.39,16.68
111,920179,凯德石英,56.52,8.34,4.35,69641.0,391990678.57,14.05,58.88,51.55,51.65,52.17,2.38,11.66,235.62,5.59,4208301614.0,3375288150.0,0.2,-0.18,-29.95,46.73
112,001232,嘉立创,197.68,8.33,15.2,119711.0,2340861974.25,8.62,200.73,185.0,194.05,182.48,2.52,27.08,53.29,8.66,109823100800.0,8738750606.0,-0.06,-0.49,134.05,134.05
113,300902,国安达,17.24,8.29,1.32,85707.0,143008418.68,9.92,17.25,15.67,15.9,15.92,2.45,6.77,-90.13,3.92,3134290082.0,2183856967.0,0.0,0.52,-0.35,-17.23
114,002821,凯莱英,177.6,8.21,13.47,118544.0,2042244887.17,10.27,177.88,161.03,163.5,164.13,1.48,3.73,61.54,3.61,64053832272.0,56489486501.0,0.11,0.1,42.64,93.82
115,300951,博硕科技,91.95,8.15,6.93,69793.0,608938024.76,15.97,94.78,81.2,83.7,85.02,1.33,4.61,-245.24,7.19,15576384894.0,13920348843.0,0.01,0.01,57.77,172.44
116,300245,ST天玑,6.64,8.14,0.5,209996.0,134460818.62,8.79,6.64,6.1,6.1,6.14,4.74,7.15,-21.3,1.8,2025531794.0,1949859592.0,0.3,0.61,12.54,-45.08
117,301531,春光集团,48.24,8.11,3.62,42422.0,201830103.28,13.0,49.49,43.69,44.07,44.62,2.74,9.05,70.72,7.1,10599936322.0,2261667421.0,0.02,-0.06,-35.34,262.71
118,301500,飞南资源,25.89,8.1,1.94,228047.0,579155627.31,10.61,25.99,23.45,23.73,23.95,1.64,15.83,11.2,2.69,14526432838.0,3729471795.0,0.31,0.04,-13.5,65.54
119,300171,东富龙,13.89,8.09,1.04,183584.0,249403174.64,8.95,13.91,12.76,12.95,12.85,1.77,3.23,49.39,1.34,10637351476.0,7896989375.0,0.14,0.22,23.58,-10.68
120,688073,毕得医药,60.15,8.07,4.49,55632.0,327758256.0,12.61,61.7,54.68,55.61,55.66,1.12,6.12,26.46,2.65,5466609322.0,5466609322.0,0.12,0.1,29.97,0.33
121,920125,鸿仕达,150.03,8.04,11.16,27322.0,395255506.22,10.91,150.03,134.88,134.93,138.87,1.6,11.93,175.86,11.94,8425684800.0,3435464806.0,0.02,0.52,-36.86,805.43
122,002552,宝鼎科技,54.0,8.0,4.0,550510.0,2902361268.55,16.38,55.0,46.81,47.91,50.0,1.72,14.94,77.04,12.79,20951207874.0,19899177606.0,0.06,-0.02,-29.58,227.07
123,688651,盛邦安全,24.46,7.94,1.8,42369.0,103819772.0,8.08,25.5,23.67,23.77,22.66,2.55,9.01,-30.94,2.82,2506977802.0,1150061527.0,-0.53,-0.77,-5.05,-24.48
124,688625,呈和科技,62.0,7.92,4.55,87465.0,531388393.0,13.28,63.43,55.8,56.51,57.45,1.79,3.37,62.53,9.79,16099350280.0,16099350280.0,-0.05,-0.1,-34.94,109.74
125,301333,诺思格,63.31,7.87,4.62,41289.0,255533063.35,8.64,63.8,58.73,58.73,58.69,1.06,4.28,68.76,3.06,6114559317.0,6106785989.0,0.06,-0.05,29.49,6.6
126,301190,善水科技,18.81,7.79,1.36,95767.0,178204744.03,12.15,19.38,17.26,17.26,17.45,1.62,5.27,23.7,2.02,4037312565.0,3420673740.0,-0.11,-0.11,6.57,-10.73
127,002349,精华制药,8.63,7.74,0.62,1439420.0,1242907146.54,10.24,8.81,7.99,8.02,8.01,1.54,17.68,26.35,2.54,7172637298.0,7026381236.0,0.0,0.23,35.91,20.36
128,301210,金杨精密,26.02,7.74,1.87,47233.0,119695322.07,9.32,26.09,23.84,24.17,24.15,1.63,7.67,39.19,2.21,4193358533.0,1601491189.0,0.08,0.19,-14.88,0.5
129,603031,安孚科技,43.75,7.73,3.14,163596.0,695819337.0,14.5,44.64,38.75,40.12,40.61,1.37,5.0,41.63,5.68,16355760313.0,14327674638.0,0.05,-0.11,-14.72,43.96
130,603002,宏昌电子,18.81,7.73,1.35,1453736.0,2655178383.0,14.38,19.21,16.7,17.25,17.46,1.68,12.82,270.77,6.13,21332016754.0,21332016754.0,0.0,0.05,-27.49,154.88
131,688114,华大智造,58.5,7.7,4.18,81356.0,462757556.0,10.49,59.07,53.37,54.0,54.32,1.28,1.96,-77.35,3.46,24366195068.0,24314801004.0,-0.34,-0.22,15.41,-3.72
132,300659,中孚信息,10.87,7.62,0.77,277736.0,306006121.85,11.68,11.66,10.48,10.48,10.1,5.03,15.23,-11.81,2.51,2830465149.0,1982275049.0,0.0,0.28,4.82,-29.23
133,301265,华新科技,20.2,7.62,1.43,153580.0,301607436.15,13.11,20.38,17.92,18.45,18.77,1.81,6.3,73.23,2.89,6120058276.0,4927448862.0,0.05,0.05,-26.06,46.27
134,300886,华业香料,23.88,7.57,1.68,43766.0,103027127.5,13.6,24.92,21.9,22.3,22.2,3.65,9.28,131.27,2.99,1793817840.0,1126380198.0,0.08,0.04,10.25,-7.66
135,301628,强达电路,131.4,7.51,9.18,54818.0,705153731.37,11.54,133.0,118.9,120.87,122.22,1.12,18.86,85.89,8.31,9904380120.0,3818851920.0,0.05,0.88,10.37,48.9
