排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,昨日连板,BK0816,44449.74,2093.86,4.94,38838645000,16.24,4,1,超声电子,10.01
2,CRO,BK0899,2177.05,94.91,4.56,1124955440000,3.31,47,2,万邦医药,20.0
3,培育钻石,BK1023,3074.7,131.8,4.48,303293216000,5.12,16,3,恒盛能源,10.02
4,昨日涨停,BK0815,210.06,7.57,3.74,481029696000,13.04,28,9,正和生态,10.0
5,VPN,BK0885,1134.43,39.19,3.58,328473200000,3.91,16,3,天融信,9.96
6,昨日连板_含一字,BK1051,99501.13,3394.47,3.53,46756061000,16.65,5,2,中新赛克,10.0
7,重组蛋白,BK1063,974.14,33.05,3.51,398894176000,1.95,31,3,近岸蛋白,20.0
8,MLCC,BK0890,4954.1,158.64,3.31,1076332304000,5.42,37,2,双星新材,10.04
9,昨日涨停_含一字,BK1050,172879.07,5381.91,3.21,494302960000,13.16,29,11,中新赛克,10.0
10,昨日首板,BK1630,6823.45,198.93,3.0,416681840000,13.36,22,9,正和生态,10.0
11,减肥药,BK1146,1213.06,33.07,2.8,899495360000,1.73,40,3,万邦医药,20.0
12,创新医疗服务,BK1658,951.06,25.87,2.8,1595288480000,1.84,69,7,三星电气,10.02
13,汽车整车,BK1029,1408.82,37.13,2.71,1586655792000,1.56,22,3,海马汽车,9.9
14,CAR-T细胞疗法,BK0986,1182.77,30.7,2.66,887179376000,1.46,26,4,百普赛斯,16.57
15,历史新高,BK1675,1777.16,44.84,2.59,703032592000,0.8,4,2,国芳集团,10.03
16,MicroLED,BK0948,1361.4,34.26,2.58,926070160000,1.75,32,7,天通股份,10.01
17,电子纸概念,BK1057,1014.21,24.6,2.49,542571376000,1.6,13,1,劲拓股份,9.78
18,创新药,BK1106,1398.62,32.57,2.38,3830171888000,1.97,188,14,三力制药,9.97
19,青蒿素,BK0872,2001.7,45.97,2.35,300288496000,0.97,11,0,凯莱英,8.21
20,AI制药（医疗）,BK1170,1308.98,29.39,2.3,1208058752000,1.8,71,8,百普赛斯,16.57
21,反转股,BK1716,619.0,13.74,2.27,242354096000,9.52,8,4,超声电子,10.01
22,复合集流体,BK1113,1886.06,41.66,2.26,486189840000,3.89,25,5,双星新材,10.04
23,数据安全,BK1047,941.37,20.5,2.23,1201032464000,2.04,52,29,天融信,9.96
24,PCB,BK0877,4162.4,89.19,2.19,6603860480000,3.81,153,48,超声电子,10.01
25,单抗概念,BK0870,1578.2,33.48,2.17,1520085232000,1.51,47,2,东富龙,8.09
26,基因测序,BK0693,1788.45,37.84,2.16,423882144000,2.2,37,7,昌红科技,15.33
27,OLED,BK0840,4106.54,85.11,2.12,2638923440000,2.16,79,17,天通股份,10.01
