代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.29,11.31,11.16,11.28,11.3,-0.18,1047435369.38
000021,深科技,32.12,33.19,31.81,32.97,31.02,6.29,4935044052.83
000063,中兴通讯,39.2,39.49,38.56,39.11,38.68,1.11,6423026461.28
000100,TCL科技,4.24,4.38,4.24,4.34,4.22,2.84,3955173622.35
000166,申万宏源,4.74,4.79,4.71,4.77,4.74,0.63,470704881.65
000301,东方盛虹,12.85,13.08,12.76,12.94,12.85,0.7,311962854.54
000333,美的集团,80.14,82.45,79.58,80.67,80.4,0.34,3540579382.26
000338,潍柴动力,33.5,33.85,32.99,33.53,33.06,1.42,3526069082.41
000408,藏格矿业,87.54,88.8,86.39,86.61,87.7,-1.24,1398985996.42
000425,徐工机械,10.47,10.97,10.41,10.97,9.97,10.03,2470390939.3
000538,云南白药,52.62,52.85,52.48,52.62,52.62,0.0,550281968.91
000568,泸州老窖,97.45,98.33,96.3,96.91,97.53,-0.64,961663035.55
000617,中油资本,9.32,9.38,9.26,9.33,9.35,-0.21,1200008080.79
000630,铜陵有色,6.67,6.95,6.67,6.88,6.67,3.15,3347422876.93
000636,风华高科,26.38,28.46,26.2,28.46,25.87,10.01,2034184732.18
000651,格力电器,39.85,40.7,39.6,40.46,39.91,1.38,2746551242.34
000657,中钨高新,60.0,61.76,59.12,60.64,60.47,0.28,5701100011.54
000725,京东方Ａ,4.17,4.23,4.16,4.19,4.17,0.48,2556271292.19
000776,广发证券,20.41,21.16,20.1,21.03,20.96,0.33,2276024149.25
000792,盐湖股份,38.4,38.95,37.3,37.54,38.05,-1.34,4951375014.18
000807,云铝股份,31.86,32.15,31.06,31.28,31.52,-0.76,2327995875.04
000838,*ST发展,1.9,2.02,1.89,2.02,1.92,5.21,85718977.91
000858,五 粮 液,92.03,92.29,91.37,91.81,92.13,-0.35,2469941064.28
000895,双汇发展,26.86,27.43,26.58,27.15,26.89,0.97,510350182.9
000938,紫光股份,33.78,33.93,31.56,31.69,33.17,-4.46,9135895819.72
000958,电投产融,6.08,6.22,6.08,6.2,6.08,1.97,278850678.03
000977,浪潮信息,77.1,78.24,75.6,76.0,76.48,-0.63,7165387063.57
000988,华工科技,139.98,148.78,139.93,147.56,136.69,7.95,15301697343.61
001280,中国铀业,85.35,87.23,85.35,86.66,85.28,1.62,1086038780.71
001289,龙源电力,17.15,17.95,17.12,17.68,17.15,3.09,247495754.97
001309,德明利,631.11,644.96,616.13,639.21,597.71,6.94,11449432249.94
001389,广合科技,177.77,190.3,177.77,190.3,173.0,10.0,2521261187.15
002001,新 和 成,32.37,32.88,32.23,32.7,32.29,1.27,1208081877.55
002008,大族激光,124.5,134.27,124.5,134.27,122.06,10.0,8736127413.83
002027,分众传媒,6.25,6.26,6.07,6.11,6.25,-2.24,1586834664.57
002028,思源电气,198.11,200.21,194.35,196.16,198.1,-0.98,2583749761.48
002049,紫光国微,78.75,82.76,78.75,81.94,77.36,5.92,4816447575.48
002050,三花智控,51.74,51.89,50.93,51.21,51.69,-0.93,9265318212.82
002080,中材科技,63.4,63.93,60.52,63.08,62.4,1.09,2981311523.95
002142,宁波银行,31.85,32.7,31.85,32.68,32.05,1.97,818696252.16
002156,通富微电,60.01,62.23,59.41,61.22,57.16,7.1,12253539057.2
002179,中航光电,37.68,40.61,37.68,40.61,36.92,9.99,4429385719.4
