代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.16,11.22,11.15,11.21,11.17,0.36,564031568.0
000010,*ST美丽,4.19,4.2,4.01,4.03,4.19,-3.82,170663744.0
000021,深科技,29.31,29.43,28.1,28.28,29.13,-2.92,2170528735.0
000063,中兴通讯,35.97,36.03,35.06,35.21,35.83,-1.73,2915665374.0
000100,TCL科技,4.4,4.41,4.34,4.35,4.38,-0.68,1184145364.0
000166,申万宏源,4.78,4.79,4.74,4.75,4.77,-0.42,257496521.0
000301,东方盛虹,11.45,11.63,11.3,11.46,11.4,0.53,207905018.0
000333,美的集团,76.55,77.88,76.2,77.49,76.55,1.23,2461286853.0
000338,潍柴动力,27.0,27.5,26.51,26.6,26.18,1.6,3362959788.0
000408,藏格矿业,85.49,88.0,84.1,84.48,84.81,-0.39,1258342939.0
000425,徐工机械,10.57,10.72,10.48,10.53,10.41,1.15,931258049.0
000538,云南白药,55.27,55.81,55.14,55.72,55.05,1.22,434587034.0
000568,泸州老窖,103.21,103.81,102.2,103.09,103.21,-0.12,751875387.0
000617,中油资本,9.68,9.94,9.61,9.87,9.82,0.51,2033779537.0
000630,铜陵有色,6.48,6.54,6.22,6.27,6.34,-1.1,2049989860.0
000636,风华高科,21.41,21.8,20.9,21.04,20.84,0.96,1612861661.0
000651,格力电器,37.33,37.46,37.21,37.39,37.28,0.3,834462048.0
000657,中钨高新,50.96,51.01,46.8,47.18,49.94,-5.53,5838280565.0
000725,京东方Ａ,4.04,4.06,4.0,4.0,4.02,-0.5,2154823755.0
000776,广发证券,19.62,20.18,19.61,19.86,19.63,1.17,1701315002.0
000792,盐湖股份,38.63,38.8,37.0,37.01,38.86,-4.76,3823843354.0
000807,云铝股份,35.38,35.55,34.3,34.46,35.6,-3.2,1609964237.0
000838,*ST发展,2.12,2.12,1.88,1.88,2.09,-10.05,175350904.0
000858,五 粮 液,102.9,103.99,102.68,103.55,103.1,0.44,1196292314.0
000895,双汇发展,28.42,29.0,28.27,28.77,28.41,1.27,376337971.0
000938,紫光股份,27.85,27.97,26.98,27.48,27.86,-1.36,3813153404.0
000958,电投产融,6.08,6.09,6.04,6.04,6.07,-0.49,106983540.0
000977,浪潮信息,67.97,70.16,66.95,68.88,67.99,1.31,6089515982.0
000988,华工科技,120.39,120.39,110.6,112.3,120.63,-6.91,15472057250.0
001280,中国铀业,82.16,83.46,80.2,80.4,81.26,-1.06,799358565.0
001289,龙源电力,15.42,15.52,15.29,15.39,15.41,-0.13,124894431.0
001309,德明利,501.2,520.0,496.0,501.2,500.63,0.11,8431528746.0
