代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.22,10.22,10.04,10.05,10.24,-1.86,1121201539.48
000021,深科技,59.45,64.75,57.6,64.27,58.86,9.19,16372523163.22
000063,中兴通讯,35.19,36.59,35.1,36.19,35.2,2.81,4386764219.33
000100,TCL科技,5.35,5.82,5.33,5.82,5.29,10.02,6656399856.14
000166,申万宏源,4.45,4.53,4.36,4.4,4.46,-1.35,656197789.37
000301,东方盛虹,11.2,11.49,10.8,11.45,11.3,1.33,328127476.65
000333,美的集团,76.52,78.66,75.31,75.53,77.27,-2.25,4402003722.55
000338,潍柴动力,26.63,28.08,26.5,27.25,26.19,4.05,3637879334.97
000408,藏格矿业,69.4,70.09,68.21,69.32,70.16,-1.2,870713519.17
000425,徐工机械,8.42,8.45,8.05,8.09,8.46,-4.37,1172980653.74
000538,云南白药,48.48,48.65,47.27,47.37,48.53,-2.39,455661605.8
000568,泸州老窖,75.52,78.28,75.1,77.52,76.21,1.72,1305741290.29
000617,中油资本,6.63,6.66,6.52,6.59,6.68,-1.35,400152056.41
000630,铜陵有色,6.25,6.42,6.15,6.36,6.37,-0.16,2113094261.36
000636,风华高科,72.24,72.24,72.24,72.24,80.27,-10.0,3230760624.0
000651,格力电器,38.0,38.4,37.27,37.5,37.92,-1.11,2164930622.99
000657,中钨高新,94.0,97.3,92.52,95.72,95.57,0.16,7376337618.27
000725,京东方Ａ,8.15,8.75,8.11,8.68,7.95,9.18,44556777597.08
000776,广发证券,23.14,24.0,23.14,23.4,23.26,0.6,2730253767.4
000792,盐湖股份,29.76,30.74,29.26,30.19,29.63,1.89,2812853718.21
000807,云铝股份,22.86,22.88,21.81,22.14,23.16,-4.4,1904316715.73
000838,*ST发展,1.57,1.61,1.51,1.57,1.59,-1.26,33843148.28
000858,五 粮 液,73.5,74.92,72.44,74.0,74.0,0.0,2662167644.83
000895,双汇发展,22.7,22.74,22.25,22.4,22.79,-1.71,273004589.28
000938,紫光股份,26.0,28.86,25.83,28.86,26.24,9.98,4698481942.81
000958,电投产融,5.72,5.72,5.59,5.64,5.74,-1.74,115785233.42
000977,浪潮信息,65.21,70.68,64.83,70.0,65.82,6.35,7708729049.49
000988,华工科技,179.0,187.66,173.03,184.61,177.03,4.28,19722408183.46
001280,中国铀业,66.94,67.32,65.48,66.7,67.39,-1.02,502245062.27
001289,龙源电力,16.0,16.08,15.4,15.63,16.12,-3.04,302790904.61
001309,德明利,935.0,957.99,898.0,942.9,970.0,-2.79,12225718651.48
001389,广合科技,222.4,238.26,214.08,237.25,220.49,7.6,3158820038.75
001399,惠科股份,35.0,38.98,34.87,38.18,34.66,10.16,5672490886.93
002001,新 和 成,29.45,29.48,28.28,28.42,29.45,-3.5,909320593.01
002008,大族激光,144.01,155.32,138.68,150.11,141.2,6.31,15702255974.86
002027,分众传媒,4.81,4.84,4.72,4.84,4.82,0.41,851219882.01
002028,思源电气,172.87,175.48,170.0,173.0,173.89,-0.51,1808908902.43
002049,紫光国微,85.1,90.2,83.4,88.75,85.35,3.98,5044140431.38
002050,三花智控,42.01,44.29,41.69,43.83,41.27,6.2,5630490446.32
002080,中材科技,90.0,93.8,87.76,90.0,90.5,-0.55,5105033999.96
002142,宁波银行,30.7,30.76,29.51,29.69,30.76,-3.48,1626541926.63
002156,通富微电,71.19,75.97,69.8,75.87,72.58,4.53,11510885990.8
002179,中航光电,44.36,47.21,43.23,46.2,44.1,4.76,3247901084.0
002185,华天科技,21.85,22.68,20.82,22.31,21.92,1.78,10316629245.74
002202,金风科技,22.89,23.9,22.89,23.9,21.73,9.99,4875022658.62
002230,科大讯飞,40.01,41.5,39.94,40.84,39.46,3.5,2070485085.13
002241,歌尔股份,21.48,22.6,21.45,22.53,21.43,5.13,2304267092.82
002281,光迅科技,237.11,259.0,230.3,256.94,235.94,8.9,14202331849.22
002311,海大集团,44.5,44.9,43.8,44.61,44.29,0.72,483260159.38
