序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
36,920634,新威凌,17.38,10.28,1.62,41911.0,70693508.98,16.69,18.11,15.48,15.62,15.76,3.0,10.34,120.29,3.88,1110734353.0,704371861.0,0.06,1.4,-21.14,-27.97
37,600289,ST信通,4.35,10.13,0.4,116734.0,48661048.0,12.41,4.35,3.86,3.95,3.95,2.31,2.06,-13.77,3.05,2745076500.0,2461763675.0,0.0,0.0,-30.18,-34.49
38,920006,晟楠科技,15.55,10.13,1.43,31297.0,47659583.94,18.06,16.5,13.95,14.47,14.12,3.25,6.55,-70.81,4.61,1403965960.0,743245092.0,0.0,0.32,-29.19,-41.91
39,600219,南山铝业,4.79,10.11,0.44,4040756.0,1874502255.0,10.8,4.79,4.32,4.35,4.35,1.81,3.52,12.49,1.11,55006930468.0,55006930468.0,0.0,0.0,-16.4,-8.59
40,600698,湖南天雁,6.22,10.09,0.57,391550.0,236128665.0,11.86,6.22,5.55,5.55,5.65,3.92,4.71,898.5,9.0,6646926693.0,5165409829.0,0.0,0.0,-11.65,-31.19
41,601678,滨化股份,6.22,10.09,0.57,1321606.0,813510873.0,6.37,6.22,5.86,5.86,5.65,0.83,6.47,25.58,1.29,14983745357.0,12709551637.0,0.0,0.0,21.96,48.1
42,002218,拓日新能,3.82,10.09,0.35,528340.0,198562532.56,10.09,3.82,3.47,3.5,3.47,1.24,3.81,-33.37,1.37,5379706569.0,5300929383.0,0.0,0.0,-26.96,-11.98
43,000017,深中华A,5.68,10.08,0.52,104056.0,57382169.5,11.05,5.68,5.11,5.12,5.16,0.76,2.36,160.02,10.03,3914570419.0,2503868682.0,0.0,0.0,-10.55,-27.83
44,002300,太阳电缆,6.45,10.07,0.59,311653.0,193780697.84,10.24,6.45,5.85,5.87,5.86,1.86,4.31,72.32,2.51,4659052365.0,4658802821.0,0.0,0.0,-37.07,-29.35
45,603378,*ST亚士,4.48,10.07,0.41,88769.0,38631075.0,9.34,4.48,4.1,4.16,4.07,0.91,2.07,-4.92,-11.54,1920112956.0,1920112956.0,0.0,0.0,-20.14,-34.21
46,002498,汉缆股份,5.91,10.06,0.54,767272.0,439663063.39,10.61,5.91,5.34,5.37,5.37,1.16,2.31,30.65,2.27,19661364360.0,19661364360.0,0.0,0.0,-31.36,55.94
47,002667,*ST威领,8.97,10.06,0.82,72466.0,63369695.9,9.94,8.97,8.16,8.16,8.15,0.33,3.06,35.0,-117.53,2337505755.0,2122400670.0,0.0,0.0,-71.58,-31.47
48,002199,东晶电子,10.73,10.05,0.98,56600.0,60731982.41,0.0,10.73,10.73,10.73,9.75,1.95,2.45,-363.6,14.42,2612136555.0,2477901358.0,0.0,0.0,10.05,26.38
49,002547,*ST春兴,2.08,10.05,0.19,504049.0,100848286.71,12.7,2.08,1.84,1.85,1.89,1.07,4.56,-11.72,-5.37,2346358909.0,2297998905.0,0.0,0.0,-32.25,-55.46
50,600844,金煤科技,3.07,10.04,0.28,1021466.0,300660140.0,12.19,3.07,2.73,2.74,2.79,0.96,12.42,76.44,39.39,3120729417.0,2525783046.0,0.0,0.0,-13.03,6.6
51,002197,证通电子,7.67,10.04,0.7,1087686.0,817002278.46,9.61,7.67,7.0,7.0,6.97,2.94,20.37,658.74,2.67,4712163658.0,4095780092.0,0.0,0.0,-0.26,-24.21
52,002856,*ST美芝,13.37,10.04,1.22,28958.0,37723597.0,8.23,13.37,12.37,12.4,12.15,0.36,2.34,-181.92,-35.55,1809132243.0,1656602403.0,0.0,0.0,7.13,13.21
53,000862,银星能源,5.92,10.04,0.54,819782.0,460882904.7,13.94,5.92,5.17,5.25,5.38,1.82,13.05,24.49,1.25,5434291800.0,3717565161.0,0.0,0.0,-10.57,1.37
54,002762,金发拉比,7.45,10.04,0.68,40252.0,29254788.8,10.04,7.45,6.77,6.77,6.77,1.29,1.9,5563.86,4.05,2637486250.0,1574769333.0,0.0,0.0,-8.14,9.08
55,002207,*ST准油,5.37,10.04,0.49,159892.0,83784462.0,9.84,5.37,4.89,4.91,4.88,1.02,6.13,-22.4,120.17,1407237380.0,1400559903.0,0.0,0.0,-18.64,-27.43
56,002539,云图控股,11.4,10.04,1.04,413017.0,455346957.37,10.71,11.4,10.29,10.36,10.36,1.56,4.64,11.34,1.45,13768050887.0,10143647325.0,0.0,0.0,-21.33,-1.89
57,605189,富春染织,15.02,10.04,1.37,183212.0,265647129.0,11.5,15.02,13.45,13.59,13.65,0.68,7.69,12.2,1.48,3578288784.0,3578288784.0,0.0,0.0,-16.09,-3.53
58,600173,卧龙新能,6.14,10.04,0.56,213717.0,127635608.0,11.11,6.14,5.52,5.52,5.58,3.62,3.05,90.19,1.2,4301108338.0,4300555738.0,0.0,0.0,-17.36,-13.88
59,002546,新联电子,8.22,10.04,0.75,469345.0,369419631.71,11.24,8.22,7.38,7.38,7.47,1.11,5.86,18.8,1.81,6855883569.0,6586127829.0,0.0,0.0,-2.03,19.65
60,002173,创新医疗,18.76,10.03,1.71,610842.0,1103227446.96,10.21,18.76,17.02,17.6,17.05,1.02,14.51,-82.29,4.8,8278494444.0,7895427982.0,0.0,0.0,-22.19,-12.78
61,000155,川能动力,12.29,10.03,1.12,825776.0,973416541.4,10.12,12.29,11.16,11.26,11.17,2.17,4.47,21.26,2.11,22689408923.0,22689408923.0,0.0,0.0,-30.37,5.49
62,605162,新中港,8.45,10.03,0.77,136471.0,114023394.0,3.65,8.45,8.17,8.34,7.68,0.98,3.08,77.05,2.36,3742051328.0,3742051328.0,0.0,0.0,-28.63,0.84
63,003001,中岩大地,18.54,10.03,1.69,279438.0,502435512.42,13.95,18.54,16.19,16.6,16.85,1.4,24.43,122.31,2.74,3236164305.0,2120356430.0,0.0,0.0,15.08,-7.53
64,600449,宁夏建材,12.29,10.03,1.12,102858.0,120623440.0,9.94,12.29,11.18,11.2,11.17,1.44,2.15,-324.62,0.81,5876845006.0,5876845006.0,0.0,0.0,-1.44,0.74
65,600409,三友化工,6.58,10.03,0.6,540615.0,340846062.0,11.54,6.58,5.89,5.96,5.98,1.29,2.62,-37.1,0.99,13583419368.0,13583419368.0,0.0,0.0,-14.1,6.82
66,001382,新亚电缆,16.57,10.03,1.51,66610.0,107411509.24,10.56,16.57,14.98,14.99,15.06,2.45,10.57,66.31,4.24,6826840000.0,1043910000.0,0.0,0.0,-17.81,-18.89
67,002774,快意电梯,16.89,10.03,1.54,89990.0,147861245.5,11.01,16.89,15.2,15.54,15.35,0.6,3.19,-719.21,5.11,5686658631.0,4759064645.0,0.0,0.0,52.44,88.08
68,603727,博迈科,17.44,10.03,1.59,91545.0,153495589.0,11.23,17.44,15.66,15.66,15.85,1.4,3.25,-20.86,1.58,4913184191.0,4913184191.0,0.0,0.0,-2.02,26.56
69,002088,鲁阳节能,7.57,10.03,0.69,63858.0,47845054.84,6.1,7.57,7.15,7.28,6.88,1.97,1.26,330.82,1.62,3857908078.0,3830152272.0,0.0,0.0,-23.46,-25.57
70,600379,宝光股份,11.52,10.03,1.05,126916.0,142304506.0,9.55,11.52,10.52,10.52,10.47,0.64,3.84,103.12,4.89,3803922017.0,3803922017.0,0.0,0.0,-10.49,-0.95
71,600513,联环药业,16.57,10.03,1.51,277012.0,434329954.0,12.22,16.57,14.73,14.89,15.06,0.84,9.7,184.05,3.76,4730010394.0,4730010394.0,0.0,0.0,-17.73,-9.16
72,603221,爱丽家居,12.73,10.03,1.16,1877.0,2389421.0,0.0,12.73,12.73,12.73,11.57,0.08,0.08,-52.49,1.98,3112994200.0,3084097100.0,0.0,0.0,6.26,-2.82
73,000803,山高环能,6.8,10.03,0.62,306467.0,200115862.8,11.49,6.8,6.09,6.14,6.18,2.53,6.67,18.12,2.13,3170813840.0,3126556904.0,0.0,0.0,-16.97,-4.9
74,600230,沧州大化,13.49,10.03,1.23,202436.0,263141339.0,11.34,13.49,12.1,12.1,12.26,1.49,4.89,24.14,1.38,5584334092.0,5584334092.0,0.0,0.0,-29.59,-11.48
75,002240,盛新锂能,30.42,10.02,2.77,590423.0,1740611299.45,9.48,30.42,27.8,27.99,27.65,1.15,6.47,15.0,2.59,27843239586.0,27770683323.0,0.0,0.0,-40.27,-11.65
76,603399,永杉锂业,13.72,10.02,1.25,499867.0,666896357.0,9.3,13.72,12.56,12.59,12.47,1.01,9.76,13.26,4.34,7028627704.0,7028627704.0,0.0,0.0,-4.39,32.05
77,600354,敦煌种业,6.04,10.02,0.55,618366.0,357472002.0,12.75,6.04,5.34,5.37,5.49,1.77,11.72,16.87,4.26,3187924563.0,3187924563.0,0.0,0.0,-0.98,-6.65
78,603191,望变电气,13.4,10.02,1.22,175708.0,229329004.0,10.02,13.4,12.18,12.18,12.18,2.25,5.33,89.96,1.78,4421526163.0,4421526163.0,0.0,0.0,-33.76,-9.21
79,001208,华菱线缆,13.61,10.02,1.24,221723.0,292657284.88,10.67,13.61,12.29,12.31,12.37,1.24,6.96,71.34,3.0,8687949380.0,4337965072.0,0.0,0.0,-31.47,-43.24
80,000035,中国天楹,4.83,10.02,0.44,821554.0,381853376.73,10.71,4.83,4.36,4.38,4.39,2.36,3.55,26.04,1.07,11534198274.0,11171914363.0,0.0,0.0,-29.49,-12.5
81,600980,北矿科技,17.67,10.02,1.61,19542.0,34465774.0,2.43,17.67,17.28,17.28,16.06,0.71,1.03,25.11,2.23,3414966504.0,3344286504.0,0.0,0.0,-21.33,-22.64
82,002606,大连电瓷,13.61,10.02,1.24,387420.0,506778648.46,10.51,13.61,12.31,12.34,12.37,1.39,9.2,25.11,3.06,5975786524.0,5731743369.0,0.0,0.0,-2.72,56.44
83,001388,信通电子,23.82,10.02,2.17,187407.0,408115711.12,16.4,23.82,20.27,20.27,21.65,1.61,14.98,-113.84,3.96,5568306120.0,2980324385.0,0.0,0.0,-4.64,-16.95
84,603050,科林电气,18.67,10.02,1.7,90733.0,161992070.0,10.67,18.67,16.86,16.97,16.97,2.19,2.25,44.41,4.09,7529969333.0,7529969333.0,0.0,0.0,-2.1,4.77
85,002713,东易日盛,9.66,10.02,0.88,162129.0,151894642.03,8.31,9.66,8.93,9.01,8.78,0.93,3.08,-134.97,10.58,9190574077.0,5085998027.0,0.0,0.0,-25.64,7.57
86,603400,华之杰,37.24,10.01,3.39,46267.0,168467411.0,10.01,37.24,33.85,33.86,33.85,2.54,12.77,38.81,4.04,4834871993.0,1349207993.0,0.0,0.0,-25.73,-6.1
87,002229,鸿博股份,10.33,10.01,0.94,238724.0,240441074.0,10.76,10.33,9.32,9.38,9.39,0.86,4.84,-40.43,4.79,5125658071.0,5094303164.0,0.0,0.0,-38.8,-33.14
88,600550,保变电气,11.65,10.01,1.06,628949.0,703789461.0,10.58,11.65,10.53,10.63,10.59,1.63,3.42,90.05,24.04,21453806792.0,21453806792.0,0.0,0.0,-22.44,10.43
89,002298,中电鑫龙,7.36,10.01,0.67,297728.0,213590045.02,10.01,7.36,6.69,6.69,6.69,1.25,4.51,31.71,2.92,5447216231.0,4863171424.0,0.0,0.0,-25.35,-29.5
90,000533,顺钠股份,8.68,10.01,0.79,286566.0,243846219.04,10.14,8.68,7.88,7.89,7.89,1.2,4.18,88.63,6.08,5996282880.0,5944952832.0,0.0,0.0,-34.69,4.2
91,002674,兴业科技,22.19,10.01,2.02,255076.0,532003661.37,12.35,22.19,19.7,20.17,20.17,1.22,8.72,72.56,2.68,6558275447.0,6491987438.0,0.0,0.0,60.45,48.53
92,002379,宏桥控股,20.45,10.01,1.86,743403.0,1472313931.41,11.83,20.45,18.25,18.59,18.59,0.91,6.54,9.86,5.44,266486367231.0,23238843249.0,0.0,0.0,-24.65,-13.6
93,605100,华丰股份,30.56,10.01,2.78,49092.0,145482581.0,10.66,30.56,27.6,27.6,27.78,0.62,2.06,141.63,4.05,7304512320.0,7270370688.0,0.0,0.0,-12.23,-4.86
94,000603,盛达资源,24.83,10.01,2.26,691703.0,1656097547.21,8.73,24.83,22.86,23.44,22.57,2.1,10.37,53.94,4.91,17131938861.0,16554567194.0,0.0,0.0,-33.95,-19.49
95,600343,航天动力,18.68,10.01,1.7,528182.0,950305945.0,11.6,18.68,16.71,16.78,16.98,1.27,8.28,-134.05,9.36,11921694581.0,11921694581.0,0.0,0.0,-46.64,-61.85
96,600389,江山股份,19.34,10.01,1.76,176937.0,328763545.0,11.38,19.34,17.34,17.43,17.58,1.55,4.11,11.4,2.01,8328771000.0,8328771000.0,0.0,0.0,-35.3,-23.19
97,000688,国城矿业,29.24,10.01,2.66,284585.0,807589991.95,9.97,29.24,26.59,27.33,26.58,1.4,2.4,24.53,12.17,34651379723.0,34651253407.0,0.0,0.0,-33.41,5.67
98,603876,鼎胜新材,21.1,10.01,1.92,364841.0,743441209.0,10.48,21.1,19.09,19.23,19.18,1.37,3.93,25.29,2.61,19607538194.0,19607538194.0,0.0,0.0,-21.33,41.8
99,603272,*ST联翔,15.39,10.01,1.4,16812.0,24815564.0,9.94,15.39,14.0,14.1,13.99,0.3,1.62,-71.49,2.96,1594819530.0,1594819530.0,0.0,0.0,-30.33,-23.47
100,600962,国投中鲁,22.11,10.0,2.01,28093.0,61616842.0,6.17,22.11,20.87,21.0,20.1,0.32,1.07,340.3,6.12,5797463100.0,5797463100.0,0.0,0.0,6.14,0.82
101,002725,跃岭股份,10.78,10.0,0.98,114756.0,119268721.48,10.51,10.78,9.75,9.8,9.8,1.5,4.61,-127.36,2.84,2759680000.0,2683825797.0,0.0,0.0,-35.02,-36.14
102,601606,长城军工,29.14,10.0,2.65,304654.0,850417700.0,10.61,29.14,26.33,26.5,26.49,2.39,4.21,-94.77,9.68,21104015576.0,21104015576.0,0.0,0.0,-24.41,-39.44
103,000632,ST三木,2.97,10.0,0.27,105966.0,30608428.0,8.89,2.97,2.73,2.73,2.7,0.83,2.28,-5.97,22.04,1382593123.0,1382480370.0,0.0,0.0,-35.57,-47.43
104,601061,中信金属,11.66,10.0,1.06,244520.0,275439119.0,10.57,11.66,10.54,10.54,10.6,1.36,0.5,10.38,2.41,57134000000.0,57134000000.0,0.0,0.0,-16.3,-17.77
105,600990,四创电子,16.94,10.0,1.54,63655.0,104137827.0,11.3,16.94,15.2,15.25,15.4,1.37,2.37,-20.02,2.97,4591609547.0,4557075070.0,0.0,0.0,-26.09,-46.48
106,002165,红 宝 丽,6.49,10.0,0.59,825856.0,512287013.23,12.03,6.49,5.78,5.78,5.9,1.29,11.35,-49.68,2.41,4771901242.0,4722021432.0,0.0,0.0,-28.37,-13.81
107,002112,三变科技,14.52,10.0,1.32,173900.0,244138158.55,9.85,14.52,13.22,13.22,13.2,1.63,6.64,50.68,4.95,4270786215.0,3805395066.0,0.0,0.0,-27.44,9.58
108,603843,*ST正平,6.05,10.0,0.55,230092.0,132196909.0,9.45,6.05,5.53,5.53,5.5,1.12,3.29,-40.52,164.31,4232720584.0,4232720584.0,0.0,0.0,-25.12,5.77
109,600268,国电南自,11.66,10.0,1.06,481766.0,539003758.0,10.47,11.66,10.55,10.6,10.6,2.08,4.74,70.42,3.31,11845053271.0,11840676947.0,0.0,0.0,-21.32,13.42
110,002353,杰瑞股份,135.11,10.0,12.28,29083.0,392943655.64,0.0,135.11,135.11,135.11,122.83,0.11,0.42,58.79,6.07,138333161597.0,93366227273.0,0.0,0.0,3.69,92.66
111,002339,积成电子,7.04,10.0,0.64,447318.0,304396341.11,10.0,7.04,6.4,6.43,6.4,2.98,9.34,-12.09,2.04,3548809609.0,3370192172.0,0.0,0.0,-30.64,-20.0
112,001337,四川黄金,40.26,10.0,3.66,199876.0,773463170.74,9.97,40.26,36.61,37.18,36.6,1.37,4.76,15.92,8.94,16909200000.0,16909200000.0,0.0,0.0,-14.1,47.15
113,002900,哈三联,12.1,10.0,1.1,251736.0,288540221.36,12.73,12.1,10.7,11.93,11.0,1.33,15.62,-135.61,2.17,3827890055.0,1949581040.0,0.0,0.0,13.3,-2.89
114,603861,白云电器,12.1,10.0,1.1,209889.0,242282768.0,10.0,12.1,11.0,11.0,11.0,1.51,3.97,48.03,1.65,6540388256.0,6395896384.0,0.0,0.0,-28.66,-0.58
115,000668,荣丰控股,16.06,10.0,1.46,41299.0,62859388.76,13.08,16.06,14.15,14.6,14.6,0.8,2.81,-46.49,3.26,2358280753.0,2358280753.0,0.0,0.0,6.36,66.25
116,605117,德业股份,88.51,10.0,8.05,243893.0,2102832015.0,9.96,88.51,80.5,80.5,80.46,1.77,1.92,23.72,11.32,112693678996.0,112693678996.0,0.0,0.0,-14.56,46.81
117,002977,*ST天箭,21.78,10.0,1.98,15325.0,32037446.12,11.01,21.78,19.6,19.81,19.8,1.05,2.3,167.78,3.08,2616213600.0,1451575363.0,0.0,0.0,-24.84,-38.32
118,002451,摩恩电气,6.82,10.0,0.62,185767.0,121605609.92,10.81,6.82,6.15,6.16,6.2,1.6,4.23,126.22,3.92,3005369400.0,2994996180.0,0.0,0.0,-27.37,-32.61
119,603026,石大胜华,62.82,10.0,5.71,152642.0,918397022.0,10.51,62.82,56.82,57.0,57.11,1.63,6.56,12.98,2.82,14618277699.0,14618277699.0,0.0,0.0,-39.61,-15.98
120,002358,森源电气,5.5,10.0,0.5,484278.0,255931782.44,10.0,5.5,5.0,5.02,5.0,2.41,5.21,24.03,1.53,5113663374.0,5113656361.0,0.0,0.0,-24.76,1.85
121,605288,凯迪股份,67.52,10.0,6.14,18296.0,115109049.0,14.47,67.52,58.64,62.91,61.38,1.26,1.86,-194.41,3.06,6680578492.0,6635762767.0,0.0,0.0,15.4,6.15
122,601700,风范股份,4.95,10.0,0.45,499974.0,236918193.0,10.0,4.95,4.5,4.51,4.5,2.15,4.39,49.62,2.62,5636848635.0,5636848635.0,0.0,0.0,-1.98,-12.54
123,603082,北自科技,33.48,9.99,3.04,46516.0,149602861.0,10.74,33.48,30.21,30.44,30.44,1.1,11.47,72.96,3.3,5546933087.0,1357845012.0,0.0,0.0,-6.56,-7.79
124,600722,金牛化工,10.9,9.99,0.99,1319948.0,1365023354.0,11.0,10.9,9.81,9.91,9.91,1.59,19.4,142.09,5.88,7415484468.0,7415484468.0,0.0,0.0,-22.09,83.5
125,002879,长缆科技,16.41,9.99,1.49,262850.0,420753293.64,8.11,16.41,15.2,15.2,14.92,2.58,19.17,584.65,1.88,3168896372.0,2250451335.0,0.0,0.0,-22.52,-9.24
126,600396,华电辽能,16.41,9.99,1.49,3417801.0,5352355411.0,10.46,16.41,14.85,15.3,14.92,1.29,23.21,38.31,15.75,24167118867.0,24167118867.0,0.0,0.0,78.37,475.79
127,603488,展鹏科技,7.71,9.99,0.7,132724.0,98539062.0,10.84,7.71,6.95,6.96,7.01,1.37,4.55,-30.16,2.91,2251246292.0,2251246292.0,0.0,0.0,-28.28,-1.15
128,001258,立新能源,12.11,9.99,1.1,1054997.0,1270567169.8,4.27,12.11,11.64,12.08,11.01,1.29,11.3,445.67,3.74,11302666675.0,11302548602.0,0.0,0.0,33.37,71.05
129,002412,汉森制药,7.38,9.99,0.67,333255.0,236457687.23,10.28,7.38,6.69,6.74,6.71,0.94,6.69,24.17,1.63,3713616000.0,3674096100.0,0.0,0.0,20.2,20.79
130,603318,水发燃气,8.7,9.99,0.79,496898.0,422522180.0,9.1,8.7,7.98,7.98,7.91,0.81,10.82,228.99,2.57,4825656997.0,3993917039.0,0.0,0.0,-23.62,29.85
131,601179,中国西电,13.65,9.99,1.24,1828708.0,2411991167.0,8.06,13.65,12.65,12.7,12.41,1.14,3.57,50.47,3.03,69968294105.0,69968294105.0,0.0,0.0,-20.45,50.83
132,603212,赛伍技术,10.46,9.99,0.95,167351.0,168225173.0,9.99,10.46,9.51,9.51,9.51,1.3,3.83,-99.2,1.91,4576152053.0,4576152053.0,0.0,0.0,-24.69,-26.8
133,603988,中电电机,17.17,9.99,1.56,48278.0,81910463.0,5.51,17.17,16.31,16.85,15.61,0.67,2.05,224.29,6.16,4038384000.0,4038384000.0,0.0,0.0,-30.68,-29.23
134,000815,美利云,17.74,9.98,1.61,1225156.0,2101806933.71,9.98,17.74,16.13,16.47,16.13,3.14,17.62,138.91,8.77,12333966241.0,12333966241.0,0.0,0.0,-7.46,58.53
135,603680,今创集团,9.7,9.98,0.88,87829.0,81598847.0,9.64,9.7,8.85,8.85,8.82,1.18,1.12,10.06,1.32,7602072040.0,7602072040.0,0.0,0.0,-30.12,-36.44
