代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.98,11.03,10.92,11.0,11.0,0.0,639781173.0
000010,*ST美丽,3.68,3.69,3.59,3.62,3.7,-2.16,77254300.0
000021,深科技,28.5,29.25,28.16,28.85,28.73,0.42,1883179244.0
000063,中兴通讯,36.57,37.1,35.95,36.38,36.85,-1.28,3763717186.0
000100,TCL科技,4.25,4.25,4.17,4.23,4.26,-0.7,1199865523.0
000166,申万宏源,4.64,4.65,4.6,4.63,4.65,-0.43,270380459.0
000301,东方盛虹,12.43,12.61,12.21,12.45,12.47,-0.16,248784104.0
000333,美的集团,79.56,80.2,79.46,79.66,79.85,-0.24,1740580503.0
000338,潍柴动力,29.67,29.95,28.94,29.59,29.49,0.34,3085838068.0
000408,藏格矿业,87.0,90.77,86.81,90.25,87.29,3.39,1357252907.0
000425,徐工机械,9.73,9.84,9.68,9.76,9.8,-0.41,589923903.0
000538,云南白药,54.45,54.63,54.28,54.43,54.28,0.28,402022553.0
000568,泸州老窖,100.9,103.55,100.25,102.63,101.85,0.77,1111842858.0
000617,中油资本,9.4,9.5,9.25,9.27,9.43,-1.7,1301496709.0
000630,铜陵有色,6.23,6.34,6.15,6.29,6.3,-0.16,1330524495.0
000636,风华高科,22.01,23.17,22.01,22.73,22.16,2.57,2090930659.0
000651,格力电器,36.81,37.16,36.71,37.11,36.96,0.41,1141101913.0
000657,中钨高新,55.31,56.92,53.3,55.18,56.57,-2.46,4134060173.0
000725,京东方Ａ,4.17,4.19,4.11,4.13,4.19,-1.43,1905351533.0
000776,广发证券,20.15,20.28,19.61,19.86,20.32,-2.26,1140222932.0
000792,盐湖股份,35.48,37.79,35.35,37.42,35.69,4.85,4144751265.0
000807,云铝股份,34.0,34.82,33.39,34.17,33.55,1.85,2829345499.0
000858,五 粮 液,100.65,101.92,100.3,101.27,101.18,0.09,1361341945.0
000895,双汇发展,28.9,29.28,28.71,29.2,29.02,0.62,360012531.0
000938,紫光股份,30.88,32.15,30.41,31.32,31.2,0.38,7737031829.0
000958,电投产融,6.16,6.17,6.0,6.03,6.23,-3.21,290327706.0
000977,浪潮信息,73.78,75.62,72.0,74.85,73.83,1.38,6932168579.0
000988,华工科技,115.0,117.35,113.03,115.32,117.65,-1.98,7975591681.0
001280,中国铀业,81.59,83.86,81.24,83.08,82.59,0.59,708717382.0
001289,龙源电力,16.22,17.25,16.1,16.67,16.36,1.89,314386467.0
001309,德明利,491.0,500.82,482.6,489.88,494.69,-0.97,6533969037.0
001389,广合科技,171.83,185.22,167.8,170.6,168.38,1.32,3119815180.0
002001,新 和 成,34.97,35.54,34.41,34.8,34.74,0.17,1046163042.0
002008,大族激光,103.6,105.99,99.5,102.46,103.6,-1.1,5383715625.0
002027,分众传媒,6.2,6.21,6.1,6.13,6.23,-1.61,773960969.0
002028,思源电气,222.95,226.6,219.01,222.13,223.99,-0.83,2006858366.0
002049,紫光国微,71.0,72.35,70.86,71.1,71.36,-0.36,1104142043.0
002050,三花智控,44.83,45.3,44.31,44.94,45.16,-0.49,3132572646.0
002080,中材科技,52.0,53.4,50.86,52.52,53.12,-1.13,2312748616.0
002102,ST能特,2.78,2.87,2.78,2.8,2.8,0.0,217721938.0
002142,宁波银行,32.07,32.32,31.77,32.3,32.02,0.87,1066951497.0
002156,通富微电,48.77,51.18,48.39,48.42,47.24,2.5,6144200870.0
002179,中航光电,35.84,36.45,35.18,35.21,35.85,-1.79,1122454098.0
002185,华天科技,12.41,12.77,12.41,12.45,12.47,-0.16,1061895952.0
002202,金风科技,25.66,26.2,25.25,25.48,25.7,-0.86,4069678261.0
002230,科大讯飞,48.5,49.48,47.75,49.07,48.89,0.37,1902140239.0
002241,歌尔股份,24.76,25.15,24.28,24.35,24.31,0.16,2595757829.0
