代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.85,10.95,10.8,10.88,10.85,0.28,1119402076.0
000010,*ST美丽,4.19,4.35,4.0,4.02,4.17,-3.6,360926979.0
000021,深科技,33.88,34.22,30.58,30.68,33.45,-8.28,4494164327.0
000063,中兴通讯,38.18,39.15,36.68,36.75,37.84,-2.88,5467610621.0
000100,TCL科技,4.95,5.0,4.74,4.75,4.95,-4.04,2406921058.0
000166,申万宏源,4.98,5.03,4.93,4.95,4.97,-0.4,614728590.0
000301,东方盛虹,13.27,14.58,13.16,14.58,13.25,10.04,1223813077.0
000333,美的集团,77.46,77.64,76.5,76.56,77.45,-1.15,2219134173.0
000338,潍柴动力,27.63,28.05,26.4,26.46,27.72,-4.55,5081710210.0
000408,藏格矿业,85.11,85.32,79.95,80.05,86.01,-6.93,2103874820.0
000425,徐工机械,12.13,12.24,11.86,11.98,12.14,-1.32,1258003493.0
000538,云南白药,56.0,56.55,55.93,55.95,56.01,-0.11,488009823.0
000568,泸州老窖,107.89,110.4,106.81,107.5,108.17,-0.62,1343782991.0
000617,中油资本,9.53,10.1,9.42,9.47,9.62,-1.56,3091623236.0
000630,铜陵有色,8.14,8.21,7.72,7.76,8.42,-7.84,5242868583.0
000636,风华高科,26.45,26.45,23.85,23.85,26.5,-10.0,3977931315.0
000651,格力电器,37.19,37.45,37.01,37.09,37.2,-0.3,1699063588.0
000657,中钨高新,68.75,71.5,64.77,64.94,69.02,-5.91,7593157629.0
000725,京东方Ａ,4.51,4.53,4.31,4.32,4.49,-3.79,4093258571.0
000776,广发证券,20.67,21.01,20.4,20.53,20.67,-0.68,1111144935.0
000792,盐湖股份,37.7,38.03,35.7,35.84,38.15,-6.06,5296802931.0
000807,云铝股份,33.13,33.97,32.02,32.46,32.85,-1.19,4303110721.0
000838,*ST发展,2.55,2.56,2.45,2.45,2.52,-2.78,72858698.0
000858,五 粮 液,103.01,104.38,101.9,102.55,103.22,-0.65,2370559087.0
000895,双汇发展,26.4,26.98,26.32,26.77,26.4,1.4,380836411.0
000938,紫光股份,25.17,25.45,23.77,23.86,25.08,-4.86,1872691713.0
000958,电投产融,6.73,6.74,6.56,6.59,6.73,-2.08,299424280.0
000977,浪潮信息,61.6,62.13,58.7,58.73,61.26,-4.13,3052768029.0
000988,华工科技,97.81,100.8,94.84,95.83,94.97,0.91,12857093406.0
001280,中国铀业,99.65,100.63,92.41,93.05,100.65,-7.55,2720011988.0
001289,龙源电力,17.03,17.37,16.88,17.08,17.03,0.29,255073840.0
001309,德明利,245.0,246.53,227.0,228.7,246.55,-7.24,2412996630.0
001389,广合科技,118.56,119.45,107.17,107.73,117.81,-8.56,1085321578.0
002001,新 和 成,33.67,35.51,33.53,33.89,32.5,4.28,4202857153.0
002008,大族激光,74.5,74.75,70.2,70.45,74.62,-5.59,5205477642.0
002027,分众传媒,6.87,6.93,6.76,6.78,6.87,-1.31,1110991190.0
002028,思源电气,221.84,225.35,218.88,219.4,222.53,-1.41,2111437149.0
002049,紫光国微,79.94,80.17,75.08,75.13,79.95,-6.03,2160778239.0
002050,三花智控,49.39,49.88,46.49,46.58,49.4,-5.71,7052847059.0
002080,中材科技,51.15,51.33,46.61,46.83,50.84,-7.89,2819893157.0
002102,ST能特,3.55,3.6,3.39,3.4,3.55,-4.23,190727803.0
002142,宁波银行,32.36,32.47,31.9,32.14,32.3,-0.5,941416005.0
002156,通富微电,51.1,52.39,48.0,48.04,50.9,-5.62,6111967473.0
002179,中航光电,36.5,36.56,34.89,34.93,36.46,-4.2,1653514447.0
002185,华天科技,14.72,15.28,14.06,14.13,14.71,-3.94,3424715465.0
002202,金风科技,28.12,28.25,26.26,26.33,28.11,-6.33,7017266616.0
002230,科大讯飞,54.59,54.81,52.09,52.15,54.32,-3.99,3468043123.0
002241,歌尔股份,26.39,26.65,25.12,25.24,26.44,-4.54,2628567963.0
002281,光迅科技,78.2,80.7,76.24,76.41,77.02,-0.79,5653871281.0
002311,海大集团,53.92,55.08,53.61,54.05,54.21,-0.3,581975460.0
002352,顺丰控股,37.09,37.47,37.0,37.03,37.03,0.0,1083265944.0
002353,杰瑞股份,124.36,129.99,118.0,122.97,124.99,-1.62,4419233703.0
002371,北方华创,465.99,469.77,446.08,446.16,465.8,-4.22,3596900498.0
002379,宏桥控股,30.8,31.55,29.9,30.34,30.8,-1.49,795523876.0
002384,东山精密,95.57,98.69,92.6,94.88,91.03,4.23,11144579485.0
002409,雅克科技,97.1,98.03,90.0,90.48,97.08,-6.8,1473999450.0
002415,海康威视,31.18,31.28,30.25,30.31,31.16,-2.73,2262977958.0
002428,云南锗业,47.81,48.83,43.41,43.9,45.68,-3.9,5865072385.0
002460,赣锋锂业,70.86,72.08,67.1,67.27,71.94,-6.49,4217390184.0
002463,沪电股份,81.96,82.49,75.8,76.22,81.87,-6.9,7178355108.0
002466,天齐锂业,54.73,55.4,51.5,51.58,55.18,-6.52,2930457118.0
002475,立讯精密,49.16,49.74,47.2,47.39,49.11,-3.5,6548505878.0
002484,江海股份,34.79,34.9,32.45,32.52,34.89,-6.79,1202113043.0
002493,荣盛石化,16.07,16.38,15.29,15.44,16.02,-3.62,1585255050.0
002565,顺灏股份,15.88,15.88,14.32,14.32,15.91,-9.99,1583489777.0
002594,比亚迪,96.39,96.99,93.99,95.21,96.79,-1.63,8272503576.0
002600,领益智造,15.05,15.13,14.2,14.2,15.04,-5.59,2111433082.0
002602,世纪华通,17.6,17.96,17.35,17.4,17.58,-1.02,2390751553.0
002648,卫星化学,24.78,25.27,23.77,23.8,24.7,-3.64,2147077733.0
002653,海思科,46.02,46.65,44.39,44.98,46.4,-3.06,228601250.0
002709,天赐材料,41.39,42.0,40.4,40.62,41.39,-1.86,2135183817.0
002714,牧原股份,46.7,47.5,46.46,46.53,46.81,-0.6,2109667382.0
002736,国信证券,12.41,12.67,12.35,12.35,12.41,-0.48,558562631.0
002816,*ST和科,23.75,23.92,22.91,23.08,23.69,-2.57,76466883.0
002837,英维克,111.66,111.8,102.14,102.4,111.05,-7.79,5457529990.0
002851,麦格米特,131.81,136.8,125.4,126.96,132.26,-4.01,2802728742.0
002916,深南电路,289.8,290.95,270.28,270.95,289.77,-6.49,2771489358.0
002938,鹏鼎控股,57.99,58.28,53.5,53.53,57.48,-6.87,2042741942.0
003816,中国广核,4.06,4.1,4.01,4.02,4.06,-0.99,1009129196.0
159516,半导体设备ETF国泰,1.869,1.894,1.762,1.767,1.869,-5.46,1950815803
159558,半导体设备ETF易方达,2.2,2.22,2.069,2.078,2.195,-5.33,311352285
300014,亿纬锂能,62.46,64.32,61.52,61.57,61.41,0.26,4157206371.0
300015,爱尔眼科,10.39,10.52,10.31,10.34,10.39,-0.48,850068529.0
300024,机器人,16.99,17.09,16.11,16.13,16.99,-5.06,661276073.0
300033,同花顺,324.5,331.0,314.2,314.51,323.9,-2.9,3114415279.0
300054,鼎龙股份,45.16,45.69,42.12,42.4,45.19,-6.17,1166509750.0
300059,东方财富,21.93,22.33,21.62,21.64,21.95,-1.41,6391894421.0
300124,汇川技术,71.3,71.83,69.01,69.01,71.38,-3.32,2338029560.0
300136,信维通信,78.0,78.0,68.1,68.5,78.43,-12.66,8610608698.0
300152,*ST动力,2.34,2.38,2.2,2.21,2.36,-6.36,97458466.0
300223,北京君正,129.5,129.79,118.04,118.38,128.8,-8.09,3427677702.0
300274,阳光电源,153.01,156.8,150.24,150.49,149.38,0.74,11804556493.0
300285,国瓷材料,39.35,39.52,35.26,36.3,38.51,-5.74,3052030447.0
300308,中际旭创,570.8,599.04,563.28,563.8,570.58,-1.19,22869564246.0
300394,天孚通信,364.82,364.99,332.5,334.56,350.0,-4.41,15297134358.0
300408,三环集团,63.0,63.7,59.41,59.77,63.0,-5.13,2244062582.0
300433,蓝思科技,33.93,34.22,32.38,32.51,33.95,-4.24,2605366195.0
