代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.76,10.85,10.72,10.76,10.79,-0.28,905710898.28
000021,深科技,47.03,47.03,41.9,43.98,42.75,2.88,13957987559.14
000063,中兴通讯,35.54,36.11,34.43,34.82,35.54,-2.03,5101837715.16
000100,TCL科技,4.66,4.93,4.61,4.68,4.65,0.65,7451093540.87
000166,申万宏源,4.49,4.56,4.42,4.45,4.5,-1.11,373110083.96
000301,东方盛虹,12.3,12.39,12.03,12.24,12.44,-1.61,216804552.01
000333,美的集团,79.53,80.28,78.87,80.03,79.55,0.6,2034009882.23
000338,潍柴动力,35.12,35.87,34.33,34.5,34.85,-1.0,2498659013.49
000408,藏格矿业,83.8,84.59,80.33,80.79,84.24,-4.1,1151366641.33
000425,徐工机械,9.56,9.56,9.15,9.36,9.61,-2.6,1436122327.05
000538,云南白药,48.87,49.8,48.02,49.73,48.85,1.8,617384980.22
000568,泸州老窖,90.48,93.7,88.3,91.98,90.78,1.32,1891879334.51
000617,中油资本,7.9,7.97,7.71,7.74,7.94,-2.52,713719043.59
000630,铜陵有色,6.77,6.83,6.43,6.46,6.83,-5.42,2333203571.44
000636,风华高科,42.0,44.99,41.72,44.22,41.7,6.04,9120990249.68
000651,格力电器,38.8,39.08,38.24,38.61,38.88,-0.69,1483103981.22
000657,中钨高新,68.8,68.82,63.6,64.83,67.69,-4.23,6890897902.38
000725,京东方Ａ,5.8,6.09,5.53,5.72,5.77,-0.87,29012705322.23
000776,广发证券,19.0,19.39,18.6,18.87,19.15,-1.46,1094503338.63
000792,盐湖股份,32.4,32.76,31.23,31.38,32.53,-3.54,2279238701.36
000807,云铝股份,31.36,31.44,29.66,29.84,31.69,-5.84,2873864028.02
000838,*ST发展,1.79,1.83,1.77,1.8,1.82,-1.1,53003579.0
000858,五 粮 液,83.0,86.25,81.7,83.89,83.36,0.64,5045124428.93
000895,双汇发展,24.2,24.73,23.89,24.68,24.52,0.65,436939955.0
000938,紫光股份,28.78,29.44,27.78,28.02,28.9,-3.04,4347242838.73
000958,电投产融,6.04,6.06,5.87,5.88,6.05,-2.81,175422744.2
000977,浪潮信息,66.94,67.86,64.3,64.52,67.3,-4.13,4693629413.5
000988,华工科技,166.95,170.99,159.0,159.88,170.32,-6.13,17594636620.05
001280,中国铀业,75.88,75.88,73.18,73.44,75.98,-3.34,492785743.27
001289,龙源电力,17.7,18.08,17.53,17.9,17.74,0.9,165194790.47
001309,德明利,680.0,703.0,660.8,665.0,659.1,0.9,10816617189.4
001389,广合科技,191.95,194.8,179.5,182.09,193.41,-5.85,1925665244.22
002001,新 和 成,31.3,31.4,30.3,30.66,31.59,-2.94,1043108759.49
002008,大族激光,134.01,138.0,129.0,131.31,135.45,-3.06,6444488218.91
002027,分众传媒,5.55,5.56,5.42,5.48,5.53,-0.9,791204327.31
002028,思源电气,196.19,206.91,194.6,197.82,194.1,1.92,2557276925.67
002049,紫光国微,83.5,89.53,83.45,85.06,82.95,2.54,7192128113.25
002050,三花智控,53.03,53.48,50.9,51.02,54.44,-6.28,11407670100.88
002080,中材科技,75.06,75.29,70.21,70.75,74.24,-4.7,3170780470.21
002142,宁波银行,30.96,31.0,30.53,30.68,30.93,-0.81,475580482.71
002156,通富微电,72.97,78.56,71.43,71.52,75.39,-5.13,21114037308.55
002179,中航光电,39.69,40.7,38.5,38.71,39.48,-1.95,1729959674.19
002185,华天科技,19.75,20.54,19.4,20.15,18.67,7.93,24447552827.9
002202,金风科技,24.67,24.96,23.45,23.6,24.51,-3.71,3325138800.85
002230,科大讯飞,49.24,50.99,48.7,50.25,49.25,2.03,5435962110.98
002241,歌尔股份,27.28,28.98,27.0,28.27,27.3,3.55,11191682664.54
002281,光迅科技,202.0,213.72,200.1,202.7,206.72,-1.94,11585867348.29
002311,海大集团,47.12,47.2,46.14,46.43,47.1,-1.42,320097331.26
002352,顺丰控股,35.75,36.0,35.36,35.73,35.93,-0.56,786883451.06
002353,杰瑞股份,138.0,144.75,138.0,141.46,134.05,5.53,3490177897.6
002371,北方华创,675.0,692.0,650.6,654.77,670.25,-2.31,9316824886.55
002379,宏桥控股,22.45,22.84,21.5,21.65,22.45,-3.56,909084506.83
002384,东山精密,216.78,234.0,212.6,223.37,221.2,0.98,19508633553.92
002409,雅克科技,125.0,127.48,117.3,118.41,123.21,-3.9,3757295650.63
002415,海康威视,31.92,32.54,31.46,31.65,32.0,-1.09,1857668919.6
002428,云南锗业,81.85,85.77,80.13,81.68,83.1,-1.71,6781283003.67
002460,赣锋锂业,75.25,77.0,73.08,73.3,75.0,-2.27,3694737218.09
002463,沪电股份,130.21,134.5,127.1,128.29,133.36,-3.8,13177325851.75
002466,天齐锂业,66.47,67.8,64.2,64.48,66.4,-2.89,3931337331.4
002475,立讯精密,72.15,74.29,70.69,71.59,72.45,-1.19,11955068270.48
002484,江海股份,67.6,67.6,67.6,67.6,61.45,10.01,946820336.8
002493,荣盛石化,11.6,11.71,11.31,11.53,11.74,-1.79,441744249.24
002594,比亚迪,96.0,97.27,94.66,95.22,96.55,-1.38,3467882770.14
002600,领益智造,15.75,16.1,15.3,15.52,15.82,-1.9,3341401596.79
002602,世纪华通,14.99,15.46,14.74,14.82,15.0,-1.2,1526140187.79
002648,卫星化学,23.92,24.12,23.45,23.75,23.92,-0.71,847878968.59
002653,海思科,49.81,51.47,49.59,50.83,50.01,1.64,178656186.6
002709,天赐材料,52.66,55.17,52.66,53.46,51.99,2.83,5767777409.98
002714,牧原股份,38.21,38.25,37.5,37.76,38.71,-2.45,1550980157.03
002736,国信证券,10.23,10.33,10.08,10.13,10.24,-1.07,246242321.36
002816,*ST和科,25.68,25.89,24.96,25.4,25.5,-0.39,71735466.23
002837,英维克,97.5,99.34,94.11,95.02,98.57,-3.6,4588065884.79
002851,麦格米特,137.89,145.38,135.0,135.86,137.99,-1.54,4570071864.91
002916,深南电路,410.15,418.0,390.01,396.05,419.5,-5.59,7711739455.58
002938,鹏鼎控股,110.2,113.2,105.18,105.91,116.0,-8.7,7878923583.58
003816,中国广核,4.61,4.61,4.47,4.5,4.61,-2.39,477189595.5
159516,半导体设备ETF国泰,1.313,1.337,1.258,1.263,1.312,-3.73,3926852527.804
159558,半导体设备ETF易方达,3.077,3.133,2.953,2.961,3.081,-3.89,1130319155.27
300014,亿纬锂能,63.8,66.45,63.8,64.73,63.36,2.16,5679047362.0
300015,爱尔眼科,9.02,9.29,8.95,9.19,9.07,1.32,890764302.0
300033,同花顺,239.75,246.85,238.05,238.99,241.91,-1.21,4935967246.0
300054,鼎龙股份,79.02,79.24,73.38,73.4,79.55,-7.73,3708450107.0
300059,东方财富,19.8,20.19,19.58,19.61,20.05,-2.19,6461372004.0
300124,汇川技术,79.85,80.43,77.79,78.1,80.88,-3.44,4018721157.0
300136,信维通信,113.7,114.99,107.01,111.98,110.33,1.5,10191817250.0
300223,北京君正,172.25,175.98,158.5,160.01,149.6,6.96,14016018419.0
300274,阳光电源,182.6,191.71,180.82,184.09,178.99,2.85,21187475247.0
300285,国瓷材料,50.5,53.15,48.36,48.93,49.65,-1.45,4722820716.0
300308,中际旭创,1090.0,1147.0,1088.67,1111.37,1103.0,0.76,28064034996.0
300394,天孚通信,403.95,444.64,401.83,428.61,406.76,5.37,22153139734.0
300408,三环集团,119.03,129.28,119.03,122.99,116.93,5.18,9754014309.0
300433,蓝思科技,38.1,41.0,37.45,40.28,38.48,4.68,8463095932.0
300442,润泽科技,87.81,88.56,84.0,84.47,89.01,-5.1,4700367389.0
300475,香农芯创,203.5,204.99,191.87,192.72,194.93,-1.13,9006945912.0
300476,胜宏科技,385.88,402.6,376.89,379.3,392.95,-3.47,22755821445.0
300498,温氏股份,13.9,13.96,13.57,13.62,13.88,-1.87,618188255.0
300502,新易盛,690.53,715.0,683.83,695.0,700.0,-0.71,24509321994.0
300555,ST路通,13.6,13.82,13.22,13.4,13.72,-2.33,25234908.0
300567,精测电子,215.0,229.86,209.57,209.79,218.01,-3.77,2940827617.0
300604,长川科技,234.0,236.0,219.16,220.2,235.1,-6.34,7805080599.0
300620,光库科技,249.22,273.5,245.13,259.84,252.98,2.71,5289613151.0
300661,圣邦股份,119.8,127.77,117.04,119.39,116.66,2.34,3761924419.0
300666,江丰电子,195.0,197.99,182.24,183.4,197.09,-6.95,3116623253.0
300750,宁德时代,413.92,428.9,411.29,414.8,402.5,3.06,22373358897.0
300751,迈为股份,291.01,293.37,268.88,269.65,290.2,-7.08,3634652300.0
300757,罗博特科,625.0,668.88,625.0,633.01,597.0,6.03,7115485434.0
300760,迈瑞医疗,152.8,155.68,150.1,154.0,153.15,0.56,1668289244.0
300857,协创数据,260.84,261.98,243.08,246.02,258.01,-4.65,5970317380.0
300999,金龙鱼,26.22,27.34,25.93,27.02,26.41,2.31,481994129.0
301165,锐捷网络,68.63,70.58,66.0,66.54,68.56,-2.95,820464270.0
301200,大族数控,280.0,309.49,271.0,303.0,285.36,6.18,2703426598.0
301217,铜冠铜箔,100.0,106.6,95.0,101.92,102.45,-0.52,3682499868.0
301308,江波龙,565.16,585.99,546.0,551.59,538.95,2.35,14357021419.0
301377,鼎泰高科,326.94,354.98,322.01,347.08,327.23,6.07,3109919628.0
301511,德福科技,110.99,111.68,103.6,105.3,107.32,-1.88,3452331942.0
301526,国际复材,22.1,22.79,21.32,21.58,22.8,-5.35,3538366771.0
301666,大普微-UW,750.0,784.9,725.0,733.17,713.0,2.83,4894613606.0
302132,中航成飞,63.0,63.32,61.0,61.7,63.21,-2.39,444489243.0
589130,科创芯片ETF易方达,1.511,1.544,1.46,1.468,1.511,-2.85,245651808.0
600000,浦发银行,9.29,9.54,9.26,9.43,9.27,1.73,1269924759.0
600010,包钢股份,2.47,2.48,2.37,2.38,2.48,-4.03,1814268099.0
600011,华能国际,7.49,7.77,7.47,7.71,7.51,2.66,1553260637.0
600015,华夏银行,6.75,6.76,6.63,6.68,6.75,-1.04,501373429.0
600016,民生银行,3.52,3.55,3.49,3.49,3.52,-0.85,758341329.0
600018,上港集团,5.08,5.1,5.02,5.04,5.08,-0.79,230359162.0
600019,宝钢股份,6.05,6.07,5.94,6.03,6.04,-0.17,532317235.0
600023,浙能电力,6.03,6.11,5.96,6.0,6.08,-1.32,547257403.0
600025,华能水电,9.44,9.65,9.43,9.62,9.5,1.26,325434229.0
600026,中远海能,21.16,21.38,20.0,20.3,21.23,-4.38,1429374805.0
600028,中国石化,4.86,4.86,4.73,4.83,4.87,-0.82,1780949983.0
600029,南方航空,5.55,5.58,5.45,5.47,5.6,-2.32,654060803.0
600030,中信证券,26.18,26.41,25.53,25.77,26.21,-1.68,4543590565.0
