代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.15,11.32,11.13,11.27,11.15,1.08,1292756712.0
000010,*ST美丽,3.78,3.97,3.73,3.87,3.8,1.84,147146338.0
000021,深科技,27.01,27.09,25.5,25.65,26.67,-3.82,1647996538.0
000063,中兴通讯,32.79,32.91,31.92,32.05,32.99,-2.85,1715197281.0
000100,TCL科技,4.29,4.3,4.18,4.2,4.32,-2.78,1521952172.0
000166,申万宏源,4.73,4.73,4.66,4.67,4.74,-1.48,335722640.0
000301,东方盛虹,10.88,11.11,10.81,11.04,10.89,1.38,259293583.0
000333,美的集团,76.85,77.84,76.58,77.37,76.84,0.69,2523387318.0
000338,潍柴动力,25.4,25.8,25.13,25.35,25.3,0.2,2104701953.0
000408,藏格矿业,82.1,83.21,80.88,82.25,82.18,0.09,1019192014.0
000425,徐工机械,10.48,10.48,10.15,10.3,10.52,-2.09,848521372.0
000538,云南白药,55.61,56.96,55.5,56.78,55.57,2.18,769457672.0
000568,泸州老窖,105.49,106.89,105.22,105.96,106.26,-0.28,474937782.0
000617,中油资本,9.82,10.21,9.81,9.92,9.89,0.3,2537199849.0
000630,铜陵有色,5.97,5.97,5.78,5.83,5.98,-2.51,1128622422.0
000636,风华高科,19.39,19.4,18.41,18.62,19.52,-4.61,725162637.0
000651,格力电器,38.0,38.01,37.7,37.85,38.02,-0.45,743233958.0
000657,中钨高新,48.0,48.16,45.55,46.17,48.87,-5.52,2524955532.0
000725,京东方Ａ,4.01,4.01,3.93,3.95,4.01,-1.5,1548237928.0
000776,广发证券,18.34,18.34,17.82,17.99,18.43,-2.39,820965572.0
000792,盐湖股份,36.1,37.38,35.61,36.68,36.23,1.24,3176135775.0
000807,云铝股份,32.25,33.6,32.0,32.67,31.82,2.67,2302921628.0
000838,*ST发展,2.19,2.19,2.08,2.09,2.19,-4.57,48662515.0
000858,五 粮 液,104.0,105.26,103.88,105.0,104.39,0.58,1589237202.0
000895,双汇发展,28.06,28.85,28.05,28.65,28.1,1.96,304614072.0
000938,紫光股份,25.05,25.15,24.02,24.2,25.29,-4.31,2087194723.0
000958,电投产融,6.27,6.3,6.19,6.21,6.27,-0.96,176219336.0
000977,浪潮信息,58.01,58.37,56.26,56.65,58.48,-3.13,1721460183.0
000988,华工科技,104.05,105.4,99.87,100.34,104.74,-4.2,6052846908.0
001280,中国铀业,81.41,82.27,80.2,81.15,81.54,-0.48,500882148.0
001289,龙源电力,16.16,16.41,15.63,16.25,16.19,0.37,309178507.0
001309,德明利,378.88,379.6,358.2,360.15,371.98,-3.18,6941387994.0
001389,广合科技,120.88,121.0,115.0,115.79,120.35,-3.79,770464605.0
002001,新 和 成,34.34,34.98,33.94,34.59,34.34,0.73,1357305385.0
002008,大族激光,63.9,64.23,60.89,61.71,64.1,-3.73,1438698072.0
002027,分众传媒,6.6,6.6,6.48,6.5,6.6,-1.52,442265552.0
002028,思源电气,208.0,213.03,207.01,209.6,209.0,0.29,1750918721.0
002049,紫光国微,67.4,67.4,65.42,65.9,67.4,-2.23,753353061.0
002050,三花智控,43.3,43.83,42.69,42.81,43.59,-1.79,2505347307.0
002080,中材科技,41.17,41.29,39.13,39.52,41.17,-4.01,1064259159.0
002102,ST能特,3.1,3.19,3.0,3.0,3.33,-9.91,507080261.0
002142,宁波银行,30.58,30.76,30.35,30.45,30.63,-0.59,461169263.0
002156,通富微电,42.41,42.41,40.5,40.77,42.41,-3.87,1586530289.0
002179,中航光电,33.88,34.08,33.2,33.26,34.1,-2.46,512746821.0
002185,华天科技,11.93,11.93,11.43,11.55,11.93,-3.19,787990276.0
002202,金风科技,25.4,25.69,23.9,24.01,25.42,-5.55,5765785963.0
002230,科大讯飞,46.71,46.71,45.78,45.88,47.01,-2.4,1160380935.0
002241,歌尔股份,22.7,23.08,22.47,22.56,22.8,-1.05,1167971252.0
002281,光迅科技,85.81,88.45,83.4,83.9,86.98,-3.54,3694611193.0
002311,海大集团,50.66,53.68,50.58,53.02,50.79,4.39,640569298.0
002352,顺丰控股,38.11,38.35,37.75,38.14,38.09,0.13,987990120.0
002353,杰瑞股份,103.44,110.45,103.44,108.0,100.41,7.56,4335236644.0
002371,北方华创,450.59,451.8,435.22,438.0,450.53,-2.78,3301989550.0
002379,宏桥控股,27.7,28.92,27.63,27.9,27.63,0.98,590717529.0
002384,东山精密,107.05,109.8,104.8,106.25,109.0,-2.52,4723640778.0
002409,雅克科技,79.56,80.0,76.68,77.23,79.56,-2.93,685567754.0
002415,海康威视,30.72,30.86,30.2,30.4,30.72,-1.04,737731057.0
002428,云南锗业,48.01,49.61,46.11,47.5,49.9,-4.81,3331651518.0
002460,赣锋锂业,77.3,81.77,76.3,79.93,77.31,3.39,7246898783.0
002463,沪电股份,79.0,79.1,75.89,76.27,79.29,-3.81,4069530948.0
002466,天齐锂业,55.45,57.7,54.62,56.17,55.45,1.3,2970103427.0
