代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.47,10.59,10.41,10.42,10.51,-0.86,1136742126.47
000021,深科技,52.8,54.27,52.0,53.2,50.27,5.83,11922396829.76
000063,中兴通讯,37.91,38.8,37.31,38.44,37.42,2.73,8923520040.33
000100,TCL科技,5.07,5.34,5.02,5.34,4.85,10.1,11902149516.73
000166,申万宏源,4.48,4.65,4.44,4.6,4.5,2.22,903705333.47
000301,东方盛虹,11.91,11.94,11.44,11.54,12.03,-4.07,280382533.43
000333,美的集团,76.64,78.37,76.2,76.5,76.63,-0.17,3173689872.16
000338,潍柴动力,29.79,31.29,28.9,28.97,29.69,-2.43,3559701610.87
000408,藏格矿业,71.0,71.67,69.6,70.1,73.2,-4.23,1445761582.45
000425,徐工机械,8.35,8.64,8.18,8.24,8.33,-1.08,1512483889.02
000538,云南白药,47.48,47.69,46.64,47.15,47.63,-1.01,499966548.82
000568,泸州老窖,76.46,79.66,76.25,78.38,76.87,1.96,1362651598.48
000617,中油资本,6.96,7.14,6.88,7.04,7.01,0.43,725757264.9
000630,铜陵有色,6.74,6.87,6.63,6.68,6.94,-3.75,3292808006.64
000636,风华高科,73.1,79.62,71.0,79.62,72.38,10.0,11175159673.03
000651,格力电器,37.06,37.65,36.97,37.16,37.11,0.13,2133144794.11
000657,中钨高新,101.0,107.58,98.0,105.68,100.08,5.6,10708709613.54
000725,京东方Ａ,7.33,7.67,7.14,7.52,7.07,6.36,27560399328.75
000776,广发证券,22.55,23.62,22.25,23.14,22.66,2.12,4369694658.47
000792,盐湖股份,30.98,31.45,29.92,30.23,31.34,-3.54,3190675394.1
000807,云铝股份,23.57,24.32,23.2,23.59,24.64,-4.26,2485874417.88
000838,*ST发展,1.64,1.66,1.56,1.59,1.58,0.63,60509035.58
000858,五 粮 液,73.05,75.68,72.9,75.0,73.3,2.32,3656493221.54
000895,双汇发展,22.57,22.92,22.33,22.67,22.57,0.44,328223618.15
000938,紫光股份,27.61,28.57,27.06,28.39,27.66,2.64,5366366377.22
000958,电投产融,5.73,5.74,5.6,5.62,5.73,-1.92,171794659.86
000977,浪潮信息,64.99,69.08,63.75,68.57,64.8,5.82,7383206608.62
000988,华工科技,168.78,174.34,165.4,173.58,167.89,3.39,10442079151.64
001280,中国铀业,69.44,69.44,67.86,68.34,70.0,-2.37,521248665.99
001289,龙源电力,16.19,16.2,15.94,16.03,16.2,-1.05,84301516.24
001309,德明利,830.0,891.0,829.19,891.0,810.0,10.0,17667610897.16
001389,广合科技,186.0,201.65,180.56,200.8,184.0,9.13,2586551767.52
