代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,11.07,11.1,11.02,11.06,11.07,-0.09,664140162.0
000010,*ST美丽,3.62,3.69,3.54,3.62,3.62,0.0,100268065.0
000021,深科技,28.47,29.09,28.34,28.69,28.84,-0.52,1582554685.0
000063,中兴通讯,37.16,37.85,37.12,37.58,37.27,0.83,2629858792.0
000100,TCL科技,4.89,4.9,4.79,4.83,4.9,-1.43,1960877973.0
000166,申万宏源,5.11,5.12,5.09,5.1,5.11,-0.2,320628967.0
000301,东方盛虹,13.0,13.0,12.47,12.76,13.0,-1.85,434958516.0
000333,美的集团,79.21,80.28,78.88,80.19,79.16,1.3,2442130413.0
000338,潍柴动力,25.82,26.21,25.3,25.89,25.74,0.58,2487122410.0
000408,藏格矿业,85.18,85.47,84.15,85.04,84.87,0.2,718530711.0
000425,徐工机械,11.86,11.99,11.66,11.95,11.86,0.76,1031322820.0
000538,云南白药,57.33,57.47,57.01,57.25,57.33,-0.14,363599493.0
000568,泸州老窖,121.0,121.0,117.6,118.19,121.29,-2.56,1522683319.0
000617,中油资本,8.96,8.97,8.88,8.89,8.97,-0.89,362867707.0
000630,铜陵有色,7.22,7.3,7.08,7.11,7.21,-1.39,2905218340.0
000636,风华高科,21.2,21.89,21.14,21.24,21.1,0.66,1478175276.0
000651,格力电器,38.62,38.83,38.54,38.8,38.62,0.47,898718548.0
000657,中钨高新,47.63,48.57,46.9,47.61,47.29,0.68,2786249879.0
000725,京东方Ａ,4.34,4.35,4.27,4.32,4.35,-0.69,1927873395.0
000776,广发证券,21.75,21.76,21.55,21.62,21.71,-0.41,407461876.0
000792,盐湖股份,32.91,33.25,32.62,32.94,32.95,-0.03,1308965714.0
000807,云铝股份,31.77,32.08,31.37,31.61,31.7,-0.28,1016856321.0
000838,*ST发展,2.73,2.75,2.66,2.69,2.73,-1.47,95026673.0
000858,五 粮 液,107.18,107.18,105.79,106.5,107.36,-0.8,1967153218.0
000895,双汇发展,26.62,26.85,26.55,26.71,26.62,0.34,197779796.0
000938,紫光股份,25.2,25.63,25.08,25.31,25.15,0.64,1113286247.0
000958,电投产融,6.49,6.5,6.44,6.45,6.49,-0.62,116657809.0
000977,浪潮信息,60.9,62.49,60.65,62.0,60.49,2.5,3089473413.0
000988,华工科技,76.5,78.6,76.37,76.43,76.94,-0.66,2313918287.0
001280,中国铀业,89.85,94.83,89.48,92.59,88.27,4.89,2534167790.0
001289,龙源电力,15.56,15.58,15.48,15.51,15.55,-0.26,51131184.0
001309,德明利,238.06,239.86,234.68,237.55,240.98,-1.42,1455191109.0
001389,广合科技,100.85,102.26,99.5,101.65,100.62,1.02,520774702.0
002001,新 和 成,29.83,30.28,29.7,29.95,29.83,0.4,1154679288.0
002008,大族激光,50.11,50.47,49.52,50.21,50.25,-0.08,960646156.0
002027,分众传媒,7.3,7.54,7.3,7.48,7.31,2.33,1488587566.0
002028,思源电气,202.08,210.88,197.6,208.0,202.0,2.97,2001815649.0
002049,紫光国微,77.99,78.93,77.55,77.94,78.0,-0.08,1162282190.0
002050,三花智控,51.58,53.9,51.15,53.3,51.58,3.33,9752072388.0
002080,中材科技,39.27,42.2,38.86,41.22,39.27,4.97,2208272706.0
002102,ST能特,3.46,3.51,3.43,3.48,3.47,0.29,113219698.0
002142,宁波银行,32.53,32.66,32.2,32.3,32.61,-0.95,672083638.0
002156,通富微电,48.9,49.29,48.08,48.16,48.84,-1.39,2935108497.0
002179,中航光电,34.5,34.67,34.06,34.57,34.8,-0.66,915461568.0
002185,华天科技,14.01,14.2,13.83,13.85,14.09,-1.7,1883146456.0
002202,金风科技,26.2,26.33,25.52,25.67,26.19,-1.99,3694226315.0
002230,科大讯飞,56.5,57.24,55.82,56.86,56.41,0.8,3506003301.0
002241,歌尔股份,26.35,26.75,26.34,26.62,26.46,0.6,1662820040.0
002281,光迅科技,70.05,73.33,69.96,70.89,70.05,1.2,2509793584.0
002311,海大集团,53.8,54.33,53.31,53.97,53.8,0.32,285065882.0
002352,顺丰控股,38.98,39.05,38.75,38.82,38.97,-0.38,657186134.0
002353,杰瑞股份,91.88,97.55,91.0,95.8,92.19,3.92,1607594988.0
002371,北方华创,487.95,487.95,480.3,482.9,484.0,-0.23,2155197317.0
002379,宏桥控股,30.08,31.08,29.9,30.92,30.0,3.07,348907274.0
002384,东山精密,75.03,78.7,74.8,77.03,74.91,2.83,3877531627.0
002409,雅克科技,90.2,90.98,88.98,90.02,90.39,-0.41,676111411.0
002415,海康威视,32.55,33.08,32.4,32.86,32.54,0.98,1720479925.0
002428,云南锗业,35.55,35.9,34.65,35.11,35.06,0.14,993225850.0
002460,赣锋锂业,65.0,65.39,64.11,65.03,65.17,-0.21,1296360127.0
002463,沪电股份,71.51,73.37,71.16,72.26,71.59,0.94,2988367943.0
002466,天齐锂业,50.16,50.53,49.75,50.19,50.35,-0.32,982739891.0
002475,立讯精密,51.69,51.98,51.37,51.69,51.72,-0.06,3859138594.0
002484,江海股份,29.28,30.8,29.12,29.85,29.28,1.95,773321775.0
002493,荣盛石化,14.64,14.99,14.4,14.83,14.77,0.41,697328004.0
002565,顺灏股份,17.96,18.1,16.47,16.55,18.3,-9.56,3323897844.0
002594,比亚迪,90.0,91.57,89.84,90.81,90.06,0.83,2434219975.0
002600,领益智造,15.13,15.4,15.12,15.3,14.98,2.14,2101083986.0
002602,世纪华通,19.28,19.44,18.85,19.04,19.28,-1.24,2366484757.0
002648,卫星化学,22.5,22.57,22.1,22.41,22.5,-0.4,829747907.0
002653,海思科,48.3,49.9,47.88,49.2,47.91,2.69,221988526.0
002709,天赐材料,41.14,41.43,40.75,40.91,41.35,-1.06,1140556651.0
002714,牧原股份,46.46,46.94,45.83,45.92,46.65,-1.56,1369389167.0
002736,国信证券,12.6,12.61,12.51,12.54,12.57,-0.24,227037094.0
002816,*ST和科,25.31,25.64,24.91,25.06,25.52,-1.8,74998097.0
002837,英维克,104.22,107.0,103.13,103.79,103.82,-0.03,3185928016.0
002851,麦格米特,119.25,119.59,115.83,117.91,118.9,-0.83,1239132651.0
002916,深南电路,247.0,254.74,246.5,246.69,246.05,0.26,2159323464.0
002938,鹏鼎控股,58.3,59.16,57.8,58.61,58.17,0.76,1300147496.0
003816,中国广核,3.92,3.93,3.9,3.9,3.92,-0.51,279906976.0
159516,半导体设备ETF国泰,1.827,1.843,1.81,1.822,1.825,-0.16,1001830183
159558,半导体设备ETF易方达,2.136,2.158,2.12,2.135,2.138,-0.14,143769552
300014,亿纬锂能,63.96,64.8,63.22,63.37,64.19,-1.28,1682325266.0
300015,爱尔眼科,10.7,10.75,10.63,10.7,10.74,-0.37,827177895.0
300024,机器人,17.61,17.8,17.52,17.66,17.59,0.4,429255110.0
300033,同花顺,353.69,356.5,348.23,349.59,353.69,-1.16,1885430998.0
300054,鼎龙股份,44.95,45.2,44.22,44.47,44.95,-1.07,505737723.0
300059,东方财富,22.92,23.09,22.85,22.89,22.95,-0.26,3491663909.0
300124,汇川技术,76.8,78.59,76.53,78.37,76.85,1.98,2522978404.0
300136,信维通信,81.5,81.8,77.01,78.8,82.15,-4.08,7329154291.0
300152,*ST动力,2.58,2.73,2.52,2.53,2.57,-1.56,217869363.0
