排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,视频媒体,BK1296,820.86,136.81,20.0,31764839000,6.41,1,0,芒果超媒,20.0
2,文字媒体,BK1298,2785.35,363.29,15.0,29788162000,16.51,2,0,掌阅科技,9.98
3,教育运营及其他,BK1556,989.23,97.57,10.94,12033129000,7.28,2,0,ST豆神,19.09
4,影视动漫制作,BK1299,3578.94,257.35,7.75,133349479000,7.74,14,0,欢瑞世纪,9.97
5,数字媒体,BK1221,6557.27,416.37,6.78,194058054000,7.94,15,0,芒果超媒,20.0
6,影视院线,BK1222,3461.99,217.06,6.69,169522564000,7.03,18,0,欢瑞世纪,9.97
7,其他数字媒体,BK1295,946.5,57.76,6.5,10612414000,16.17,2,0,风语筑,6.55
8,电视广播Ⅲ,BK1291,1259.44,71.61,6.03,127921431000,3.06,12,0,吉视传媒,9.83
9,电视广播Ⅱ,BK1219,1259.44,71.61,6.03,127921431000,3.06,12,0,吉视传媒,9.83
10,传媒,BK0486,9761.68,422.26,4.52,1447841568000,4.14,122,2,欢瑞世纪,9.97
11,其他黑色家电,BK1454,2784.66,117.63,4.41,37119130000,2.57,4,1,极米科技,8.86
12,氮肥,BK1432,2213.78,90.86,4.28,100224925000,6.9,4,2,赤天化,10.04
13,营销代理,BK1293,4540.51,183.67,4.22,220037554000,9.51,27,0,海看股份,19.99
14,大众出版,BK1289,1666.72,67.33,4.21,119979160000,1.84,17,1,荣信文化,19.98
15,图片媒体,BK1297,2904.5,113.14,4.05,12049931000,6.17,1,0,视觉中国,4.05
16,广告营销,BK1220,4756.36,183.29,4.01,299598496000,5.85,29,0,海看股份,19.99
17,门户网站,BK1294,3037.56,112.62,3.85,109842705000,5.03,9,0,昆仑万维,8.89
18,数字芯片设计,BK1331,25846.55,941.58,3.78,8076013824000,3.97,50,4,瑞芯微,10.0
19,机床工具,BK1395,1894.55,66.25,3.62,138440498000,2.41,18,1,海天精工,9.99
20,出版,BK1218,1865.8,64.99,3.61,235468226000,1.51,26,1,荣信文化,19.98
21,房产租赁经纪,BK1341,1432.85,49.71,3.59,18961042000,5.15,2,1,我爱我家,9.85
22,印制电路板,BK1340,12371.11,424.38,3.55,2791470912000,4.67,43,5,贤丰控股,10.08
23,安防设备,BK1445,5283.76,179.28,3.51,510872608000,1.67,24,2,力鼎光电,9.99
