代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.68,10.68,10.43,10.45,10.77,-2.97,1666328348.0
000010,*ST美丽,4.48,4.57,4.25,4.31,4.61,-6.51,262205611.0
000021,深科技,29.21,29.99,28.17,28.46,30.49,-6.66,2872876283.0
000063,中兴通讯,33.57,33.64,31.9,32.05,34.27,-6.48,3625221742.0
000100,TCL科技,4.34,4.35,4.18,4.2,4.43,-5.19,2331363737.0
000166,申万宏源,4.84,4.85,4.63,4.67,4.89,-4.5,628565296.0
000301,东方盛虹,10.3,10.64,10.16,10.22,10.65,-4.04,351746700.0
000333,美的集团,73.95,73.97,72.35,73.37,75.12,-2.33,3377621418.0
000338,潍柴动力,22.73,23.1,22.33,22.54,23.36,-3.51,2621067636.0
000408,藏格矿业,71.2,73.91,70.0,70.55,72.88,-3.2,2074406334.0
000425,徐工机械,10.2,10.34,9.99,10.06,10.41,-3.36,1154153102.0
000538,云南白药,56.06,56.11,54.68,54.94,56.74,-3.17,873133502.0
000568,泸州老窖,104.0,104.15,102.04,102.44,105.2,-2.62,890354463.0
000617,中油资本,9.7,10.69,9.56,10.2,9.92,2.82,4721996921.0
000630,铜陵有色,5.81,5.89,5.54,5.59,5.96,-6.21,2604271902.0
000636,风华高科,20.6,20.8,19.4,19.58,21.29,-8.03,1585874147.0
000651,格力电器,37.72,37.75,36.83,36.94,38.22,-3.35,2058913575.0
000657,中钨高新,48.5,50.0,47.2,47.76,50.09,-4.65,2668041672.0
000725,京东方Ａ,4.01,4.02,3.85,3.87,4.08,-5.15,3584773807.0
000776,广发证券,18.7,18.76,18.11,18.26,19.06,-4.2,1034494141.0
000792,盐湖股份,34.31,35.66,34.02,34.58,34.82,-0.69,3686875646.0
000807,云铝股份,27.0,28.16,26.93,27.3,28.38,-3.81,2132246258.0
000838,*ST发展,2.15,2.19,2.07,2.1,2.19,-4.11,70654229.0
000858,五 粮 液,101.4,101.78,100.04,100.23,102.4,-2.12,2064661956.0
000895,双汇发展,27.91,28.03,27.1,27.24,28.3,-3.75,616485378.0
000938,紫光股份,25.68,26.5,25.13,25.4,26.18,-2.98,2611554713.0
000958,电投产融,6.45,6.5,6.24,6.29,6.54,-3.82,374926285.0
000977,浪潮信息,58.26,58.44,55.66,55.73,59.5,-6.34,2608760061.0
000988,华工科技,111.3,118.08,111.3,113.34,116.08,-2.36,10955313748.0
001280,中国铀业,79.0,80.17,76.0,76.26,81.01,-5.86,999843911.0
001289,龙源电力,18.12,18.44,17.8,17.92,18.22,-1.65,204315286.0
001309,德明利,320.0,331.8,315.0,321.0,331.52,-3.17,4670664128.0
001389,广合科技,106.0,106.0,99.03,99.03,110.03,-10.0,1100511659.0
002001,新 和 成,33.5,34.85,32.78,34.62,34.25,1.08,2610655749.0
002008,大族激光,62.1,63.96,59.2,59.9,64.59,-7.26,2402878404.0
002027,分众传媒,6.56,6.57,6.31,6.39,6.65,-3.91,972629963.0
002028,思源电气,200.2,205.5,199.6,201.8,203.7,-0.93,2203359611.0
002049,紫光国微,69.0,69.0,66.41,66.48,70.36,-5.51,1273826792.0
002050,三花智控,43.8,44.95,42.72,43.0,44.23,-2.78,4297983577.0
002080,中材科技,40.54,41.17,38.9,39.04,41.54,-6.02,1695686428.0
002102,ST能特,3.1,3.14,2.99,3.0,3.21,-6.54,219312301.0
002142,宁波银行,30.27,30.34,29.3,29.49,30.58,-3.56,1021455771.0
002156,通富微电,43.34,43.97,41.28,41.58,44.34,-6.22,2859133374.0
002179,中航光电,32.82,33.3,32.38,32.58,33.53,-2.83,920283144.0
002185,华天科技,12.7,12.87,12.11,12.19,13.0,-6.23,1738873602.0
002202,金风科技,28.4,29.08,27.3,27.41,29.2,-6.13,6853876678.0
002230,科大讯飞,48.1,48.65,46.3,46.45,49.06,-5.32,2428440314.0
002241,歌尔股份,22.88,23.1,22.25,22.33,23.43,-4.69,1960592752.0
002281,光迅科技,80.04,82.89,78.5,79.01,83.08,-4.9,3591210686.0
002311,海大集团,54.4,54.44,51.2,51.96,54.87,-5.3,787898789.0
002352,顺丰控股,36.5,36.5,35.11,35.28,36.79,-4.1,1381223790.0
002353,杰瑞股份,94.45,97.3,92.79,93.8,96.16,-2.45,1838148211.0
002371,北方华创,461.5,462.0,443.0,444.39,468.72,-5.19,3490316139.0
002379,宏桥控股,25.44,26.35,24.82,24.95,27.0,-7.59,1336956761.0
002384,东山精密,110.27,113.9,104.9,105.23,116.06,-9.33,9080066784.0
002409,雅克科技,81.01,81.5,78.0,78.55,83.06,-5.43,1092127063.0
002415,海康威视,30.64,31.08,29.95,30.01,31.3,-4.12,1458279264.0
002428,云南锗业,43.0,44.5,40.06,40.6,43.46,-6.58,3451434954.0
002460,赣锋锂业,66.4,69.99,66.33,67.58,67.43,0.22,4894234848.0
002463,沪电股份,81.95,83.2,79.8,80.24,84.3,-4.82,6805091519.0
002466,天齐锂业,49.02,51.28,48.54,49.0,50.1,-2.2,2174574372.0
002475,立讯精密,47.53,47.75,45.95,46.3,48.22,-3.98,4757499917.0
002484,江海股份,27.11,27.53,26.1,26.38,27.94,-5.58,551133434.0
002493,荣盛石化,11.02,11.63,10.95,11.29,11.31,-0.18,1032283845.0
002565,顺灏股份,15.27,16.98,15.06,16.98,15.44,9.97,4713045707.0
002594,比亚迪,103.87,111.82,103.18,107.63,103.03,4.46,19284919429.0
002600,领益智造,13.1,13.18,12.57,12.65,13.4,-5.6,1676293379.0
002602,世纪华通,15.89,16.06,15.42,15.55,16.18,-3.89,1830254133.0
002648,卫星化学,25.87,26.56,25.32,25.67,25.65,0.08,1972815073.0
002653,海思科,50.48,50.5,48.65,49.21,51.03,-3.57,185222444.0
002709,天赐材料,42.04,44.99,42.04,43.29,42.8,1.14,4624371851.0
002714,牧原股份,48.5,48.57,44.76,45.2,49.45,-8.59,4257260911.0
002736,国信证券,11.53,11.59,11.16,11.21,11.8,-5.0,711507321.0
002816,*ST和科,21.16,21.59,21.08,21.08,22.19,-5.0,61006059.0
002837,英维克,100.66,102.4,97.6,98.0,105.0,-6.67,4333128623.0
002851,麦格米特,100.0,102.29,96.4,96.84,103.73,-6.64,1708758395.0
002916,深南电路,239.0,241.03,230.01,233.49,249.68,-6.48,2045600695.0
002938,鹏鼎控股,50.66,51.19,49.0,49.13,52.03,-5.57,1261227060.0
003816,中国广核,4.12,4.24,4.09,4.2,4.11,2.19,1747433866.0
159516,半导体设备ETF国泰,1.631,1.646,1.572,1.584,1.66,-4.58,1378600611
159558,半导体设备ETF易方达,1.935,1.935,1.844,1.855,1.948,-4.77,231088659
300014,亿纬锂能,70.0,73.4,70.0,71.13,70.8,0.47,8213857795.0
300015,爱尔眼科,9.87,9.88,9.56,9.6,9.98,-3.81,735169186.0
300024,机器人,15.5,15.58,14.66,14.71,15.5,-5.1,433677824.0
300033,同花顺,309.44,317.69,306.05,307.09,316.1,-2.85,3070324471.0
300054,鼎龙股份,44.41,44.86,41.83,42.11,45.57,-7.59,1378827100.0
300059,东方财富,19.78,20.05,19.56,19.61,20.21,-2.97,6221226088.0
300124,汇川技术,68.01,68.26,65.0,65.33,68.75,-4.97,2031251972.0
300136,信维通信,62.23,62.99,58.73,59.21,62.6,-5.42,3240778197.0
300152,*ST动力,2.27,2.35,2.23,2.26,2.31,-2.16,59383490.0
300223,北京君正,117.65,117.88,110.5,111.0,119.8,-7.35,3090490195.0
300274,阳光电源,175.0,179.46,167.01,168.54,173.6,-2.91,17690549736.0
