序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
11,300642,透景生命,20.35,19.99,3.39,431523.0,806847428.1,21.64,20.35,16.68,16.73,16.96,1.37,31.34,143.87,2.31,3302240104.0,2802308370.0,0.0,0.0,56.54,11.26
12,920087,秋乐种业,21.45,19.63,3.52,333151.0,668176294.52,30.34,21.84,16.4,16.4,17.93,1.17,20.31,-165.46,6.73,3543540000.0,3518789381.0,0.05,0.94,80.86,35.08
13,920273,一致魔芋,19.94,14.6,2.54,74051.0,143565731.91,18.56,20.51,17.28,17.28,17.4,3.87,10.8,44.75,3.22,2054575806.0,1367688668.0,0.0,-0.4,-9.36,-37.67
14,300792,壹网壹创,27.18,14.44,3.43,335529.0,900656429.35,19.49,28.5,23.87,24.04,23.75,8.1,15.67,48.72,2.17,6459660172.0,5821552404.0,-0.04,0.11,-13.33,-3.51
15,300399,天利科技,21.36,12.24,2.33,239187.0,505769225.02,20.18,22.84,19.0,19.04,19.03,2.49,12.11,163.53,8.33,4220736000.0,4220324286.0,0.0,0.0,15.46,-15.57
16,920964,润农节水,5.54,11.69,0.58,210575.0,117106126.91,22.18,5.99,4.89,4.9,4.96,2.4,14.26,-107.94,1.68,1447092320.0,818242693.0,0.18,0.54,4.92,-17.19
17,920826,盖世食品,9.78,11.14,0.98,115724.0,109222644.92,12.84,9.96,8.83,8.9,8.8,2.25,18.32,37.77,3.57,1374244661.0,617647616.0,0.0,1.77,-4.86,-26.08
18,300530,领湃科技,21.15,11.14,2.12,123535.0,252228723.02,13.82,21.48,18.85,18.9,19.03,1.74,7.18,-106.15,41.58,3636771137.0,3636771137.0,0.05,0.05,14.32,-20.79
19,920876,慧为智能,18.83,11.09,1.88,53237.0,95685338.19,16.22,19.47,16.72,16.88,16.95,3.84,13.56,932.87,4.76,1208521809.0,739044529.0,0.05,0.16,-17.19,-25.48
20,920533,骏创科技,20.17,10.95,1.99,53221.0,106311840.08,11.39,20.98,18.91,19.3,18.18,5.1,7.28,62.74,6.89,2637375306.0,1475175973.0,-0.05,0.25,-17.94,-36.23
21,301556,托普云农,68.88,10.92,6.78,54819.0,362425746.62,11.98,69.1,61.66,61.9,62.1,2.54,18.6,67.77,5.83,5874086400.0,2030582400.0,0.0,0.5,5.53,-29.58
22,920304,迪尔化工,11.7,10.59,1.12,130976.0,149487621.66,18.53,12.2,10.24,10.43,10.58,1.97,9.67,60.12,3.75,1983594600.0,1584529222.0,0.26,0.0,18.42,-13.33
23,920608,丰安股份,15.65,10.44,1.48,34536.0,53044262.14,16.3,16.17,13.86,13.86,14.17,2.39,7.16,25.81,1.95,974056000.0,754625597.0,-0.45,0.0,6.68,-14.99
24,688696,极米科技,83.3,10.4,7.85,40748.0,333028268.0,14.98,86.45,75.15,75.69,75.45,5.22,5.82,35.06,1.98,5832666000.0,5832666000.0,-0.08,-0.17,16.83,-24.51
25,920367,新赣江,27.98,10.24,2.6,82853.0,223000285.35,13.16,28.65,25.31,26.2,25.38,1.43,19.73,275.68,4.11,1982697775.0,1174952332.0,0.04,0.5,69.17,38.93
26,002514,*ST宝馨,2.06,10.16,0.19,499875.0,99704815.52,10.16,2.06,1.87,1.88,1.87,1.3,9.02,-18.15,-18.14,1483270584.0,1141301856.0,0.0,0.0,-46.49,-64.97
27,002425,凯撒文化,3.6,10.09,0.33,1024130.0,362100764.94,5.81,3.6,3.41,3.42,3.27,3.27,11.13,345.08,1.39,3443994238.0,3312669323.0,0.0,0.0,21.21,1.69
28,600828,茂业商业,4.37,10.08,0.4,163596.0,69808245.0,10.33,4.37,3.96,3.96,3.97,1.15,0.94,-20.08,1.15,7568763726.0,7566043991.0,0.0,0.0,-9.15,-25.17
29,600540,新赛股份,6.12,10.07,0.56,658290.0,402522876.0,2.16,6.12,6.0,6.11,5.56,3.52,11.32,14.22,7.6,3558026995.0,3558026995.0,0.0,0.0,35.4,33.92
30,000610,*ST西旅,7.43,10.07,0.68,260589.0,192372990.5,4.15,7.43,7.15,7.42,6.75,3.69,11.07,-15.04,-15.56,1759036904.0,1749796904.0,0.0,0.0,3.05,-40.37
31,002291,遥望科技,6.01,10.07,0.55,1126245.0,650672188.77,12.27,6.01,5.34,5.36,5.46,4.48,12.96,18.33,1.94,5575899822.0,5223442873.0,0.0,0.0,8.48,-5.95
32,002589,瑞康医药,3.5,10.06,0.32,1456938.0,491491528.12,10.69,3.5,3.16,3.18,3.18,1.37,10.67,236.48,0.99,5266486649.0,4779570418.0,0.0,0.0,27.74,8.7
33,000635,英 力 特,7.22,10.06,0.66,30866.0,22285338.64,0.0,7.22,7.22,7.22,6.56,0.71,0.84,-5.76,2.89,2845644758.0,2648439072.0,0.0,0.0,7.12,-18.79
34,600551,时代出版,9.08,10.06,0.83,1085089.0,976363286.0,5.09,9.08,8.66,8.73,8.25,7.26,16.0,15.26,1.03,6156741570.0,6156741570.0,0.0,0.0,29.16,14.65
35,601566,九牧王,9.42,10.05,0.86,156814.0,142921420.0,10.75,9.42,8.5,8.5,8.56,2.93,2.73,67.96,1.44,5413081953.0,5413081953.0,0.0,0.0,-13.74,-25.3
36,002295,精艺股份,10.62,10.05,0.97,220982.0,232531748.78,4.77,10.62,10.16,10.16,9.65,1.42,8.82,336.62,2.05,2661541920.0,2659533944.0,0.0,0.0,10.05,-20.27
37,605300,佳禾食品,10.73,10.05,0.98,81534.0,85592985.0,10.67,10.73,9.69,9.88,9.75,3.02,1.79,85.1,1.7,4875696946.0,4875696946.0,0.0,0.0,17.01,-6.94
38,002104,恒宝股份,12.28,10.04,1.12,402261.0,485144584.5,9.5,12.28,11.22,11.33,11.16,0.52,6.62,-94.97,4.13,8698539891.0,7461593813.0,0.0,0.0,8.67,-43.1
39,600130,波导股份,4.93,10.04,0.45,422026.0,198137063.0,10.49,4.93,4.46,4.47,4.48,2.03,5.63,503.86,4.07,3697500000.0,3697500000.0,0.0,0.0,4.45,17.66
40,600479,千金药业,13.37,10.04,1.22,1089107.0,1345867661.0,14.73,13.37,11.58,12.04,12.15,1.54,26.02,18.19,2.18,6580847914.0,5595440154.0,0.0,0.0,39.27,36.71
41,000998,隆平高科,9.97,10.04,0.91,904964.0,877988070.86,10.82,9.97,8.99,9.05,9.06,1.42,6.88,-26.86,2.22,14650397168.0,13111053944.0,0.0,0.0,22.03,6.97
42,600313,农发种业,7.9,10.03,0.72,918649.0,705583510.0,11.7,7.9,7.06,7.06,7.18,0.59,8.49,87.3,3.76,9174854355.0,8549369438.0,0.0,0.0,32.11,22.86
43,601086,国芳集团,10.09,10.03,0.92,302281.0,303981653.0,2.62,10.09,9.85,10.08,9.17,2.27,4.54,47.23,4.2,6719940000.0,6719940000.0,0.0,0.0,42.11,0.2
44,002721,金一文化,3.18,10.03,0.29,2238860.0,695212087.09,10.38,3.18,2.88,2.91,2.89,1.12,8.42,113.24,3.92,8456823996.0,8456823996.0,0.0,0.0,27.2,0.95
45,002084,海鸥住工,7.02,10.03,0.64,890110.0,624856995.36,0.0,7.02,7.02,7.02,6.38,18.47,13.81,-56.75,3.57,4535313401.0,4525333783.0,0.0,0.0,120.75,80.93
46,000713,国投丰乐,7.14,10.02,0.65,730371.0,507614180.5,10.32,7.14,6.47,6.49,6.49,2.31,11.89,-91.33,1.84,5699287044.0,4384066957.0,0.0,0.0,23.53,8.35
47,600967,内蒙一机,12.19,10.02,1.11,685153.0,815818083.0,10.65,12.19,11.01,11.05,11.08,4.42,4.03,60.32,1.73,20744876991.0,20744876991.0,0.0,0.0,5.0,-27.01
48,600272,开开实业,20.09,10.02,1.83,496045.0,950231454.0,11.66,20.09,17.96,18.26,18.26,0.94,31.0,118.71,6.64,5276677575.0,3214400000.0,0.0,1.01,82.64,47.5
49,000711,京蓝科技,6.48,10.02,0.59,1182060.0,748389630.04,9.0,6.48,5.95,5.99,5.89,0.92,5.02,128.96,26.21,19138662005.0,15273456293.0,0.0,0.0,18.68,278.95
50,600354,敦煌种业,9.12,10.01,0.83,1278393.0,1120564320.0,10.01,9.12,8.29,8.29,8.29,1.05,24.22,16.64,5.69,4813554970.0,4813554970.0,0.0,0.0,71.43,40.96
51,600371,万向德农,13.96,10.01,1.27,456181.0,628098313.0,5.99,13.96,13.2,13.61,12.69,1.74,15.59,147.97,7.85,4084388880.0,4084388880.0,0.0,0.0,95.24,61.95
52,600830,香溢融通,9.23,10.01,0.84,148279.0,133899067.0,10.13,9.23,8.38,8.39,8.39,2.72,3.26,39.45,1.84,4193398955.0,4193398955.0,0.0,0.0,17.73,-3.35
53,002955,鸿合科技,39.12,10.01,3.56,79705.0,302573869.1,10.32,39.12,35.45,35.56,35.56,1.85,3.88,408.63,2.89,9257353357.0,8045282906.0,0.0,0.0,42.1,29.24
54,002945,华林证券,16.04,10.01,1.46,543885.0,856969748.45,10.84,16.04,14.46,14.54,14.58,3.2,2.01,83.98,5.88,43308000000.0,43308000000.0,0.0,0.0,18.9,5.04
55,002703,浙江世宝,18.24,10.01,1.66,773074.0,1352657712.12,10.86,18.24,16.44,16.64,16.58,1.0,13.19,72.33,7.05,15004814684.0,10689516870.0,0.0,0.0,11.56,-11.2
56,603221,爱丽家居,30.55,10.01,2.78,90187.0,272920542.0,4.47,30.55,29.31,29.52,27.77,0.53,3.72,-96.17,4.78,7401348500.0,7401348500.0,0.0,0.0,150.82,133.74
57,603293,埃泰克,39.45,10.01,3.59,51360.0,197721176.0,9.84,39.45,35.92,36.0,35.86,4.93,14.63,37.82,2.4,7065126458.0,1384557359.0,0.0,0.0,-5.46,17.8
58,603123,翠微股份,10.44,10.01,0.95,534224.0,546734823.0,9.8,10.44,9.51,9.58,9.49,1.26,8.19,-57.88,5.25,8338810783.0,6809760908.0,0.0,0.0,13.73,-37.89
59,002107,沃华医药,7.37,10.0,0.67,443606.0,312204328.43,11.34,7.37,6.61,6.7,6.7,1.95,7.76,31.48,6.65,4254034752.0,4211191402.0,0.0,0.0,24.28,23.24
60,000721,西安饮食,7.59,10.0,0.69,552967.0,412805352.25,9.86,7.59,6.91,6.95,6.9,2.17,10.79,-41.64,41.96,4356009598.0,3888814738.0,0.0,0.0,21.83,-15.2
61,003040,楚天龙,19.58,10.0,1.78,939378.0,1751302545.29,11.63,19.58,17.51,17.86,17.8,0.97,20.56,-72.67,6.52,9029042332.0,8945128052.0,0.0,0.0,60.23,-5.27
62,603376,大明电子,28.48,10.0,2.59,49995.0,139685538.0,8.69,28.48,26.23,26.38,25.89,2.74,15.62,174.53,6.65,11392028480.0,911382784.0,0.0,0.0,7.96,-22.52
63,000560,我爱我家,3.19,10.0,0.29,8686117.0,2721501093.91,7.24,3.19,2.98,3.05,2.9,4.24,37.08,46.5,0.8,7514047715.0,7473175100.0,0.0,0.0,29.67,9.25
64,002882,金龙羽,23.77,10.0,2.16,195564.0,458236567.54,9.9,23.77,21.63,21.96,21.61,1.29,7.92,134.02,4.87,10290033000.0,5870953203.0,0.0,0.0,17.73,-20.92
65,000596,古井贡酒,100.88,10.0,9.17,77306.0,760872745.76,10.23,100.88,91.5,91.88,91.71,2.15,1.89,12.32,2.14,53325168000.0,41219568000.0,0.0,0.0,21.47,-21.31
66,000536,华映科技,3.96,10.0,0.36,1802917.0,686534872.51,10.0,3.96,3.6,3.62,3.6,1.75,6.53,-12.17,20.3,10953489900.0,10941806763.0,0.0,0.0,0.0,-18.85
67,002349,精华制药,8.36,10.0,0.76,900205.0,715408000.16,11.97,8.36,7.45,7.48,7.6,2.36,11.06,25.52,2.46,6948232655.0,6806552391.0,0.0,0.0,28.62,16.6
68,603533,掌阅科技,24.85,10.0,2.26,504683.0,1249874133.0,3.32,24.85,24.1,24.7,22.59,2.71,11.5,-108.76,4.79,10906586350.0,10906586350.0,0.0,0.0,13.11,12.34
69,603207,小方制药,25.4,10.0,2.31,59609.0,148207910.0,10.35,25.4,23.01,23.09,23.09,2.58,10.92,19.47,3.55,4109302475.0,1386914828.0,0.0,0.0,15.56,-10.09
70,603721,中广天择,21.01,10.0,1.91,48559.0,102022900.0,0.0,21.01,21.01,21.01,19.1,1.38,3.74,-106.64,5.75,2731300000.0,2731300000.0,0.0,0.0,7.03,9.71
71,000892,欢瑞世纪,4.73,10.0,0.43,130161.0,61566148.27,0.0,4.73,4.73,4.73,4.3,0.29,1.83,-16.14,9.18,4640037637.0,3362078343.0,0.0,0.0,25.13,-32.23
72,002855,捷荣技术,17.71,10.0,1.61,246498.0,434550201.0,2.55,17.71,17.3,17.4,16.1,2.5,10.01,-56.18,23.58,4364092568.0,4360684279.0,0.0,0.0,61.88,8.12
73,002041,登海种业,11.88,10.0,1.08,696934.0,799120335.95,11.67,11.88,10.62,10.77,10.8,0.71,7.92,105.57,2.82,10454400000.0,10454400000.0,0.0,0.0,44.17,24.53
74,603980,吉华集团,7.92,10.0,0.72,589464.0,464595909.0,4.44,7.92,7.6,7.66,7.2,1.52,8.71,58.06,1.39,5360520211.0,5360520211.0,0.0,0.0,45.59,61.96
75,000019,深粮控股,7.92,10.0,0.72,250309.0,193817809.39,11.25,7.92,7.11,7.17,7.2,0.74,6.01,40.8,1.84,9128079212.0,3296374543.0,0.0,0.0,27.33,15.96
76,600693,东百集团,10.24,9.99,0.93,448253.0,452469552.0,8.38,10.24,9.46,9.5,9.31,0.78,5.16,59.59,2.47,8907225559.0,8898076488.0,0.0,0.0,2.61,-42.41
77,002181,粤 传 媒,9.58,9.99,0.87,411775.0,387024750.23,8.96,9.58,8.8,8.88,8.71,1.69,3.63,-162.66,2.74,11122937307.0,10868865456.0,0.0,0.0,-38.47,11.92
78,600785,新华百货,12.66,9.99,1.15,580687.0,716662902.0,11.21,12.66,11.37,11.37,11.51,0.79,18.38,29.15,1.75,3999088807.0,3999088807.0,0.0,0.0,21.26,31.74
79,600318,新力金融,7.49,9.99,0.68,322183.0,233738082.0,10.72,7.49,6.76,6.78,6.81,1.92,6.28,62.64,3.46,3840329964.0,3840329964.0,0.0,0.0,17.95,-16.41
80,605179,一鸣食品,34.67,9.99,3.15,359596.0,1208595321.0,9.99,34.67,31.52,31.52,31.52,1.35,8.97,178.19,11.99,13902670000.0,13902670000.0,0.0,0.06,145.71,66.12
81,605188,国光连锁,14.98,9.99,1.36,298559.0,437708468.0,8.81,14.98,13.78,13.78,13.62,2.52,5.88,175.48,6.14,7606042570.0,7606042570.0,0.0,0.0,13.14,-22.7
82,000158,常山北明,13.88,9.98,1.26,941215.0,1266982944.66,10.06,13.88,12.61,12.63,12.62,5.24,5.92,-97.84,4.23,22188800087.0,22078133793.0,0.0,0.0,-0.22,-31.83
83,605068,明新旭腾,20.38,9.98,1.85,92454.0,183245747.0,9.07,20.38,18.7,18.7,18.53,2.15,5.7,-34.58,2.19,3305605328.0,3305605328.0,0.0,0.0,-0.15,-20.17
84,002172,澳洋健康,4.74,9.98,0.43,1402000.0,653856538.68,10.44,4.74,4.29,4.3,4.31,0.66,18.32,75.1,18.14,3629571386.0,3626767060.0,0.0,0.0,49.06,19.4
85,003005,竞业达,18.18,9.98,1.65,40514.0,73654633.8,0.0,18.18,18.18,18.18,16.53,0.53,3.02,-28.28,2.41,4206646402.0,2439659192.0,0.0,0.0,20.24,-10.53
86,605577,龙版传媒,11.68,9.98,1.06,257511.0,298788842.0,4.33,11.68,11.22,11.4,10.62,3.33,5.79,32.99,1.33,5191111118.0,5191111118.0,0.0,0.0,19.92,-9.53
87,001330,博纳影业,6.17,9.98,0.56,2423153.0,1425893105.0,10.52,6.17,5.58,5.71,5.61,3.15,20.84,-25.11,2.29,8480782131.0,7174767977.0,0.0,0.0,-11.73,-18.82
88,600121,郑州煤电,5.4,9.98,0.49,2434167.0,1273877320.0,12.63,5.4,4.78,4.8,4.91,2.23,19.98,-9.71,10.94,6579425005.0,6579425005.0,0.0,0.0,2.86,29.5
89,600127,金健米业,13.24,9.97,1.2,1388371.0,1769709616.0,9.88,13.24,12.05,12.05,12.04,0.53,21.63,-443.53,12.84,8497209806.0,8497209806.0,0.0,0.0,123.27,97.02
90,002015,协鑫能科,17.42,9.97,1.58,1403382.0,2369670291.15,10.8,17.42,15.71,15.84,15.84,0.9,8.65,25.8,2.29,28278314776.0,28278314776.0,0.0,0.0,-12.86,76.85
91,002696,百洋股份,7.28,9.97,0.66,182270.0,129349636.68,11.48,7.28,6.52,6.52,6.62,0.97,5.45,-15.25,1.97,2517090809.0,2433404923.0,0.0,0.0,31.65,3.7
92,600410,华胜天成,15.22,9.97,1.38,1363076.0,2011136812.0,8.82,15.22,14.0,14.26,13.84,3.77,12.43,-34.05,4.01,16688649075.0,16688649075.0,0.0,0.0,-10.99,-14.83
93,002395,双象股份,13.68,9.97,1.24,132201.0,174364365.24,10.21,13.68,12.41,12.44,12.44,2.3,4.93,22.59,2.29,3669099120.0,3669099120.0,0.0,0.0,-4.67,-17.24
94,002909,集泰股份,6.62,9.97,0.6,594463.0,363752117.47,14.29,6.62,5.76,6.28,6.02,4.91,15.63,-94.45,3.01,2581800000.0,2518429275.0,0.0,0.0,20.15,-2.79
95,605365,立达信,15.66,9.97,1.42,81363.0,125003856.0,10.6,15.66,14.15,14.23,14.24,1.07,1.62,56.32,2.11,7861521638.0,7861521638.0,0.0,0.0,-2.55,-40.34
96,002679,福建金森,12.91,9.97,1.17,61149.0,78943746.3,0.0,12.91,12.91,12.91,11.74,0.98,2.59,-112.05,4.08,3043609960.0,3043609960.0,0.0,0.0,44.73,10.06
97,600103,青山纸业,4.19,9.97,0.38,7515033.0,3039426944.0,13.65,4.19,3.67,3.67,3.81,2.02,33.97,116.69,2.36,9389064070.0,9269658707.0,0.0,0.0,14.48,0.24
98,603021,*ST华鹏,5.96,9.96,0.54,133633.0,77016226.0,11.07,5.96,5.36,5.38,5.42,2.86,4.18,-12.76,-7.88,1906890497.0,1906890497.0,0.0,0.0,-17.68,27.62
99,600792,云煤能源,4.42,9.95,0.4,563341.0,241344884.0,10.95,4.42,3.98,4.01,4.02,2.14,5.08,-9.86,2.15,4905862312.0,4905862312.0,0.0,0.0,2.31,13.92
100,600892,大晟文化,4.86,9.95,0.44,80485.0,39115710.0,0.0,4.86,4.86,4.86,4.42,0.22,1.44,-34.99,-199.88,2718995954.0,2718292945.0,0.0,0.0,34.63,32.79
101,002470,金正大,2.32,9.95,0.21,1744434.0,392714913.59,10.43,2.32,2.1,2.11,2.11,1.01,5.31,-7.67,4.67,7623584361.0,7622929947.0,0.0,0.0,7.91,30.34
102,002769,普路通,7.85,9.94,0.71,178526.0,135682597.59,10.22,7.85,7.12,7.17,7.14,3.35,4.79,90.59,2.47,2930546724.0,2928130306.0,0.0,0.0,1.95,-33.08
103,000505,京粮控股,7.74,9.94,0.7,431732.0,328559545.19,10.94,7.74,6.97,6.98,7.04,0.47,6.52,350.24,1.96,5626594943.0,5123688443.0,0.0,0.0,38.46,-9.05
104,000564,供销大集,1.66,9.93,0.15,4767964.0,773429258.45,10.6,1.66,1.5,1.51,1.51,1.31,3.16,564.57,2.09,29976385168.0,25057500012.0,0.0,0.0,6.41,-33.6
105,300970,华绿生物,21.98,9.9,1.98,407050.0,879002264.18,14.2,22.86,20.02,20.2,20.0,1.19,33.23,37.83,2.14,3487958943.0,2692123874.0,0.0,0.23,8.28,42.08
106,920075,柏星龙,16.69,9.66,1.47,35127.0,56471207.58,12.09,16.84,15.0,15.09,15.22,3.68,10.0,89.36,2.81,1081762350.0,586298020.0,0.12,0.36,-14.5,-36.27
107,300550,和仁科技,14.91,9.63,1.31,232023.0,346159546.68,10.22,15.4,14.01,14.02,13.6,4.2,8.85,-61.94,3.52,3914771702.0,3911136943.0,-0.07,0.0,4.78,2.97
108,300079,数码视讯,5.26,9.58,0.46,1626190.0,828660628.32,11.88,5.37,4.8,4.87,4.8,5.99,12.58,165.29,1.84,7500907606.0,6796878141.0,0.0,0.0,6.91,-2.05
109,301256,华融化学,11.15,9.42,0.96,220529.0,241735201.45,12.76,11.48,10.18,10.29,10.19,7.29,4.59,86.41,3.13,5352000000.0,5352000000.0,-0.27,0.45,0.18,-17.35
110,300582,英飞特,13.13,9.14,1.1,274569.0,345870836.48,11.22,13.18,11.83,12.02,12.03,2.53,12.13,90.97,4.37,3919784087.0,2971491541.0,0.0,0.23,-8.82,-17.78
111,688338,赛科希德,32.75,9.13,2.74,39063.0,124658420.0,10.6,33.19,30.01,30.1,30.01,2.83,3.68,40.87,2.04,3476163600.0,3476163600.0,0.18,-0.06,36.69,27.78
112,300426,华智数媒,7.71,8.9,0.63,583306.0,428363004.99,12.57,7.84,6.95,7.05,7.08,2.83,14.58,40.76,22.57,3472451465.0,3084000000.0,0.0,-0.52,31.57,-0.13
113,300911,亿田智能,28.98,8.82,2.35,332562.0,938721856.49,15.43,30.11,26.0,26.0,26.63,2.34,19.41,-49.11,4.99,5313291413.0,4965558423.0,0.07,0.38,26.16,-12.97
114,920184,国源科技,12.69,8.74,1.02,65464.0,80641298.88,12.77,12.97,11.48,11.59,11.67,2.39,7.33,109.89,2.68,1671620934.0,1134078042.0,-0.08,-0.24,-2.53,-27.15
115,300380,安硕信息,32.19,8.6,2.55,108073.0,345117343.48,15.32,34.0,29.46,29.69,29.64,3.48,8.5,173.77,5.28,5250840880.0,4091591552.0,0.0,0.63,8.24,-22.0
116,300624,万兴科技,56.32,8.52,4.42,321134.0,1800086804.08,14.37,59.5,52.04,52.33,51.9,3.42,18.75,-78.92,11.32,10888701768.0,9643854725.0,0.0,0.11,2.29,-20.28
117,920245,威博液压,14.72,8.39,1.14,24562.0,35179259.89,9.13,14.77,13.53,13.69,13.58,2.71,4.62,30.3,2.87,1016757504.0,783020788.0,0.34,0.96,-11.16,-26.33
118,920212,智新电子,10.85,8.28,0.83,28263.0,29544982.79,10.38,10.88,9.84,10.02,10.02,4.23,5.48,234.05,2.71,1151185000.0,559884554.0,0.46,0.65,-6.38,-19.57
119,300386,飞天诚信,12.85,8.26,0.98,299640.0,383397146.43,16.51,13.72,11.76,11.81,11.87,1.35,11.65,-44.27,3.83,5371865400.0,3305118341.0,-0.39,0.31,23.92,-28.81
120,920169,七丰精工,22.39,8.22,1.7,65182.0,140216911.61,10.63,22.4,20.2,21.02,20.69,2.28,12.82,37.61,5.03,1809114015.0,1138343111.0,0.04,0.0,-12.71,-28.58
121,920006,晟楠科技,17.09,8.1,1.28,36415.0,61174354.71,10.63,17.18,15.5,15.8,15.81,4.64,7.62,1384.15,4.98,1543008248.0,816852644.0,-0.12,-0.29,-0.58,-36.16
122,300158,振东制药,5.64,8.05,0.42,634854.0,358748658.9,12.84,5.98,5.31,5.32,5.22,3.22,6.4,-30.18,1.72,5596589236.0,5593104765.0,0.0,0.0,11.46,-2.93
123,688297,中无人机,42.13,8.03,3.13,224724.0,933403742.0,9.59,42.64,38.9,38.97,39.0,4.45,3.33,258.88,5.13,28437750000.0,28437750000.0,-0.12,-0.24,-5.37,-11.9
124,920726,朱老六,18.03,7.96,1.33,67436.0,119351439.69,10.06,18.33,16.65,16.95,16.7,1.97,12.06,29.85,3.91,1826619300.0,1008119594.0,-0.28,-1.1,-0.28,-10.74
125,920471,美邦科技,13.22,7.92,0.97,53279.0,68732776.29,9.8,13.28,12.08,12.25,12.25,1.61,10.05,31.97,2.13,1099904000.0,701064625.0,-0.08,-0.08,7.57,5.0
126,920834,三维装备,10.12,7.89,0.74,36280.0,35811029.61,10.77,10.35,9.34,9.37,9.38,3.53,5.78,27.13,3.91,1214400051.0,635499963.0,0.3,0.0,-4.98,-33.42
127,688132,邦彦技术,15.44,7.75,1.11,77993.0,121342176.0,15.21,16.3,14.12,14.18,14.33,5.71,5.12,-11.28,2.11,2350357150.0,2350357150.0,-0.13,0.0,8.89,-16.18
128,920429,康比特,11.69,7.74,0.84,50203.0,57334655.06,8.94,11.85,10.88,10.95,10.85,1.55,4.42,30.55,1.74,1455124440.0,1326819571.0,0.0,0.26,3.73,-22.84
129,300087,ST荃银,6.32,7.67,0.45,450413.0,281678086.84,11.93,6.48,5.78,5.78,5.87,1.7,5.06,-54.01,3.67,5987136666.0,5623954188.0,0.0,0.0,-9.97,-45.89
130,002385,大北农,3.53,7.62,0.25,3107430.0,1084027578.15,10.06,3.59,3.26,3.27,3.28,2.06,9.02,-11.17,2.2,15109713036.0,12156934549.0,0.0,0.0,10.31,-11.75
131,003032,传智教育,11.78,7.58,0.83,798178.0,908045584.96,9.68,11.8,10.74,10.88,10.95,1.28,28.06,68.87,3.95,4740831550.0,3351193342.0,0.08,0.77,84.06,84.93
132,920564,天润科技,14.3,7.52,1.0,24387.0,33941904.35,7.29,14.3,13.33,13.38,13.3,3.47,4.96,-19.43,5.44,1529018134.0,703400355.0,0.21,0.21,-28.18,-24.42
133,600722,金牛化工,18.06,7.5,1.26,1775688.0,3115145880.0,8.75,18.47,17.0,17.0,16.8,1.29,26.1,175.02,9.57,12286573349.0,12286573349.0,0.11,0.33,73.65,204.04
134,600598,北大荒,13.86,7.44,0.96,1094442.0,1495288425.0,8.6,14.07,12.96,13.01,12.9,1.79,6.16,-22.96,3.8,24638643539.0,24638643539.0,0.0,0.95,-1.91,-3.75
135,920010,凯添燃气,9.56,7.42,0.66,153265.0,148034892.44,12.25,10.25,9.16,9.25,8.9,3.04,8.8,57.81,3.2,2241820000.0,1665580035.0,0.31,0.1,-13.8,-12.69
