排名,板块名称,板块代码,最新价,涨跌额,涨跌幅,总市值,换手率,上涨家数,下跌家数,领涨股票,领涨股票-涨跌幅
1,教育运营及其他,BK1556,828.95,51.23,6.59,9864515000,5.35,2,0,ST豆神,12.92
2,铜,BK1615,4053.12,198.94,5.16,2011940240000,3.51,16,1,精艺股份,10.03
3,疫苗,BK1598,4378.61,173.46,4.12,184601452000,5.97,12,1,康希诺,20.0
4,粘胶,BK1416,1500.91,56.75,3.93,22575976000,2.74,3,0,吉林化纤,1.62
5,钾肥,BK1434,2402.25,90.23,3.9,340061552000,1.49,4,0,藏格矿业,4.71
6,钼,BK1623,1525.89,50.93,3.45,160424511000,2.97,3,0,金钼股份,4.44
7,铅锌,BK1614,2663.39,81.9,3.17,201991254000,4.09,11,0,新威凌,5.91
8,白银,BK1616,5757.67,175.54,3.14,129048206000,13.69,3,0,湖南白银,5.11
9,期货,BK1361,502.0,15.19,3.12,48987572000,2.44,4,0,南华期货,6.41
10,铁矿石,BK1371,1795.63,52.98,3.04,76153072000,2.58,5,0,大中矿业,4.79
11,证券Ⅲ,BK1366,140951.46,4124.69,3.01,3570611408000,1.43,49,0,锦龙股份,10.05
12,证券Ⅱ,BK0473,140951.46,4124.69,3.01,3570611408000,1.43,49,0,锦龙股份,10.05
13,冶钢原料,BK1228,3786.15,109.02,2.96,163448961000,1.32,9,0,鄂尔多斯,5.25
14,工业金属,BK1287,3415.42,96.81,2.92,3105608704000,3.04,53,5,精艺股份,10.03
15,冶钢辅料,BK1372,6091.51,169.99,2.87,87295888000,1.0,4,0,鄂尔多斯,5.25
16,公路货运,BK1487,4277.98,112.87,2.71,22790019000,1.87,4,0,龙洲股份,5.07
17,金融信息服务,BK1360,5203.66,135.89,2.68,39097177000,6.89,3,0,仁东控股,7.09
18,氮肥,BK1432,1962.66,50.67,2.65,92560565000,4.39,5,1,赤天化,9.97
19,酒店,BK1560,2386.01,60.64,2.61,45498763000,2.45,5,1,华天酒店,9.95
20,非银金融,BK1203,2451.57,62.13,2.6,7015148032000,1.24,78,1,锦龙股份,10.05
21,钴,BK1620,1083.02,26.51,2.51,28617264000,3.28,2,0,腾远钴业,2.86
22,其他种植业,BK1516,959.84,23.0,2.46,45348939000,5.16,4,1,海南橡胶,7.36
23,烘焙食品,BK1582,720.6,16.86,2.4,38895711000,1.76,7,2,元祖股份,6.47
24,大宗用纸,BK1544,1967.39,43.6,2.27,94537971000,2.05,11,1,太阳纸业,8.79
25,房地产综合服务,BK1342,1381.97,30.45,2.25,4015049000,2.07,1,0,珠江股份,2.25
26,保险Ⅲ,BK1358,1367.54,29.26,2.19,2924904432000,0.42,5,0,新华保险,2.73
27,保险Ⅱ,BK0474,1367.54,29.26,2.19,2924904432000,0.42,5,0,新华保险,2.73
28,镍,BK1622,4777.68,100.41,2.15,75684294000,3.0,1,0,华友钴业,2.15
29,造纸,BK1267,2525.84,52.99,2.14,166655211000,2.82,21,4,青山纸业,10.16
30,水泥制造,BK1464,2049.82,41.59,2.07,250639543000,0.85,14,0,西藏天路,6.44
31,血液制品,BK1597,4390.03,88.34,2.05,85146901000,1.06,5,0,卫光生物,7.41
32,特种纸,BK1545,2510.55,49.94,2.03,72117240000,4.52,10,3,青山纸业,10.16
33,光伏加工设备,BK1317,6712.23,133.14,2.02,224285680000,2.1,9,2,金辰股份,10.02
34,核力发电,BK1376,613.35,12.06,2.01,490341920000,0.52,3,0,中国广核,4.55
35,管材,BK1466,1886.44,35.52,1.92,34224960000,1.42,6,1,*ST顾地,5.98
36,酒店餐饮,BK1271,2268.01,42.31,1.9,57602667000,2.79,8,2,华天酒店,9.95
37,多元金融,BK0738,587.09,10.94,1.9,519632176000,1.41,24,1,仁东控股,7.09
38,资产管理,BK1364,3518.75,64.97,1.88,36898094000,1.11,4,0,海德股份,3.0
39,逆变器,BK1320,14578.41,267.43,1.87,452106912000,2.21,9,1,正泰电源,4.18
40,热力服务,BK1379,3176.7,57.43,1.84,130317497000,3.27,16,2,新中港,10.0
41,彩电,BK1453,4321.48,77.76,1.83,106502794000,1.21,3,1,海信视像,5.96
42,光伏发电,BK1375,3251.74,58.22,1.82,123388589000,2.17,13,0,芯能科技,6.04
43,风力发电,BK1374,2004.31,35.19,1.79,735346528000,0.93,16,0,立新能源,10.01
44,园林工程,BK1473,3533.81,61.48,1.77,46039164000,2.74,12,4,*ST美丽,7.19
45,院线,BK1300,575.53,9.89,1.75,35377551000,1.84,4,0,横店影视,3.49
46,金融控股,BK1359,2040.65,34.58,1.72,249299876000,1.31,8,1,浙江东方,2.9
47,半导体设备,BK1326,50157.43,844.83,1.71,2193063248000,2.51,17,8,超纯应材,7.5
48,磷肥及磷化工,BK1435,3101.42,51.5,1.69,197137426000,2.59,7,2,川金诺,4.13
49,农化制品,BK0731,1675.59,27.67,1.68,924438176000,2.6,53,9,新农股份,9.99
50,长材,BK1369,536.38,8.82,1.67,18217149000,0.84,3,0,三钢闽光,1.99
51,能源金属,BK1015,829.6,13.63,1.67,427041296000,4.01,11,0,盛新锂能,3.65
52,钢铁,BK0479,8076.03,128.98,1.62,851533424000,0.93,40,4,鄂尔多斯,5.25
53,卫浴制品,BK1541,647.93,10.32,1.62,31692451000,0.87,5,2,海鸥住工,10.11
54,产业地产,BK1344,2337.51,36.62,1.59,127018321000,1.34,11,2,市北高新,9.91
55,铝,BK1613,2702.72,41.3,1.55,891677200000,2.16,26,4,宜安科技,8.04
56,板材,BK1367,833.3,12.59,1.53,471864704000,0.83,17,1,本钢板Ｂ,3.23
57,电力,BK0428,19243.48,287.04,1.51,3940463408000,1.15,99,11,新中港,10.0
58,集成电路制造,BK1329,3598.37,53.43,1.51,1977268576000,1.68,5,3,华虹宏力,7.71
59,风电整机,BK1314,1429.99,21.17,1.5,144636794000,1.84,5,0,电气风电,2.55
60,电能综合服务,BK1373,3243.35,47.89,1.5,203464239000,1.29,12,3,郴电国际,9.95
61,焦煤,BK1494,1328.57,19.44,1.48,233041915000,1.76,8,2,上海能源,5.34
62,人工景区,BK1562,2769.81,40.48,1.48,32864660000,1.56,5,0,大连圣亚,3.03
63,水泥,BK0424,25933.55,368.99,1.44,280043584000,0.93,21,2,西藏天路,6.44
64,农商行Ⅲ,BK1612,468.44,6.58,1.42,267766176000,1.11,10,0,苏农银行,3.32
