代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.96,11.03,10.93,10.94,10.96,-0.18,981119838.0
000010,*ST美丽,3.57,3.58,3.45,3.52,3.58,-1.68,70557838.0
000021,深科技,29.16,30.55,28.5,30.28,29.44,2.85,3550166772.0
000063,中兴通讯,39.48,40.3,38.73,40.2,39.5,1.77,5030108051.0
000100,TCL科技,5.0,5.14,4.98,5.1,5.03,1.39,3372767285.0
000166,申万宏源,5.14,5.14,5.06,5.07,5.13,-1.17,673286042.0
000301,东方盛虹,12.31,12.86,12.18,12.46,12.3,1.3,641244867.0
000333,美的集团,76.4,77.1,75.92,76.1,76.35,-0.33,2493849777.0
000338,潍柴动力,24.05,24.92,23.9,24.01,24.32,-1.27,3661474754.0
000408,藏格矿业,94.24,96.04,89.48,90.0,94.87,-5.13,2524945259.0
000425,徐工机械,10.96,11.25,10.83,10.85,10.95,-0.91,1552821879.0
000538,云南白药,56.27,56.68,55.66,56.68,56.17,0.91,736477710.0
000568,泸州老窖,112.6,113.47,110.36,112.36,112.43,-0.06,1355367046.0
000617,中油资本,9.12,9.12,8.96,9.05,9.12,-0.77,617270694.0
000630,铜陵有色,7.52,8.06,7.21,7.59,7.55,0.53,9887248277.0
000636,风华高科,20.62,21.48,20.1,21.03,20.63,1.94,1267017983.0
000651,格力电器,39.1,39.3,38.89,38.91,39.07,-0.41,1802727726.0
000657,中钨高新,49.51,53.45,49.0,50.49,49.47,2.06,7492753168.0
000725,京东方Ａ,4.47,4.6,4.45,4.56,4.47,2.01,4981911620.0
000776,广发证券,22.66,22.83,22.32,22.51,22.71,-0.88,1179480977.0
000792,盐湖股份,35.6,36.39,34.6,35.14,35.92,-2.17,4343149900.0
000807,云铝股份,33.1,33.95,32.46,33.03,33.59,-1.67,2632716175.0
000838,*ST发展,2.85,2.88,2.77,2.82,2.88,-2.08,90460189.0
000858,五 粮 液,102.12,102.33,101.02,101.02,102.34,-1.29,2283721968.0
000895,双汇发展,25.71,25.89,25.6,25.61,25.71,-0.39,354734985.0
000938,紫光股份,25.93,26.17,25.29,25.88,26.0,-0.46,1777412778.0
000958,电投产融,6.66,6.68,6.56,6.66,6.66,0.0,197730519.0
000977,浪潮信息,65.01,65.02,62.01,63.85,65.84,-3.02,4147395420.0
000988,华工科技,77.8,78.96,75.5,78.19,77.74,0.58,3113651811.0
001280,中国铀业,96.0,98.15,89.02,91.4,98.89,-7.57,4777289500.0
001289,龙源电力,15.86,15.87,15.55,15.64,15.84,-1.26,68922008.0
001309,德明利,272.0,279.5,263.58,278.25,274.8,1.26,3569075778.0
001389,广合科技,103.84,108.6,102.33,105.92,102.31,3.53,1670358408.0
002001,新 和 成,27.86,28.4,27.3,27.6,28.0,-1.43,1330013140.0
002008,大族激光,51.27,53.71,50.7,53.38,50.98,4.71,2258637909.0
002027,分众传媒,7.44,7.45,7.26,7.26,7.42,-2.16,1063423874.0
002028,思源电气,190.5,194.26,187.6,189.26,189.77,-0.27,1500159095.0
