代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.94,10.99,10.82,10.84,10.94,-0.91,1570012850.0
000010,*ST美丽,3.5,3.53,3.45,3.46,3.52,-1.7,45812330.0
000021,深科技,30.7,33.18,30.7,31.82,30.28,5.09,5281068964.0
000063,中兴通讯,40.2,40.35,39.5,39.65,40.2,-1.37,3858640512.0
000100,TCL科技,5.07,5.13,5.01,5.06,5.1,-0.78,2668462070.0
000166,申万宏源,5.09,5.15,5.07,5.11,5.07,0.79,883214791.0
000301,东方盛虹,12.31,13.22,12.23,12.7,12.46,1.93,788368863.0
000333,美的集团,76.09,76.36,75.0,75.34,76.1,-1.0,4759175492.0
000338,潍柴动力,24.2,24.45,23.6,23.75,24.01,-1.08,3398898815.0
000408,藏格矿业,90.0,90.9,87.0,89.5,90.0,-0.56,2295382257.0
000425,徐工机械,10.85,10.9,10.56,10.7,10.85,-1.38,1998391549.0
000538,云南白药,56.0,56.0,55.57,55.62,56.68,-1.87,694445325.0
000568,泸州老窖,112.0,114.5,111.55,112.94,112.36,0.52,1559535100.0
000617,中油资本,9.05,9.11,8.98,9.0,9.05,-0.55,628621263.0
000630,铜陵有色,7.73,8.35,7.46,8.35,7.59,10.01,8998920572.0
000636,风华高科,21.64,21.85,21.07,21.43,21.03,1.9,1461857778.0
000651,格力电器,38.91,38.91,38.28,38.33,38.91,-1.49,2775619624.0
000657,中钨高新,49.99,52.86,49.02,52.28,50.49,3.55,6970191360.0
000725,京东方Ａ,4.55,4.58,4.5,4.53,4.56,-0.66,3682445602.0
000776,广发证券,22.5,22.92,22.47,22.57,22.51,0.27,1521733609.0
000792,盐湖股份,35.5,35.62,34.5,35.08,35.14,-0.17,3919687608.0
000807,云铝股份,33.38,36.33,33.0,36.33,33.03,9.99,4023741752.0
000838,*ST发展,2.83,2.86,2.81,2.83,2.82,0.35,64070101.0
000858,五 粮 液,101.03,101.85,100.63,100.7,101.02,-0.32,2696600351.0
000895,双汇发展,25.62,25.87,25.57,25.57,25.61,-0.16,340045876.0
000938,紫光股份,26.11,26.32,25.64,25.73,25.88,-0.58,1509352783.0
000958,电投产融,6.76,6.76,6.68,6.69,6.66,0.45,209611951.0
000977,浪潮信息,64.27,65.5,63.36,64.87,63.85,1.6,3457636971.0
000988,华工科技,78.07,79.78,77.17,78.4,78.19,0.27,3040088750.0
001280,中国铀业,93.5,98.6,91.97,98.0,91.4,7.22,3397308953.0
001289,龙源电力,15.64,15.98,15.58,15.88,15.64,1.53,102313011.0
001309,德明利,280.88,282.95,272.0,278.22,278.25,-0.01,3275793900.0
001389,广合科技,106.02,107.1,102.58,103.72,105.92,-2.08,1264098534.0
