代码,名称,开盘,最高,最低,收盘,昨收,涨跌幅,成交额
000001,平安银行,10.83,10.92,10.83,10.86,10.86,0.0,862561883.36
000021,深科技,37.03,38.38,35.95,37.67,37.03,1.73,11224393446.44
000063,中兴通讯,37.45,37.8,36.75,37.65,37.51,0.37,3914401482.95
000100,TCL科技,4.2,4.31,4.16,4.3,4.22,1.9,2056682506.34
000166,申万宏源,4.46,4.52,4.45,4.52,4.47,1.12,425051364.29
000301,东方盛虹,12.55,12.72,12.46,12.62,12.56,0.48,207586814.28
000333,美的集团,82.83,82.84,80.5,81.0,82.83,-2.21,2725821114.43
000338,潍柴动力,33.6,33.75,32.08,33.15,33.3,-0.45,3074525658.3
000408,藏格矿业,80.7,80.76,79.0,80.16,80.14,0.02,1021303945.64
000425,徐工机械,9.46,9.57,9.32,9.4,9.46,-0.63,1025622989.6
000538,云南白药,50.72,51.23,50.72,50.88,50.86,0.04,291408377.88
000568,泸州老窖,90.12,92.4,90.12,90.33,89.97,0.4,822327359.27
000617,中油资本,8.9,8.92,8.5,8.59,8.95,-4.02,1314048710.99
000630,铜陵有色,6.08,6.09,5.91,6.02,6.08,-0.99,1438110922.67
000636,风华高科,29.6,32.37,29.03,32.37,29.43,9.99,2260920066.19
000651,格力电器,39.7,39.9,39.45,39.56,39.71,-0.38,1587822667.33
000657,中钨高新,56.47,56.8,52.53,53.97,56.96,-5.25,3802919753.13
000725,京东方Ａ,4.2,4.32,4.17,4.31,4.21,2.38,3740643041.72
000776,广发证券,19.64,19.73,19.0,19.51,19.67,-0.81,1348692525.17
000792,盐湖股份,33.23,33.24,31.86,32.41,33.35,-2.82,3978764020.67
000807,云铝股份,29.29,30.15,28.82,30.01,29.0,3.48,1795126558.72
000838,*ST发展,1.85,1.92,1.85,1.87,1.87,0.0,56527086.0
000858,五 粮 液,85.8,87.25,85.41,85.78,85.57,0.25,2630415263.7
000895,双汇发展,26.3,26.5,26.16,26.28,26.32,-0.15,200476391.93
000938,紫光股份,31.63,32.58,30.51,32.49,31.83,2.07,6381164900.63
000958,电投产融,6.06,6.19,6.01,6.17,6.05,1.98,269162605.4
000977,浪潮信息,70.0,72.49,67.3,72.23,70.61,2.29,5512157396.29
000988,华工科技,151.06,159.69,147.28,158.4,147.38,7.48,21806295984.49
001280,中国铀业,77.82,77.88,76.0,76.99,77.81,-1.05,556692112.12
001289,龙源电力,17.51,18.13,17.2,17.86,17.42,2.53,191896902.15
001309,德明利,712.0,716.0,672.94,699.16,735.04,-4.88,10485795109.35
001389,广合科技,176.36,177.9,168.5,176.32,178.8,-1.39,1263772277.37
002001,新 和 成,31.91,31.91,31.16,31.63,31.74,-0.35,811620919.47
002008,大族激光,137.89,139.91,133.91,136.99,138.53,-1.11,6017833071.52
002027,分众传媒,5.76,5.85,5.7,5.73,5.75,-0.35,895422530.5
002028,思源电气,193.87,196.5,189.18,194.99,192.57,1.26,1622210689.85
002049,紫光国微,77.55,81.0,76.21,80.97,78.33,3.37,3095262803.67
002050,三花智控,53.0,53.8,51.82,52.33,52.92,-1.11,7701529532.13
002080,中材科技,65.34,65.9,62.04,64.28,65.64,-2.07,2416183049.58
002142,宁波银行,31.08,31.81,31.02,31.43,31.08,1.13,584841978.01
002156,通富微电,56.88,59.16,55.01,58.86,58.07,1.36,7898020774.42
002179,中航光电,39.2,40.11,38.57,39.88,39.34,1.37,1729094629.49
002185,华天科技,14.5,15.44,14.23,15.3,14.69,4.15,5123410536.42
002202,金风科技,25.56,25.73,25.13,25.42,25.79,-1.43,2640378318.54
002230,科大讯飞,48.71,49.6,48.35,49.12,48.71,0.84,2483938694.59
002241,歌尔股份,25.56,25.83,25.2,25.72,25.81,-0.35,2578572056.06
002281,光迅科技,209.5,230.89,203.01,230.89,209.9,10.0,18012812608.53
002311,海大集团,46.15,47.03,45.4,45.8,46.37,-1.23,423930518.23
002352,顺丰控股,35.51,35.58,35.12,35.29,35.73,-1.23,611928398.14
002353,杰瑞股份,137.95,140.48,135.28,138.81,139.15,-0.24,1644630173.65
002371,北方华创,590.0,627.17,581.5,619.7,597.97,3.63,8822267527.75
002379,宏桥控股,21.0,21.03,20.33,20.78,20.72,0.29,487341761.46
002384,东山精密,206.0,224.5,198.0,222.08,211.25,5.13,23346307104.7
002409,雅克科技,112.97,115.96,107.44,115.96,114.19,1.55,4535207185.05
002415,海康威视,32.85,33.41,32.55,33.38,33.0,1.15,1741210511.88
002428,云南锗业,90.16,90.85,85.33,90.59,91.44,-0.93,7021749860.82
002460,赣锋锂业,78.4,78.4,74.5,76.07,79.38,-4.17,4719936331.29
002463,沪电股份,103.47,103.5,98.3,102.6,104.26,-1.59,5918782910.07
002466,天齐锂业,68.5,68.5,65.61,66.58,69.38,-4.04,4593401536.05
002475,立讯精密,72.05,72.71,70.04,72.4,72.9,-0.69,10235474979.48
002484,江海股份,52.39,58.69,51.6,58.69,53.35,10.01,3368971281.54
002493,荣盛石化,12.22,12.35,11.93,12.09,12.29,-1.63,504518517.06
002594,比亚迪,94.51,96.08,93.8,96.0,94.51,1.58,2822346576.25
002600,领益智造,17.46,17.63,16.51,16.91,17.07,-0.94,5293436371.35
002602,世纪华通,14.9,15.14,14.63,14.72,14.91,-1.27,1262233792.11
002648,卫星化学,27.45,27.47,26.18,26.41,27.77,-4.9,1353838371.7
002653,海思科,50.8,51.87,50.66,51.73,50.92,1.59,153958621.76
002709,天赐材料,55.66,55.89,53.15,54.44,55.97,-2.73,5214622518.8
002714,牧原股份,40.88,41.05,39.58,40.3,40.43,-0.32,1750732475.74
002736,国信证券,10.25,10.35,10.2,10.33,10.24,0.88,214691123.72
002816,*ST和科,24.87,25.32,24.73,25.25,24.87,1.53,52566069.0
002837,英维克,101.01,103.46,97.0,102.4,102.12,0.27,4754315359.93
002851,麦格米特,124.93,126.8,121.04,126.5,124.92,1.26,2289017829.04
002916,深南电路,334.0,335.0,315.33,332.3,335.92,-1.08,2946835487.43
002938,鹏鼎控股,89.23,95.44,86.21,94.12,89.23,5.48,3417333368.93
003816,中国广核,4.8,4.94,4.79,4.89,4.8,1.88,702687904.43
159516,半导体设备ETF国泰,1.184,1.269,1.171,1.269,1.208,5.05,3748023998.626
159558,半导体设备ETF易方达,2.768,2.977,2.747,2.977,2.827,5.31,1005548188.04
300014,亿纬锂能,64.9,65.76,63.82,65.5,65.13,0.57,3499384544.0
300015,爱尔眼科,10.22,10.28,9.79,9.88,10.19,-3.04,1229146553.0
300033,同花顺,228.99,229.98,221.45,228.08,228.0,0.04,3052319782.0
300054,鼎龙股份,71.6,78.0,69.79,77.01,72.65,6.0,3514328837.0
300059,东方财富,19.78,19.95,19.38,19.9,19.77,0.66,5268434514.0
300124,汇川技术,77.6,77.88,75.9,77.8,77.36,0.57,2733799971.0
300136,信维通信,111.97,114.36,108.68,111.0,111.75,-0.67,10193443577.0
300223,北京君正,134.68,138.41,131.06,137.68,137.81,-0.09,3310848849.0
